# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.37885 -0.10725 -0.31049 -292857326901343999869636306321010589696.00000
0.37159 -0.08479 -0.29656 -287535283468574612505403819425313849344.00000
0.37565 -0.09433 -0.29481 -299519145182892201975393052847656402944.00000
0.37224 -0.07683 -0.29567 -287524858310038335546805910538152837120.00000
0.37716 -0.07824 -0.29346 -291533392614465637082713149493315895296.00000
0.37315 -0.06092 -0.29332 -292867792624699484131575063102674173952.00000
0.37814 -0.06210 -0.29133 -295526268898678919529053101170486149120.00000
0.37593 -0.03844 -0.29708 -296876347211536389319152726005088518144.00000
0.38113 -0.04749 -0.29728 -302188006050588707028128151908126818304.00000
0.37952 -0.03202 -0.30855 -292888622659362434397100456929744912384.00000
0.38628 -0.03333 -0.31159 -295557503809468543101505979937466613760.00000
0.38048 -0.00802 -0.30881 -294233427545722954752889855479012917248.00000
0.38730 -0.00859 -0.31192 -292898986970669900400687093975152066560.00000
0.37989 0.00801 -0.30599 -286232057521901578073983512741182177280.00000
0.38637 -0.00022 -0.30828 -288911323265724756433646096741562318848.00000
0.37868 0.02375 -0.30205 -278220201492315113481467989274436567040.00000
0.38677 0.01615 -0.30948 -264875795741784569959440374235828060160.00000
0.37724 0.03134 -0.29750 -291564586960436053351825180365793787904.00000
0.38340 0.03995 -0.29985 -295567908685595216408433464877376339968.00000
0.37877 0.04766 -0.30512 -288895685527920340995749233410820800512.00000
0.37684 0.05488 -0.29959 -288895665245510737344078809463569514496.00000
0.37620 0.07074 -0.30102 -288911323265724756433646096741562318848.00000
0.38247 0.06409 -0.30097 -291574991836562726658752665305703514112.00000
0.37494 0.08648 -0.30135 -287561265235276890295216895854211235840.00000
0.38136 0.08879 -0.30398 -295547078650932266142908071050305601536.00000
0.37233 0.09269 -0.29446 -287556052656008751815917941410630729728.00000
0.37689 0.10232 -0.29408 -299545208079232894371887825065558933504.00000
0.36802 0.10530 -0.28463 -295541886354073731315279540553976381440.00000
0.36626 0.11184 -0.28153 -291538605193733775562012103936896401408.00000
0.39406 -0.11634 -0.32099 -296876184952259560105789334427078230016.00000
0.38643 -0.10212 -0.31238 -295531380065899039749999935877810225152.00000
0.39263 -0.09508 -0.30882 -296876184952259560105789334427078230016.00000
0.38357 -0.08088 -0.29579 -296870992655401025278160803930749009920.00000
0.39558 -0.07870 -0.31201 -298210625527312614457992095930939080704.00000
0.38770 -0.05776 -0.30163 -303538003233807762211546080953724043264.00000
0.39763 -0.07087 -0.31578 -303548387827524831866803141946382483456.00000
0.39063 -0.04215 -0.30729 -304877757800176973301399916637421830144.00000
0.40297 -0.05545 -0.32783 -300879506677418723162397618938660782080.00000
0.40091 -0.02845 -0.33772 -292893774391401761921388139531571560448.00000
0.40773 -0.03877 -0.33891 -303543317225123918949197155133560979456.00000
0.39917 -0.00997 -0.33021 -294233427545722954752889855479012917248.00000
0.40806 -0.02008 -0.33747 -296881519225985320495110832554166452224.00000
0.39968 -0.00113 -0.33135 -296917966716043082546862665764727422976.00000
0.40615 0.00773 -0.33016 -306243433286019651226055556908263145472.00000
0.39840 0.02542 -0.32744 -296902369543057874412306650328488476672.00000
0.40448 0.02570 -0.32550 -304893375255571785087626356020912062464.00000
0.40254 0.03433 -0.32018 -304888162676303646608327401577331556352.00000
0.40369 0.04357 -0.32461 -304893375255571785087626356020912062464.00000
0.39699 0.05165 -0.32566 -302240070996041280866106424502178021376.00000
0.40046 0.06048 -0.31735 -302224494105465676383220833013190361088.00000
0.38948 0.07451 -0.30642 -287550840076740613336618986967050223616.00000
0.39938 0.06901 -0.31573 -295562655541507870625793662539293261824.00000
0.38956 0.08335 -0.30897 -288880088354935132861193217974581854208.00000
0.39979 0.09712 -0.32393 -294223063234415488749303218433605763072.00000
0.38503 0.09770 -0.29923 -290219741509256325692694933922023211008.00000
0.39753 0.11469 -0.32286 -296891944384521597453708741441327464448.00000
0.38006 0.11092 -0.28874 -292888622659362434397100456929744912384.00000
0.38172 0.11813 -0.27865 -299560825534627706158114264449049165824.00000
0.37951 0.12473 -0.27503 -291554182084309380044897695425884061696.00000
0.40208 -0.13174 -0.32978 -306227673853757613878136149894013911040.00000
0.41110 -0.12641 -0.33169 -298231414997156357420176641863507247104.00000
0.40063 -0.10909 -0.31716 -295552149253333179060514057863127105536.00000
0.39980 -0.09830 -0.31110 -291548827528174016003905773351544553472.00000
0.40296 -0.08146 -0.31449 -296886589828386233412716819366987956224.00000
0.40879 -0.08299 -0.31155 -296886589828386233412716819366987956224.00000
0.40516 -0.07342 -0.31840 -299545066102365668810194857434799931392.00000
0.41328 -0.06642 -0.31925 -295552149253333179060514057863127105536.00000
0.41091 -0.05756 -0.33080 -300879506677418723162397618938660782080.00000
0.41898 -0.04975 -0.33117 -300884739539096465293366997329492574208.00000
0.41406 -0.03965 -0.33650 -304877717235357765998059068742919258112.00000
0.41988 -0.03058 -0.33076 -303543256377895107994185883291807121408.00000
0.40800 -0.01015 -0.31584 -304898526987611112611914038622738710528.00000
0.41340 -0.01952 -0.31200 -302208836085251657293653545735197556736.00000
0.40857 -0.00123 -0.31701 -303569298991826196739010231562458365952.00000
0.41169 0.00777 -0.30596 -314218801260729146463478399269945212928.00000
0.40905 0.01676 -0.31827 -310225884411696656713797599698272387072.00000
0.41175 0.02566 -0.30651 -310215479535569983406870114758362660864.00000
0.40867 0.03478 -0.31809 -306222562686537493657189315186689835008.00000
0.41263 0.04391 -0.31033 -307551790682322409530093122246970179584.00000
0.40647 0.06140 -0.31515 -306222562686537493657189315186689835008.00000
0.41187 0.05283 -0.30933 -308881038960516929054667353254501810176.00000
0.40533 0.07007 -0.31348 -299555531825721153072133614216463515648.00000
0.41173 0.08075 -0.31385 -299555511543311549420463190269212229632.00000
0.40572 0.09863 -0.32137 -298215919236219167543972746163524730880.00000
0.41008 0.08935 -0.31143 -298215878671399960240631898269022158848.00000
0.40547 0.10827 -0.32349 -295547078650932266142908071050305601536.00000
0.41102 0.11975 -0.32234 -295547038086113058839567223155803029504.00000
0.40268 0.12597 -0.32161 -288885300934203271340492172418162360320.00000
0.40766 0.13751 -0.31964 -276875335758725782170667318883414704128.00000
0.40184 0.15250 -0.31056 -291554182084309380044897695425884061696.00000
0.41408 -0.14800 -0.32804 -295562574411869456019111966750288117760.00000
0.41702 -0.12846 -0.32777 -295546956956474644232885527366797885440.00000
0.42153 -0.14041 -0.32367 -288890371536604184258098159230983864320.00000
0.41610 -0.11661 -0.32144 -295541744377206505753586572923217379328.00000
0.41310 -0.10343 -0.30983 -288874774363618976123542143794744918016.00000
0.41209 -0.09251 -0.30404 -284881857514586486373861344223072092160.00000
0.41687 -0.08344 -0.29508 -291543675796134688479618090749717905408.00000
0.41721 -0.07628 -0.31251 -288890371536604184258098159230983864320.00000
0.42152 -0.06888 -0.32166 -294222921257548263187610250802846760960.00000
0.42551 -0.05082 -0.32833 -302224372411008054473198289329682644992.00000
0.43238 -0.06225 -0.32756 -303558772421241901522060202939040923648.00000
0.42508 -0.04073 -0.32567 -307556962696771340706051228796048113664.00000
0.42444 -0.03075 -0.32273 -304882868967397093522346751344745906176.00000
0.41694 -0.01036 -0.30156 -307541345241376528919824789412557881344.00000
0.42426 -0.02022 -0.30203 -303543195530666297039174611450053263360.00000
0.41579 -0.00120 -0.29817 -314203143240515127373911111991952408576.00000
0.42252 0.00771 -0.29648 -314197930661246988894612157548371902464.00000
0.41626 0.02575 -0.29956 -306217309542450147874549512848606756864.00000
0.42268 0.01687 -0.29695 -310194608936087825838003873036789350400.00000
0.42226 0.03519 -0.29675 -316871983825802028774975787105171537920.00000
0.42351 0.04473 -0.30062 -314203102675695920070570264097449836544.00000
0.41360 0.06126 -0.29632 -304882868967397093522346751344745906176.00000
0.42267 0.05386 -0.29957 -311544626401716484673092226029637861376.00000
0.40929 0.07750 -0.28827 -304882828402577886219005903450243334144.00000
0.41848 0.07098 -0.29194 -306217208130402129616197393112350326784.00000
0.40929 0.08666 -0.29026 -302213987817290984817941228337024204800.00000
0.41498 0.09734 -0.28906 -295547017803703455187896799208551743488.00000
0.41390 0.10890 -0.30751 -302208815802842053641983121787946270720.00000
0.41938 0.12035 -0.30561 -295557503809468543101505979937466613760.00000
0.41546 0.14142 -0.32153 -291554161801899776393227271478632775680.00000
0.42458 0.13529 -0.32226 -294228214966454816273590901035432411136.00000
0.40923 0.15674 -0.31208 -294223063234415488749303218433605763072.00000
0.41692 0.16113 -0.31343 -295562655541507870625793662539293261824.00000
0.41535 0.17077 -0.31354 -292888602376952830745430032982493626368.00000
0.45462 -0.17965 -0.36946 -302224352128598450821527865382431358976.00000
0.42749 -0.14258 -0.31909 -295562574411869456019111966750288117760.00000
0.42910 -0.13263 -0.31924 -294217708678280124708311296359266254848.00000
0.43928 -0.12677 -0.32059 -298210625527312614457992095930939080704.00000
0.44058 -0.11637 -0.32035 -298210645809722218109662519878190366720.00000
0.42824 -0.09900 -0.30731 -298215878671399960240631898269022158848.00000
0.44167 -0.10590 -0.31986 -302219200396559123297240182780604710912.00000
0.44152 -0.07535 -0.33178 -302224352128598450821527865382431358976.00000
0.44818 -0.08776 -0.32951 -298221030403439287764919580870848806912.00000
0.44398 -0.06575 -0.33559 -304893212996294955874262964442901774336.00000
0.45345 -0.05707 -0.33538 -302224331846188847169857441435180072960.00000
0.44322 -0.04413 -0.33050 -314223892145539663032754810030018002944.00000
0.45211 -0.03493 -0.32965 -306222461274489475398837195450433404928.00000
0.43176 -0.01141 -0.30082 -310205013812214499144931357976699076608.00000
0.43849 -0.01181 -0.29779 -307541345241376528919824789412557881344.00000
0.43049 -0.00178 -0.29744 -311529049511140880190206634540650201088.00000
0.44186 0.00753 -0.30468 -310199821515355964317302827480369856512.00000
0.42908 0.02635 -0.29432 -316861619514494562771389150059764383744.00000
0.43773 0.02687 -0.29588 -310215438970750776103529266863860088832.00000
0.43002 0.04538 -0.29783 -311539434104857949845463695533308641280.00000
0.43668 0.04604 -0.29482 -306222481556899079050507619397684690944.00000
0.42609 0.06317 -0.29084 -306212036115953198440239286563272392704.00000
0.43573 0.05551 -0.29370 -304888020699436421046634433946572554240.00000
0.43108 0.07323 -0.28595 -307551709552683994923411426457965035520.00000
0.42937 0.08212 -0.28374 -306217268977630940571208664954104184832.00000
0.42281 0.10002 -0.29034 -296881438096346905888429136765161308160.00000
0.43125 0.09292 -0.28991 -299545066102365668810194857434799931392.00000
0.42753 0.12375 -0.30701 -295562635259098266974123238592041975808.00000
0.44119 0.12001 -0.31737 -296886610110795837064387243314239242240.00000
0.43674 0.15397 -0.33642 -295562594694279059670782390697539403776.00000
0.44335 0.15625 -0.33196 -295567746426318387195070073299366051840.00000
0.43954 0.16474 -0.32670 -294233326133674936494537735742756487168.00000
0.43556 0.17283 -0.32117 -295567766708727990846740497246617337856.00000
0.42324 0.17556 -0.31459 -298231475844385168375187913705261105152.00000
0.46736 -0.21286 -0.36465 -300879486395009119510727194991409496064.00000
0.46290 -0.19809 -0.37163 -296876164669849956454118910479826944000.00000
0.47578 -0.19250 -0.37321 -292888480682495208835407489298985910272.00000
0.44778 -0.15499 -0.32777 -287561143540819268385194352170703519744.00000
0.44679 -0.14172 -0.32171 -291564485548388035093473060629537357824.00000
0.44980 -0.12041 -0.32165 -300879526959828326814068042885912068096.00000
0.45503 -0.13325 -0.31669 -294228174401635608970250053140929839104.00000
0.45458 -0.10049 -0.32639 -291543675796134688479618090749717905408.00000
0.46164 -0.10233 -0.32174 -298200261216005148454405458885531926528.00000
0.45795 -0.09098 -0.33122 -300889911553545396469325103878570508288.00000
0.46852 -0.08269 -0.33122 -312894664149754747159851002969737658368.00000
0.46392 -0.07091 -0.33977 -306227653571348010226465725946762625024.00000
0.47425 -0.06167 -0.33915 -302224331846188847169857441435180072960.00000
0.46584 -0.04871 -0.34060 -302234757004725124128455350322341085184.00000
0.47565 -0.03875 -0.33927 -298215858388990356588961474321770872832.00000
0.47148 -0.02640 -0.32996 -304888081546665232001645705788326412288.00000
0.46995 -0.01495 -0.32622 -302219200396559123297240182780604710912.00000
0.46547 -0.00352 -0.31684 -296876266081897974712471030216083374080.00000
0.46091 0.00736 -0.30756 -299545126949594479765206129276553789440.00000
0.44909 0.01756 -0.30188 -302213987817290984817941228337024204800.00000
0.45616 0.02799 -0.29842 -306222522121718286353848467292187262976.00000
0.44855 0.03771 -0.30156 -299555470978492342117122342374709657600.00000
0.45007 0.04821 -0.30554 -299565896137028619075720251261870669824.00000
0.44902 0.05823 -0.30431 -298236627576424495899475596307087753216.00000
0.45616 0.05913 -0.30067 -295567786991137594498410921193868623872.00000
0.44168 0.07606 -0.29140 -299545106667184876113535705329302503424.00000
0.46022 0.08197 -0.31158 -282212976364480377669455821215350390784.00000
0.45086 0.11252 -0.31705 -294217708678280124708311296359266254848.00000
0.45814 0.10316 -0.31105 -298210666092131821761332943825441652736.00000
0.45752 0.14024 -0.33711 -291564424701159224138461788787783499776.00000
0.46544 0.13070 -0.33094 -287556012091189544512577093516128157696.00000
0.45271 0.16087 -0.33318 -294222880692729055884269402908344188928.00000
0.46663 0.15635 -0.33953 -290209275785900841430756177140359626752.00000
0.45129 0.17208 -0.33375 -295552189818152386363854905757629677568.00000
0.45626 0.18574 -0.32857 -303532871784178038338928822299148681216.00000
0.43748 0.18294 -0.31036 -304867312359231092691131583803009531904.00000
0.44133 0.19549 -0.30431 -296860668908912766577915014779844427776.00000
0.47408 -0.21556 -0.35735 -295541724094796902101916148975966093312.00000
0.48491 -0.22291 -0.35798 -299560663275350876944750872871038877696.00000
0.48300 -0.19521 -0.36629 -296897014986922510371314728254148968448.00000
0.48768 -0.21048 -0.35860 -296902187001371441547272834803226902528.00000
0.48127 -0.17893 -0.35833 -296907419863049183678242213194058694656.00000
0.46917 -0.15429 -0.32975 -298231475844385168375187913705261105152.00000
0.46470 -0.13780 -0.31730 -298210666092131821761332943825441652736.00000
0.47651 -0.13109 -0.31784 -296865820640952094102202697381671075840.00000
0.47180 -0.10600 -0.32270 -304872443808860816563748842457584893952.00000
0.47916 -0.10791 -0.31739 -306196438942967990305683271127033446400.00000
0.47564 -0.09610 -0.32778 -302203542376345104207672895502611906560.00000
0.48698 -0.08746 -0.32736 -306212036115953198440239286563272392704.00000
0.48243 -0.07513 -0.33681 -308886129845327445623943764014574600192.00000
0.49350 -0.06545 -0.33572 -306222400427260664443825923608679546880.00000
0.48468 -0.05182 -0.33796 -300879547242237930465738466833163354112.00000
0.49286 -0.05295 -0.33312 -306217268977630940571208664954104184832.00000
0.47938 -0.02708 -0.32573 -304888101829074835653316129735577698304.00000
0.48887 -0.01629 -0.32315 -304882868967397093522346751344745906176.00000
0.47879 -0.00418 -0.32351 -295541866071664127663609116606725095424.00000
0.48750 0.00710 -0.32007 -302213987817290984817941228337024204800.00000
0.46865 0.01807 -0.30416 -303548428392344039170143989840885055488.00000
0.48170 0.02973 -0.30998 -302224352128598450821527865382431358976.00000
0.46974 0.05076 -0.30779 -296897055551741717674655576148651540480.00000
0.47564 0.04012 -0.29957 -299555470978492342117122342374709657600.00000
0.47224 0.07371 -0.31481 -284881958926634504632213463959328522240.00000
0.48460 0.06466 -0.31752 -294228133836816401666909205246427267072.00000
0.47630 0.09845 -0.32590 -283531941461005845797125110966480011264.00000
0.48716 0.10139 -0.32671 -294191889170854676131861611508379156480.00000
0.47629 0.12256 -0.33024 -295541845789254524011938692659473809408.00000
0.48731 0.11381 -0.32902 -292857387748572810824647578162764447744.00000
0.47202 0.14458 -0.32724 -295547038086113058839567223155803029504.00000
0.47941 0.14679 -0.32184 -292878156936006950135161700148081328128.00000
0.47707 0.16109 -0.34043 -294212597511060004487364461651942178816.00000
0.48310 0.17578 -0.33523 -288864430334721113771625930696589049856.00000
0.47093 0.18248 -0.33521 -290198870909774168123828692200449900544.00000
0.47804 0.18505 -0.32913 -279523346309349733306206600169563095040.00000
0.46078 0.19943 -0.32243 -286185144308488331760292922748957622272.00000
0.46479 0.21305 -0.31532 -292862580045431345652276108659093667840.00000
0.46201 0.22388 -0.31428 -292867792624699484131575063102674173952.00000
0.49302 -0.24317 -0.35739 -299555450696082738465451918427458371584.00000
0.49976 -0.24586 -0.34847 -302224311563779243518187017487928786944.00000
0.49913 -0.21776 -0.35901 -298246991887731961903062233352494907392.00000
0.50927 -0.20758 -0.35143 -294228093271997194363568357351924695040.00000
0.49816 -0.17158 -0.34461 -300879486395009119510727194991409496064.00000
0.50319 -0.18675 -0.33667 -294222900975138659535939826855595474944.00000
0.48709 -0.13565 -0.31796 -302187945203359896073116880066372960256.00000
0.49444 -0.13786 -0.31153 -303532810936949227383917550457394823168.00000
0.48867 -0.12376 -0.31797 -307525687221162509830257502134565076992.00000
0.50116 -0.11578 -0.31761 -303548387827524831866803141946382483456.00000
0.49488 -0.08913 -0.32191 -302193056370580016294063714773697036288.00000
0.50219 -0.10334 -0.31704 -302213947252471777514600380442521632768.00000
0.50178 -0.06680 -0.33041 -304877534693671333133025253217657683968.00000
0.51018 -0.06817 -0.32476 -300879506677418723162397618938660782080.00000
0.50466 -0.05511 -0.33398 -304877595540900144088036525059411542016.00000
0.51323 -0.05630 -0.32839 -306211995551133991136898438668769820672.00000
0.50219 -0.02965 -0.32765 -300869101801292049855470133998751055872.00000
0.51242 -0.01811 -0.32438 -300874415792608206593121208178587992064.00000
0.50152 -0.00516 -0.32542 -307541345241376528919824789412557881344.00000
0.51012 -0.00545 -0.32023 -298210747221770236368014639614446796800.00000
0.49598 0.01887 -0.31584 -296876184952259560105789334427078230016.00000
0.50747 0.03139 -0.31611 -288895543551053115434056265780061798400.00000
0.49413 0.05414 -0.31423 -296896994704512906719644304306897682432.00000
0.50680 0.04356 -0.31554 -302229503860637778345815547984258007040.00000
0.50742 0.06840 -0.31830 -306206843819094663612610756066943172608.00000
0.50877 0.08135 -0.32174 -298184643760610336668179019502041694208.00000
0.50128 0.09293 -0.33033 -296871073785039439884842499719754153984.00000
0.50971 0.09443 -0.32477 -300853524910716445372584542509763395584.00000
0.49503 0.12826 -0.32543 -291522906608700549169103968764401025024.00000
0.50683 0.11913 -0.32369 -294207344366972658704724659313859100672.00000
0.49011 0.15119 -0.32191 -295547038086113058839567223155803029504.00000
0.49776 0.15347 -0.31576 -294202172352523727528766552764781166592.00000
0.49214 0.16592 -0.32857 -294207405214201469659735931155612958720.00000
0.49053 0.17831 -0.32893 -290198891192183771775499116147701186560.00000
0.48995 0.20601 -0.33532 -290198911474593375427169540094952472576.00000
0.50726 0.20283 -0.34187 -282192268024275049313952971071787368448.00000
0.49837 0.22477 -0.33426 -288864470899540321074966778591091621888.00000
0.49164 0.23308 -0.32658 -288869622631579648599254461192918269952.00000
0.48478 0.24077 -0.31872 -287535141491707386943710851794554847232.00000
0.51653 -0.26003 -0.35670 -298226161853069011637536839525424168960.00000
0.52344 -0.26274 -0.34666 -296876164669849956454118910479826944000.00000
0.51836 -0.22811 -0.35015 -290209174373852823172404057404103196672.00000
0.53422 -0.22231 -0.35026 -294207283519743847749713387472105242624.00000
0.51958 -0.19718 -0.34378 -296886610110795837064387243314239242240.00000
0.53495 -0.19037 -0.34363 -295546997521293851536226375261300457472.00000
0.50340 -0.15482 -0.31025 -295541784942025713056927420817719951360.00000
0.50560 -0.14263 -0.31085 -298205494077682890585374837276363718656.00000
0.51133 -0.13267 -0.31734 -298210645809722218109662519878190366720.00000
0.52491 -0.12424 -0.31639 -299545066102365668810194857434799931392.00000
0.51851 -0.09590 -0.32187 -300879506677418723162397618938660782080.00000
0.53103 -0.09948 -0.32129 -296876184952259560105789334427078230016.00000
0.52251 -0.07084 -0.32473 -295541744377206505753586572923217379328.00000
0.53124 -0.07226 -0.31823 -300879506677418723162397618938660782080.00000
0.52468 -0.04510 -0.32562 -303537962668988554908205233059221471232.00000
0.53362 -0.04610 -0.31932 -299534701791058202806608220389392777216.00000
0.52315 -0.03177 -0.32237 -300879547242237930465738466833163354112.00000
0.53605 -0.03321 -0.32203 -294207344366972658704724659313859100672.00000
0.52247 -0.00598 -0.32027 -292878177218416553786832124095332614144.00000
0.53533 -0.00653 -0.31993 -300884780103915672596707845223995146240.00000
0.51963 0.03212 -0.31607 -296902187001371441547272834803226902528.00000
0.53643 0.01996 -0.32142 -291554080672261361786545575689627631616.00000
0.52251 0.04522 -0.32103 -304893172431475748570922116548399202304.00000
0.53795 0.06029 -0.32523 -299555410131263531162111070532955799552.00000
0.52096 0.08376 -0.32160 -299539894087916737634236750885721997312.00000
0.52975 0.08510 -0.31535 -287550758947102198729937291178045079552.00000
0.51875 0.10933 -0.32131 -295541784942025713056927420817719951360.00000
0.53072 0.09884 -0.31820 -283547457504352639324999430613713813504.00000
0.51881 0.12277 -0.32336 -292872903791919604352521897809998249984.00000
0.52687 0.13831 -0.31818 -286200700916654332591508090290693996544.00000
0.51274 0.16047 -0.32097 -291538442934456946348648712358886113280.00000
0.53003 0.15421 -0.32537 -290204022641813495648116374802276548608.00000
0.51902 0.17899 -0.33408 -288869582066760441295913613298415697920.00000
0.53581 0.18759 -0.33989 -284866219776782070935964480892330573824.00000
0.51668 0.22244 -0.34093 -290198870909774168123828692200449900544.00000
0.53152 0.21556 -0.34009 -284866260341601278239305328786833145856.00000
0.50964 0.23152 -0.33323 -291533311484827222476031453704310751232.00000
0.51693 0.23435 -0.32479 -290198830344954960820487844305947328512.00000
0.49149 0.25932 -0.31564 -282207784067621842841827290719021170688.00000
0.50576 0.25484 -0.31530 -280878616919065737923934755500494684160.00000
0.52594 -0.27835 -0.33443 -295541724094796902101916148975966093312.00000
0.53026 -0.26538 -0.33623 -295541724094796902101916148975966093312.00000
0.54720 -0.26074 -0.33582 -296876164669849956454118910479826944000.00000
0.53824 -0.23876 -0.33936 -298205392665634872327022717540107288576.00000
0.54554 -0.24147 -0.32907 -298205392665634872327022717540107288576.00000
0.54819 -0.19711 -0.34246 -296876164669849956454118910479826944000.00000
0.55303 -0.21395 -0.33189 -295536511515528763622617194532385587200.00000
0.55383 -0.18171 -0.32620 -294207283519743847749713387472105242624.00000
0.54158 -0.15798 -0.30635 -298221010121029684113249156923597520896.00000
0.53310 -0.12635 -0.30890 -304882808120168282567335479502992048128.00000
0.54131 -0.12847 -0.30102 -302213926970062173862929956495270346752.00000
0.53878 -0.11505 -0.31480 -304882808120168282567335479502992048128.00000
0.54730 -0.11706 -0.30697 -306217248695221336919538241006852898816.00000
0.54440 -0.08913 -0.31899 -296876184952259560105789334427078230016.00000
0.55333 -0.09081 -0.31139 -299545066102365668810194857434799931392.00000
0.54686 -0.04803 -0.31849 -304872484373680023867089690352087465984.00000
0.55613 -0.04907 -0.31125 -298184643760610336668179019502041694208.00000
0.54725 -0.02065 -0.31755 -304882868967397093522346751344745906176.00000
0.55888 -0.03552 -0.31406 -296850162620738075012635410103678271488.00000
0.54958 0.00657 -0.32021 -300884739539096465293366997329492574208.00000
0.56260 -0.00769 -0.31794 -303527537510452277949607324172060459008.00000
0.54957 0.03403 -0.32054 -296886569545976629761046395419736670208.00000
0.56383 0.02066 -0.31944 -291548868092993223307246621246047125504.00000
0.54869 0.04769 -0.31983 -283542123230626878935677932486625591296.00000
0.54723 0.06121 -0.31855 -288890290406965769651416463441978720256.00000
0.54265 0.08763 -0.31431 -287566376402497010516163730561535311872.00000
0.55446 0.07571 -0.30956 -287566356120087406864493306614284025856.00000
0.53957 0.10041 -0.31139 -271547897205001823462102062018875883520.00000
0.54849 0.10200 -0.30416 -296881519225985320495110832554166452224.00000
0.54373 0.14473 -0.32295 -291533270920008015172690605809808179200.00000
0.55758 0.13447 -0.31980 -294202212917342934832107400659283738624.00000
0.56573 0.18828 -0.35986 -292862519198202534697264836817339809792.00000
0.57621 0.17515 -0.34967 -290203982076994288344775526907773976576.00000
0.55691 0.21544 -0.35355 -284861088327152347063347222237755211776.00000
0.57325 0.20676 -0.35150 -282218249790977327103766047500684754944.00000
0.54931 0.22626 -0.34594 -282202612053172911665869184169943236608.00000
0.55450 0.24368 -0.33586 -279570218957943772316556342267285078016.00000
