# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.36235 0.10264 -0.28244 -291543756925773103086299786538723049472.00000
0.37885 -0.10725 -0.31049 -284876705782547158849573661621245444096.00000
0.37473 -0.09717 -0.31240 -286226824660223835943014134350350385152.00000
0.37977 -0.09883 -0.30984 -291559354098758311220855801974961995776.00000
0.37746 -0.08175 -0.31543 -290198911474593375427169540094952472576.00000
0.38266 -0.08323 -0.31310 -294207445779020676963076779050115530752.00000
0.38104 -0.06692 -0.32270 -292857408030982414476318002110015733760.00000
0.38813 -0.06038 -0.32387 -292867792624699484131575063102674173952.00000
0.38407 -0.05128 -0.32890 -292883430362503899569471926433415692288.00000
0.38814 -0.05148 -0.32163 -295552291230200404622207025493886107648.00000
0.38359 -0.03374 -0.32338 -295557503809468543101505979937466613760.00000
0.39019 -0.02623 -0.32364 -292893754108992158269717715584320274432.00000
0.38314 -0.00850 -0.31841 -294233468110542162056230703373515489280.00000
0.39102 -0.01784 -0.32539 -291569698127656173572772015073117863936.00000
0.38249 0.00796 -0.31536 -282244373534546830455272091560341143552.00000
0.38919 -0.00049 -0.31785 -290240591826328879609890751696345235456.00000
0.38128 0.01604 -0.31105 -266231106916319781880509377461262221312.00000
0.38670 0.02436 -0.30960 -270208406309957459843963737649444814848.00000
0.37846 0.03160 -0.30188 -292899047817898711355698365816905924608.00000
0.38470 0.04033 -0.30431 -299555633237769171330485733952719945728.00000
0.37754 0.04719 -0.30065 -290240571543919275958220327749093949440.00000
0.37684 0.05488 -0.29959 -284908001540565593377037812229979766784.00000
0.37600 0.06249 -0.29825 -292899027535489107704027941869654638592.00000
0.38120 0.06342 -0.29657 -292899007253079504052357517922403352576.00000
0.37387 0.07736 -0.29473 -288895705810329944647419657358072086528.00000
0.37882 0.08682 -0.29503 -288890452666242598864779855019989008384.00000
0.37119 0.09167 -0.29016 -292878197500826157438502548042583900160.00000
0.37568 0.10117 -0.28974 -294212597511060004487364461651942178816.00000
0.36626 0.11184 -0.28153 -287550860359150216988289410914301509632.00000
0.37276 0.10685 -0.28254 -294217830372737746618333840042773970944.00000
0.38392 -0.10902 -0.30763 -290209235221081634127415329245857054720.00000
0.38643 -0.10212 -0.31238 -294212556946240797184023613757439606784.00000
0.39173 -0.10386 -0.30946 -292872903791919604352521897809998249984.00000
0.38951 -0.08610 -0.31584 -296865881488180905057213969223424933888.00000
0.39723 -0.07997 -0.31725 -300874395510198602941450784231336706048.00000
0.39377 -0.06158 -0.32165 -299529570341428478933990961734817415168.00000
0.39931 -0.07203 -0.32107 -300874395510198602941450784231336706048.00000
0.39365 -0.04358 -0.31716 -302229625555095400255838091667765723136.00000
0.39943 -0.04452 -0.31499 -303553640971612177649442944284465561600.00000
0.39922 -0.02792 -0.33224 -291559313533939103917514954080459423744.00000
0.40414 -0.03741 -0.32790 -299565977266667033682401947050875813888.00000
0.40012 -0.01913 -0.33408 -290235257552603119220569253569257013248.00000
0.40357 -0.01006 -0.32301 -295583526140990028194659904260866572288.00000
0.39525 0.00786 -0.31686 -295578394691360304322042645606291210240.00000
0.40411 -0.00118 -0.32416 -298252366726276929595724579374085701632.00000
0.39536 0.01643 -0.31731 -299576564684480139854363247516047114240.00000
0.40290 0.01664 -0.32035 -299586807301329983947927340877946552320.00000
0.39207 0.03297 -0.30769 -304872585785728042125441810088343896064.00000
0.39888 0.04226 -0.30991 -306222562686537493657189315186689835008.00000
0.39101 0.04953 -0.30629 -306222562686537493657189315186689835008.00000
0.39440 0.05794 -0.29867 -300900417841720088034604708554736664576.00000
0.38786 0.06505 -0.29914 -292899007253079504052357517922403352576.00000
0.39361 0.07482 -0.29978 -290230146385382998999622418861932937216.00000
0.38678 0.08149 -0.29976 -288890472948652202516450278967240294400.00000
0.39210 0.09153 -0.29968 -291564566678026449700154756418542501888.00000
0.38370 0.09659 -0.29477 -291564586960436053351825180365793787904.00000
0.38990 0.10790 -0.29842 -294233427545722954752889855479012917248.00000
0.37882 0.10966 -0.28447 -291559333816348707569185378027710709760.00000
0.38172 0.11813 -0.27865 -299565977266667033682401947050875813888.00000
0.38076 0.12617 -0.27916 -292893774391401761921388139531571560448.00000
0.39649 -0.12525 -0.31225 -307551750117503202226752274352467607552.00000
0.40323 -0.11822 -0.30856 -300879547242237930465738466833163354112.00000
0.40157 -0.09990 -0.31649 -292878156936006950135161700148081328128.00000
0.40628 -0.11094 -0.31378 -299534701791058202806608220389392777216.00000
0.40658 -0.08416 -0.32534 -296881478661166113191769984659663880192.00000
0.41259 -0.08573 -0.32231 -296881478661166113191769984659663880192.00000
0.40903 -0.06621 -0.32746 -300874395510198602941450784231336706048.00000
0.41521 -0.06753 -0.32465 -294212597511060004487364461651942178816.00000
0.40904 -0.05660 -0.32532 -300874395510198602941450784231336706048.00000
0.41508 -0.04807 -0.32037 -296886650675615044367728091208741814272.00000
0.41030 -0.03826 -0.32556 -300900397559310484382934284607485378560.00000
0.41988 -0.03058 -0.33076 -300900417841720088034604708554736664576.00000
0.40974 -0.01043 -0.32086 -303569339556645404042351079456960937984.00000
0.42098 -0.02120 -0.33275 -299560825534627706158114264449049165824.00000
0.41032 -0.00138 -0.32204 -302240070996041280866106424502178021376.00000
0.41893 0.00764 -0.32572 -311570648733237969766246150353037819904.00000
0.41080 0.01685 -0.32330 -304914144443005924398140478006228942848.00000
0.41526 0.02607 -0.31611 -311555071842662365283360558864050159616.00000
0.40697 0.03445 -0.31320 -308886231257375463882295883750831030272.00000
0.40646 0.04329 -0.31259 -306217350107269355177890360743109328896.00000
0.40321 0.06007 -0.30562 -300900397559310484382934284607485378560.00000
0.41016 0.05228 -0.30464 -303569258427006989435669383667955793920.00000
0.40210 0.06852 -0.30401 -298236749270882117809498139990595469312.00000
0.40829 0.07891 -0.30427 -298236728988472514157827716043344183296.00000
0.40075 0.09512 -0.30654 -294233427545722954752889855479012917248.00000
0.40670 0.08729 -0.30192 -295573040135224940281050723531951702016.00000
0.40045 0.10434 -0.30839 -291564546395616846048484332471291215872.00000
0.41149 0.10995 -0.32062 -294238579277762282277177538080839565312.00000
0.39771 0.12128 -0.30642 -284887090376264228504830722613903884288.00000
0.40243 0.13228 -0.30435 -276880487490765109694955001485241352192.00000
0.40136 0.14142 -0.30501 -291554121237080569089886423584130203648.00000
0.40979 -0.14295 -0.31584 -299565977266667033682401947050875813888.00000
0.40933 -0.13138 -0.31027 -294228214966454816273590901035432411136.00000
0.41859 -0.12618 -0.31195 -288890452666242598864779855019989008384.00000
0.41510 -0.10513 -0.31528 -292878177218416553786832124095332614144.00000
0.42110 -0.10696 -0.31159 -290214528929988187213395979478442704896.00000
0.41803 -0.09711 -0.32011 -284881938644224900980543040012077236224.00000
0.42711 -0.09043 -0.32118 -288874835210847787078553415636498776064.00000
0.42336 -0.08015 -0.32891 -288885260369384064037151324523659788288.00000
0.42984 -0.08168 -0.32553 -294212597511060004487364461651942178816.00000
0.43238 -0.06225 -0.32756 -302219200396559123297240182780604710912.00000
0.43002 -0.05103 -0.31989 -306222501839308682702178043344935976960.00000
0.42305 -0.04002 -0.32035 -304903658437240836484531297277314072576.00000
0.42963 -0.04093 -0.31745 -306217268977630940571208664954104184832.00000
0.43023 -0.02147 -0.31676 -306212117245591613046920982352277536768.00000
0.43119 -0.01188 -0.31842 -308870593519571048444399020420089511936.00000
0.42317 -0.00181 -0.31728 -311555031277843157980019710969547587584.00000
0.43025 0.00759 -0.31547 -312868682383052469370037926540840271872.00000
0.42372 0.01711 -0.31858 -310220590702790103627816949465686736896.00000
0.42830 0.02668 -0.31106 -308870552954751841141058172525586939904.00000
0.42079 0.04500 -0.31270 -308886150127737049275614187961825886208.00000
0.42794 0.03619 -0.31074 -311539413822448346193793271586057355264.00000
0.41813 0.05362 -0.30686 -307572539587346945188936820285035773952.00000
0.41709 0.06260 -0.30547 -298241860438102238030444974697919545344.00000
0.41583 0.07145 -0.30372 -296907460427868390981583061088561266688.00000
0.42238 0.08235 -0.30346 -306217309542450147874549512848606756864.00000
0.41620 0.09076 -0.30865 -298241901002921445333785822592422117376.00000
0.41607 0.10049 -0.31070 -292904138702709227924974776576978714624.00000
0.41956 0.11309 -0.32279 -292904138702709227924974776576978714624.00000
0.41906 0.12318 -0.32447 -295573019852815336629380299584700416000.00000
0.41546 0.14142 -0.32153 -290224933806114860520323464418352431104.00000
0.42458 0.13529 -0.32226 -294233468110542162056230703373515489280.00000
0.40923 0.15674 -0.31208 -292899027535489107704027941869654638592.00000
0.41831 0.15140 -0.31309 -292898986970669900400687093975152066560.00000
0.43161 -0.15467 -0.31374 -298231455561975564723517489758009819136.00000
0.42514 -0.14014 -0.31314 -292893733826582554618047291637068988416.00000
0.43525 -0.13474 -0.31461 -296897055551741717674655576148651540480.00000
0.42819 -0.12054 -0.31339 -291559333816348707569185378027710709760.00000
0.43435 -0.12254 -0.30902 -295562614976688663322452814644790689792.00000
0.43355 -0.09211 -0.31747 -302219240961378330600581030675107282944.00000
0.44167 -0.10590 -0.31986 -299550400376091429199516355561888153600.00000
0.44152 -0.07535 -0.33178 -300884759821506068945037421276743860224.00000
0.44849 -0.07684 -0.32797 -299550319246453014592834659772883009536.00000
0.45111 -0.06709 -0.33186 -300884759821506068945037421276743860224.00000
0.45087 -0.05607 -0.32960 -300884759821506068945037421276743860224.00000
0.43419 -0.04114 -0.30924 -310220590702790103627816949465686736896.00000
0.43361 -0.03111 -0.30673 -311555031277843157980019710969547587584.00000
0.43489 -0.02162 -0.30879 -307541345241376528919824789412557881344.00000
0.44280 -0.01240 -0.30735 -308870613801980652096069444367340797952.00000
0.43453 -0.00210 -0.30684 -311529090075960087493547482435152773120.00000
0.43498 0.00758 -0.30771 -310194649500907033141344720931291922432.00000
0.43505 0.02700 -0.30824 -314203122958105523722240688044701122560.00000
0.44205 0.01742 -0.30514 -307546537538235063747453319908887101440.00000
0.43401 0.04632 -0.30717 -311549838980984623152391180473218367488.00000
0.44154 0.03719 -0.30485 -304882828402577886219005903450243334144.00000
0.43986 0.05672 -0.30292 -303569177297368574828987687878950649856.00000
0.43860 0.06630 -0.30136 -299565875854619015424049827314619383808.00000
0.42849 0.07371 -0.29799 -304893233278704559525933388390153060352.00000
0.43707 0.07573 -0.29942 -303558792703651505173730626886292209664.00000
0.43274 0.10628 -0.31425 -296881438096346905888429136765161308160.00000
0.44178 0.09869 -0.31382 -299545066102365668810194857434799931392.00000
0.43454 0.11817 -0.32121 -295567827555956801801751769088371195904.00000
0.44053 0.13068 -0.31870 -290245662428729792527496738509166739456.00000
0.42767 0.14564 -0.31385 -292904138702709227924974776576978714624.00000
0.43731 0.13941 -0.31432 -291569657562836966269431167178615291904.00000
0.42639 0.15569 -0.31434 -294238579277762282277177538080839565312.00000
0.43093 0.16799 -0.31004 -295572959005586525674369027742946557952.00000
0.44423 -0.18535 -0.31302 -298220949273800873158237885081843662848.00000
0.43799 -0.16974 -0.31370 -296886569545976629761046395419736670208.00000
0.44392 -0.17206 -0.30788 -299555450696082738465451918427458371584.00000
0.44409 -0.13926 -0.31562 -287566335837677803212822882667032739840.00000
0.44848 -0.15179 -0.30977 -283552588953982363197616689268289175552.00000
0.44572 -0.12886 -0.31582 -292909330999567762752603307073307934720.00000
0.45223 -0.13097 -0.31078 -294238538712943074973836690186336993280.00000
0.45096 -0.10963 -0.32123 -294212638075879211790705309546444750848.00000
0.46164 -0.10233 -0.32174 -298215919236219167543972746163524730880.00000
0.45795 -0.09098 -0.33122 -299550359811272221896175507667385581568.00000
0.46852 -0.08269 -0.33122 -307572580152166152492277668179538345984.00000
0.46085 -0.05828 -0.33147 -300879547242237930465738466833163354112.00000
0.47154 -0.07234 -0.33539 -310241420737453053893342343292757475328.00000
0.46032 -0.04697 -0.32889 -311529008946321672886865786646147629056.00000
0.46984 -0.03730 -0.32762 -304856846635875608429192827021345947648.00000
0.45843 -0.02470 -0.32275 -307541345241376528919824789412557881344.00000
0.46722 -0.01459 -0.32076 -300879587807057137769079314727665926144.00000
0.45119 0.00745 -0.30622 -303543256377895107994185883291807121408.00000
0.46037 -0.00315 -0.30664 -296881478661166113191769984659663880192.00000
0.45138 0.01767 -0.30669 -303553640971612177649442944284465561600.00000
0.45867 0.01781 -0.30314 -298236688423653306854486868148841611264.00000
0.45082 0.03808 -0.30635 -298226242982707426244218535314429313024.00000
0.45240 0.04873 -0.31044 -298236647858834099551146020254339039232.00000
0.45612 0.06026 -0.31936 -295572959005586525674369027742946557952.00000
0.46618 0.06192 -0.32080 -291580062438963639576358652118525018112.00000
0.44601 0.07783 -0.30065 -299555430413673134813781494480207085568.00000
0.46541 0.08404 -0.32208 -287540313506156318119668958343632781312.00000
0.45086 0.11252 -0.31705 -294222921257548263187610250802846760960.00000
0.46069 0.10449 -0.31628 -296881478661166113191769984659663880192.00000
0.44968 0.13449 -0.31987 -286242300138751422167547606103081615360.00000
0.45998 0.12714 -0.31962 -292883247820817466704438110908154118144.00000
0.44623 0.14344 -0.31532 -288900756130321253913355220223642304512.00000
0.45157 0.15639 -0.31104 -295541724094796902101916148975966093312.00000
0.43702 0.17033 -0.30524 -303553559841973763042761248495460417536.00000
0.44998 0.16708 -0.31115 -296876184952259560105789334427078230016.00000
0.43070 0.18750 -0.29890 -299550258399224203637823387931129151488.00000
0.43887 0.19266 -0.29885 -296886589828386233412716819366987956224.00000
0.46244 -0.19737 -0.31285 -302224331846188847169857441435180072960.00000
0.44987 -0.17437 -0.30177 -295557321267782110236472164412205039616.00000
0.45583 -0.17666 -0.29538 -294233265286446125539526463901002629120.00000
0.45476 -0.15405 -0.30407 -299555450696082738465451918427458371584.00000
0.46640 -0.14842 -0.30492 -300879506677418723162397618938660782080.00000
0.46336 -0.12451 -0.31151 -294222961822367470490951098697349332992.00000
0.46845 -0.13758 -0.30560 -295536531797938367274287618479636873216.00000
0.46880 -0.10419 -0.31681 -299550319246453014592834659772883009536.00000
0.47605 -0.10606 -0.31158 -300874314380560188334769088442331561984.00000
0.47608 -0.08430 -0.32647 -303558833268470712477071474780794781696.00000
0.48322 -0.09789 -0.32256 -302213947252471777514600380442521632768.00000
0.47928 -0.07380 -0.33072 -304903658437240836484531297277314072576.00000
0.49018 -0.06428 -0.32966 -300889891271135792817654679931319222272.00000
0.47851 -0.04996 -0.32615 -302203623505983518814354591291617050624.00000
0.48869 -0.03981 -0.32438 -303548428392344039170143989840885055488.00000
0.47938 -0.02708 -0.32573 -304867312359231092691131583803009531904.00000
0.49055 -0.02834 -0.32684 -304872464091270420215419266404836179968.00000
0.47376 0.00724 -0.31378 -288911242136086341826964400952557174784.00000
0.48686 -0.00445 -0.31911 -302229605272685796604167667720514437120.00000
0.47128 0.01818 -0.30914 -298236668141243703202816444201590325248.00000
0.48475 0.01858 -0.31519 -296897014986922510371314728254148968448.00000
0.47514 0.05192 -0.31808 -290250834443178723703454845058244673536.00000
0.48401 0.04140 -0.31467 -294238538712943074973836690186336993280.00000
0.47785 0.07557 -0.32557 -282223401523016654628053730102511403008.00000
0.48759 0.06546 -0.32295 -291574870142105104748730121622195798016.00000
0.47630 0.09845 -0.32590 -284871513485688624021945131124916224000.00000
0.48666 0.08904 -0.32403 -298215919236219167543972746163524730880.00000
0.47050 0.11924 -0.31892 -292878136653597346483491276200830042112.00000
0.48119 0.11075 -0.31773 -291543756925773103086299786538723049472.00000
0.46629 0.14056 -0.31587 -296876184952259560105789334427078230016.00000
0.47733 0.13294 -0.31523 -291543655513725084827947666802466619392.00000
0.46513 0.15194 -0.31656 -295541744377206505753586572923217379328.00000
0.47062 0.16560 -0.31135 -287535141491707386943710851794554847232.00000
0.45921 0.17189 -0.31135 -291538422652047342696978288411634827264.00000
0.46378 0.18522 -0.30519 -286200700916654332591508090290693996544.00000
0.44972 0.18784 -0.29942 -278194016901516799174950673373026320384.00000
0.45332 0.20045 -0.29242 -294196898926026778094456326479446802432.00000
0.44790 0.20730 -0.28576 -294196939490845985397797174373949374464.00000
0.47624 -0.22323 -0.32502 -296907399580639580026571789246807408640.00000
0.49419 -0.22351 -0.33345 -294254135885928283108392705622575939584.00000
0.48254 -0.20051 -0.32776 -296897014986922510371314728254148968448.00000
0.48099 -0.18074 -0.30148 -295552149253333179060514057863127105536.00000
0.47626 -0.15336 -0.30464 -299545066102365668810194857434799931392.00000
0.48302 -0.15564 -0.29803 -299545066102365668810194857434799931392.00000
0.48368 -0.13325 -0.31185 -302203562658754707859343319449863192576.00000
0.48884 -0.14704 -0.30492 -300879506677418723162397618938660782080.00000
0.48661 -0.10984 -0.31176 -307541304676557321616483941518055309312.00000
0.49413 -0.11178 -0.30581 -302213926970062173862929956495270346752.00000
0.49090 -0.09971 -0.31703 -300874294098150584683098664495080275968.00000
0.50287 -0.09083 -0.31611 -298210605244903010806321671983687794688.00000
0.49851 -0.07815 -0.32638 -299550217834404996334482540036626579456.00000
0.50672 -0.07970 -0.32066 -296876144387440352802448486532575657984.00000
0.50020 -0.04151 -0.32513 -303548387827524831866803141946382483456.00000
0.50864 -0.04246 -0.31976 -303532871784178038338928822299148681216.00000
0.50376 -0.01760 -0.32968 -304877636105719351391377372953914114048.00000
0.51433 -0.03101 -0.32815 -300863990634071929634523299291426979840.00000
0.50152 -0.00516 -0.32542 -300889911553545396469325103878570508288.00000
0.51722 -0.00592 -0.33178 -298215898953809563892302322216273444864.00000
0.49579 0.03069 -0.31580 -298221030403439287764919580870848806912.00000
0.51087 0.03171 -0.32162 -291554040107442154483204727795125059584.00000
0.49727 0.05479 -0.31962 -294228133836816401666909205246427267072.00000
0.50903 0.05630 -0.31992 -296886569545976629761046395419736670208.00000
0.49706 0.07902 -0.32151 -295547038086113058839567223155803029504.00000
0.50742 0.06840 -0.31830 -303558792703651505173730626886292209664.00000
0.49796 0.09168 -0.32456 -292878197500826157438502548042583900160.00000
0.50626 0.09316 -0.31908 -291543716360953895782958938644220477440.00000
0.49207 0.11405 -0.31801 -295541906636483334966949964501227667456.00000
0.49964 0.12845 -0.31389 -283568267256605985938854400493533265920.00000
0.48374 0.14691 -0.31053 -294207344366972658704724659313859100672.00000
0.49116 0.14913 -0.30458 -295546936674065040581215103419546599424.00000
0.47760 0.16798 -0.30544 -290198870909774168123828692200449900544.00000
0.48965 0.16106 -0.30481 -294202152070114123877096128817529880576.00000
0.47561 0.17933 -0.30514 -288864470899540321074966778591091621888.00000
0.48003 0.19304 -0.29794 -282187075727416514486324440575458148352.00000
0.46782 0.19850 -0.29807 -292867752059880276828234215208171601920.00000
0.47127 0.21162 -0.29000 -290209235221081634127415329245857054720.00000
0.45919 0.21612 -0.28993 -287540394635794732726350654132637925376.00000
0.51137 -0.25415 -0.34777 -299550258399224203637823387931129151488.00000
0.52727 -0.24947 -0.34804 -294228052707177987060227509457422123008.00000
0.50880 -0.21856 -0.33395 -288890371536604184258098159230983864320.00000
0.53422 -0.22231 -0.35026 -291543614948905877524606818907964047360.00000
0.49426 -0.17529 -0.30179 -294217708678280124708311296359266254848.00000
0.51213 -0.17244 -0.30807 -299545066102365668810194857434799931392.00000
0.50340 -0.15482 -0.31025 -296876184952259560105789334427078230016.00000
0.51314 -0.14490 -0.30361 -300874294098150584683098664495080275968.00000
0.50899 -0.11780 -0.31111 -299534640943829391851596948547638919168.00000
0.51918 -0.13487 -0.31017 -302182712341682153942147501675541168128.00000
0.51467 -0.09420 -0.31583 -303548367545115228215132717999131197440.00000
0.52692 -0.09769 -0.31515 -299545066102365668810194857434799931392.00000
0.51879 -0.08273 -0.32050 -294207283519743847749713387472105242624.00000
0.52731 -0.08433 -0.31395 -296886589828386233412716819366987956224.00000
0.52191 -0.05749 -0.32243 -303538064081036573166557352795477901312.00000
0.53069 -0.05870 -0.31609 -299560764687398895203102992607295307776.00000
0.52878 -0.01954 -0.33042 -295536633209986385532639738215893303296.00000
0.54015 -0.03390 -0.32803 -294212597511060004487364461651942178816.00000
0.53086 0.00670 -0.33303 -290224913523705256868653040471101145088.00000
0.54774 -0.00733 -0.33808 -303543276660304711645856307239058407424.00000
0.53112 0.01993 -0.33349 -292893754108992158269717715584320274432.00000
0.54457 0.02027 -0.33333 -292888602376952830745430032982493626368.00000
0.52251 0.04522 -0.32103 -306212036115953198440239286563272392704.00000
0.53795 0.06029 -0.32523 -306196459225377593957353695074284732416.00000
0.52096 0.08376 -0.32160 -296865922053000112360554817117927505920.00000
0.53213 0.07242 -0.31765 -302187985768179103376457727960875532288.00000
0.51875 0.10933 -0.32131 -292872944356738811655862745704500822016.00000
0.53072 0.09884 -0.31820 -280868272890167875572018542402338816000.00000
0.51155 0.11934 -0.31189 -291533311484827222476031453704310751232.00000
0.51925 0.13436 -0.30672 -288869642913989252250924885140169555968.00000
0.50200 0.15353 -0.30369 -292872863227100397049181049915495677952.00000
0.51462 0.14532 -0.30202 -290204042924223099299786798749527834624.00000
0.49698 0.16340 -0.29833 -288864410052311510119955506749337763840.00000
0.49498 0.17530 -0.29804 -287524858310038335546805910538152837120.00000
0.49607 0.18986 -0.30307 -282187096009826118137994864522709434368.00000
0.50037 0.20419 -0.29471 -286195589749434212370561255583369920512.00000
0.48400 0.22088 -0.29391 -292878116371187742831820852253578756096.00000
0.49727 0.21574 -0.29339 -288869642913989252250924885140169555968.00000
0.47370 0.23835 -0.28458 -282218249790977327103766047500684754944.00000
0.48675 0.23423 -0.28424 -280883870063153083706574557838577762304.00000
0.55085 -0.30212 -0.35100 -298210544397674199851310400141933936640.00000
0.54191 -0.27821 -0.35439 -298210544397674199851310400141933936640.00000
0.55535 -0.28783 -0.35254 -299539792675868719375884631149465567232.00000
0.54387 -0.24417 -0.34792 -298205372383225268675352293592856002560.00000
0.56116 -0.23819 -0.34732 -294212435251783175274001070073931890688.00000
0.54518 -0.21121 -0.34168 -292872842944690793397510625968244391936.00000
0.55087 -0.19571 -0.32533 -290229943561286962482918179389420077056.00000
0.53579 -0.17210 -0.32090 -294212394686963967970660222179429318656.00000
0.55641 -0.16750 -0.32675 -299544984972727254203513161645794787328.00000
0.53747 -0.12871 -0.31516 -302213784993194948301236988864511344640.00000
0.55858 -0.15310 -0.32696 -302208653543565224428619730209935982592.00000
0.54858 -0.10514 -0.32670 -300879506677418723162397618938660782080.00000
0.57263 -0.11340 -0.33902 -307551689270274391271741002510713749504.00000
0.54440 -0.08913 -0.31899 -296881417813937302236758712817910022144.00000
0.55785 -0.07797 -0.31589 -292878116371187742831820852253578756096.00000
0.54801 -0.06221 -0.32118 -295567868120776009105092616982873767936.00000
0.56062 -0.05003 -0.31719 -292878055523958931876809580411824898048.00000
0.56047 -0.02216 -0.33590 -303553681536431384952783792178968133632.00000
0.56809 -0.03702 -0.32620 -296876184952259560105789334427078230016.00000
0.56287 0.00640 -0.33863 -303543296942714315297526731186309693440.00000
0.57285 0.00633 -0.33123 -300863950069252722331182451396924407808.00000
0.55826 0.03480 -0.33259 -296871073785039439884842499719754153984.00000
0.56807 0.03526 -0.32530 -299529570341428478933990961734817415168.00000
0.56709 0.04961 -0.32453 -286205974343151282025818316576028360704.00000
0.56549 0.06382 -0.32316 -286221612080955697463715179906769879040.00000
0.54940 0.07557 -0.32255 -288911282700905549130305248847059746816.00000
0.56046 0.09155 -0.31867 -294228275813683627228602172877186269184.00000
0.54787 0.10330 -0.32306 -271553231478727583851423560145964105728.00000
0.55708 0.10494 -0.31560 -290219761791665929344365357869274497024.00000
0.55308 0.13245 -0.31375 -294212617793469608139034885599193464832.00000
0.54810 0.14472 -0.30910 -291538442934456946348648712358886113280.00000
0.52636 0.14965 -0.30040 -292872863227100397049181049915495677952.00000
0.54698 0.15886 -0.30989 -291543594666496273872936394960712761344.00000
0.52061 0.18851 -0.30017 -279544237191241494526743265838387691520.00000
0.53900 0.18378 -0.30419 -283547477786762242976669854560965099520.00000
0.51794 0.20107 -0.29939 -275551320342209004777062466266714865664.00000
0.53812 0.21382 -0.30914 -282213118341347603231148788846109392896.00000
0.50033 0.22961 -0.28355 -279554642067368167833670750778297417728.00000
0.51845 0.22810 -0.28820 -279554581220139356878659478936543559680.00000
