# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.37212 -0.09927 -0.28571 -288874814928438183426882991689247490048.00000
0.36838 -0.08998 -0.28784 -290209316350720048734097025034862198784.00000
0.37307 -0.09152 -0.28545 -292883349232865484962790230644410548224.00000
0.36983 -0.07457 -0.28655 -290204144336271117558138918485784264704.00000
0.37644 -0.06912 -0.28798 -292878177218416553786832124095332614144.00000
0.37195 -0.06001 -0.28886 -292873045768786829914214865440757252096.00000
0.37842 -0.05405 -0.28996 -291554182084309380044897695425884061696.00000
0.37474 -0.04579 -0.29460 -292888663224181641700441304824247484416.00000
0.38109 -0.03928 -0.29532 -295567908685595216408433464877376339968.00000
0.37823 -0.03147 -0.30386 -292899027535489107704027941869654638592.00000
0.37913 -0.02376 -0.30580 -292899027535489107704027941869654638592.00000
0.37920 -0.00779 -0.30420 -292899027535489107704027941869654638592.00000
0.38529 -0.01640 -0.30582 -290230146385382998999622418861932937216.00000
0.37837 0.00021 -0.30074 -291564586960436053351825180365793787904.00000
0.38370 0.00003 -0.29919 -292899027535489107704027941869654638592.00000
0.37511 0.02326 -0.28919 -278215049760275785957180306672609918976.00000
0.38281 0.01593 -0.29601 -263536243999511395386290778024643133440.00000
0.37687 0.03906 -0.29704 -292899047817898711355698365816905924608.00000
0.38252 0.03172 -0.29597 -292899047817898711355698365816905924608.00000
0.37684 0.05488 -0.29959 -288895665245510737344078809463569514496.00000
0.38283 0.04786 -0.29905 -298236769553291721461168563937846755328.00000
0.37620 0.07074 -0.30102 -294223063234415488749303218433605763072.00000
0.38247 0.06409 -0.30097 -296881519225985320495110832554166452224.00000
0.37625 0.07907 -0.30358 -291548969505041241565598740982303555584.00000
0.37616 0.08746 -0.30591 -290214528929988187213395979478442704896.00000
0.37350 0.09374 -0.29887 -291548969505041241565598740982303555584.00000
0.37689 0.10232 -0.29408 -299550400376091429199516355561888153600.00000
0.36802 0.10530 -0.28463 -291554182084309380044897695425884061696.00000
0.36626 0.11184 -0.28153 -288890574360700220774802398703496724480.00000
0.37684 -0.10091 -0.28303 -290209235221081634127415329245857054720.00000
0.38008 -0.08650 -0.28711 -302213947252471777514600380442521632768.00000
0.38413 -0.09611 -0.28476 -292878116371187742831820852253578756096.00000
0.38083 -0.07848 -0.28654 -295546956956474644232885527366797885440.00000
0.38794 -0.07284 -0.28787 -300889911553545396469325103878570508288.00000
0.38355 -0.05515 -0.28794 -299565916419438222727390675209121955840.00000
0.38844 -0.06455 -0.28693 -300889911553545396469325103878570508288.00000
0.38638 -0.04015 -0.29342 -296902349260648270760636226381237190656.00000
0.39180 -0.04950 -0.29317 -298231455561975564723517489758009819136.00000
0.39141 -0.02543 -0.30698 -294233468110542162056230703373515489280.00000
0.39755 -0.03489 -0.30762 -300905691268217037468914934840071028736.00000
0.39801 -0.01772 -0.30679 -294233447828132558404560279426264203264.00000
0.39720 -0.00902 -0.30358 -296902308695829063457295378486734618624.00000
0.39085 0.00794 -0.30275 -302240131843270091821117696343931879424.00000
0.39772 -0.00060 -0.30470 -299571189845935172161700901494456320000.00000
0.38952 0.02426 -0.29886 -302234980111230764296830013742105231360.00000
0.39667 0.01630 -0.30138 -304903658437240836484531297277314072576.00000
0.39022 0.04088 -0.30259 -302240131843270091821117696343931879424.00000
0.39783 0.03339 -0.30582 -310220590702790103627816949465686736896.00000
0.38961 0.04903 -0.30175 -302240091278450884517776848449429307392.00000
0.39440 0.05794 -0.29867 -298241880720511841682115398645170831360.00000
0.38809 0.07369 -0.30184 -288880088354935132861193217974581854208.00000
0.39482 0.06675 -0.30162 -295567908685595216408433464877376339968.00000
0.38956 0.08335 -0.30897 -291543756925773103086299786538723049472.00000
0.39505 0.09368 -0.30899 -294217830372737746618333840042773970944.00000
0.38503 0.09770 -0.29923 -294202233199752538483777824606535024640.00000
0.38195 0.10386 -0.29188 -296860709473731973881255862674346999808.00000
0.37882 0.10966 -0.28447 -291548969505041241565598740982303555584.00000
0.37683 0.11642 -0.28115 -290230146385382998999622418861932937216.00000
0.37951 0.12473 -0.27503 -291564586960436053351825180365793787904.00000
0.38978 -0.11746 -0.29117 -306222522121718286353848467292187262976.00000
0.39302 -0.10759 -0.27855 -299550319246453014592834659772883009536.00000
0.39166 -0.09094 -0.28631 -294207344366972658704724659313859100672.00000
0.39691 -0.09255 -0.28334 -295536633209986385532639738215893303296.00000
0.39404 -0.08386 -0.29054 -299545106667184876113535705329302503424.00000
0.39943 -0.08538 -0.28766 -296871073785039439884842499719754153984.00000
0.39714 -0.05919 -0.29233 -296897055551741717674655576148651540480.00000
0.40402 -0.07024 -0.29555 -292878156936006950135161700148081328128.00000
0.40040 -0.04331 -0.29821 -300900417841720088034604708554736664576.00000
0.40623 -0.05325 -0.29757 -296897075834151321326326000095902826496.00000
0.40338 -0.03569 -0.30541 -300895266109680760510317025952910016512.00000
0.41060 -0.02789 -0.30526 -302219240961378330600581030675107282944.00000
0.40305 -0.00937 -0.30155 -304903719284469647439542569119067930624.00000
0.40991 -0.01875 -0.30243 -302219220678968726948910606727855996928.00000
0.40360 -0.00080 -0.30269 -303569258427006989435669383667955793920.00000
0.41169 0.00777 -0.30596 -314239529883344078470651673360759521280.00000
0.40401 0.02517 -0.30405 -308896555003863722582541672901735612416.00000
0.41183 0.01671 -0.30641 -310236208158184915414043388849176969216.00000
0.40646 0.04329 -0.31259 -308886150127737049275614187961825886208.00000
0.41144 0.03459 -0.30624 -310210185826663430320889464525777010688.00000
0.40741 0.05262 -0.31648 -307567327008078806709637865841455267840.00000
0.41362 0.05340 -0.31415 -311565436153969831286947195909457313792.00000
0.40399 0.07859 -0.31148 -292909391846796573707614578915061792768.00000
0.40999 0.07982 -0.30900 -298231516409204375678528761599763677184.00000
0.40572 0.09863 -0.32137 -294233427545722954752889855479012917248.00000
0.41360 0.10142 -0.32381 -292904138702709227924974776576978714624.00000
0.40375 0.10692 -0.31831 -288900877824778875823377763907150020608.00000
0.40920 0.11822 -0.31712 -294238579277762282277177538080839565312.00000
0.39771 0.12128 -0.30642 -282223502935064672886405849838767833088.00000
0.39917 0.12903 -0.29483 -275551300059799401125392042319463579648.00000
0.38567 0.12799 -0.27637 -284892384085170781590811372846489534464.00000
0.39653 0.13619 -0.29074 -288890493231061806168120702914491580416.00000
0.41326 -0.14264 -0.30570 -279538862352696526834080919816796897280.00000
0.40544 -0.12712 -0.29933 -299555470978492342117122342374709657600.00000
0.41648 -0.12411 -0.30637 -290214386953120961651703011847683702784.00000
0.40632 -0.10751 -0.29450 -302224352128598450821527865382431358976.00000
0.41502 -0.10192 -0.29585 -295541825506844920360268268712222523392.00000
0.41284 -0.08320 -0.30330 -288874835210847787078553415636498776064.00000
0.41604 -0.09270 -0.29559 -287535202338936197898722123636308705280.00000
0.41721 -0.07628 -0.31251 -294212597511060004487364461651942178816.00000
0.42341 -0.07775 -0.30926 -292904138702709227924974776576978714624.00000
0.42196 -0.05730 -0.30147 -300900336712081673427923012765731520512.00000
0.42192 -0.04773 -0.29973 -307562114428810668230338911397874761728.00000
0.41498 -0.02808 -0.29808 -308875785816429583272027550916418732032.00000
0.42121 -0.02878 -0.29542 -312884279556037677504593941977079218176.00000
0.41517 -0.01010 -0.29698 -310210206109073033972559888473028296704.00000
0.42237 -0.01982 -0.29738 -307546517255825460095782895961635815424.00000
0.41579 -0.00120 -0.29817 -312884279556037677504593941977079218176.00000
0.42252 0.00771 -0.29648 -308880957830878514447985657465496666112.00000
0.41811 0.01683 -0.30405 -310220590702790103627816949465686736896.00000
0.41803 0.02595 -0.30414 -307541304676557321616483941518055309312.00000
0.41770 0.03505 -0.30386 -310199760668127153362291555638615998464.00000
0.42733 0.04565 -0.31004 -312879046694359935373624563586247426048.00000
0.41996 0.05420 -0.31165 -314223912427949266684425233977269288960.00000
0.42645 0.05502 -0.30895 -310220590702790103627816949465686736896.00000
0.41434 0.08014 -0.30163 -304882868967397093522346751344745906176.00000
0.42397 0.07340 -0.30565 -307536071814879579485514563127223517184.00000
0.41986 0.10301 -0.32084 -296886650675615044367728091208741814272.00000
0.42038 0.10084 -0.30278 -298221050685848891416590004818100092928.00000
0.41762 0.11165 -0.31755 -298231496126794772026858337652512391168.00000
0.42330 0.12345 -0.31572 -296897055551741717674655576148651540480.00000
0.41546 0.14142 -0.32153 -291559394663577518524196649869464567808.00000
0.42152 0.14351 -0.31781 -292899027535489107704027941869654638592.00000
0.40923 0.15674 -0.31208 -291564607242845657003495604313045073920.00000
0.42033 0.15348 -0.31847 -294233468110542162056230703373515489280.00000
0.41535 0.17077 -0.31354 -294228275813683627228602172877186269184.00000
0.42105 -0.14724 -0.30684 -302224352128598450821527865382431358976.00000
0.42285 -0.13778 -0.30737 -296886589828386233412716819366987956224.00000
0.43281 -0.13247 -0.30882 -295552149253333179060514057863127105536.00000
0.42161 -0.11475 -0.29710 -294217708678280124708311296359266254848.00000
0.43109 -0.10890 -0.29825 -299555491260901945768792766321960943616.00000
0.42695 -0.08772 -0.30153 -296902308695829063457295378486734618624.00000
0.43921 -0.10414 -0.31419 -299565977266667033682401947050875813888.00000
0.43450 -0.07164 -0.31503 -298247073017370376509743929141500051456.00000
0.44315 -0.08484 -0.31807 -294249004436298559235775446968000577536.00000
0.43687 -0.06246 -0.31870 -302234777287134727780125774269592371200.00000
0.44357 -0.05324 -0.31322 -299576301013155292382647736201780396032.00000
0.42804 -0.03910 -0.29477 -308896555003863722582541672901735612416.00000
0.43612 -0.03076 -0.29405 -306217309542450147874549512848606756864.00000
0.42881 -0.02038 -0.29456 -303548387827524831866803141946382483456.00000
0.43538 -0.02094 -0.29153 -299545106667184876113535705329302503424.00000
0.42900 0.00767 -0.29377 -307541304676557321616483941518055309312.00000
0.43925 -0.00216 -0.29907 -308875785816429583272027550916418732032.00000
0.43102 0.02656 -0.29884 -316872024390621236078316634999674109952.00000
0.43773 0.02687 -0.29588 -308875806098839186923697974863670018048.00000
0.43263 0.03634 -0.30315 -315547948126875647729700510541220413440.00000
0.44084 0.04700 -0.30408 -307551729835093598575081850405216321536.00000
0.43190 0.06528 -0.30453 -304882808120168282567335479502992048128.00000
0.43986 0.05672 -0.30292 -306222461274489475398837195450433404928.00000
0.42683 0.08269 -0.29578 -306206864101504267264281180014194458624.00000
0.43502 0.07488 -0.29481 -307551689270274391271741002510713749504.00000
0.42469 0.10121 -0.29486 -296891822690063975543686197757819748352.00000
0.43097 0.10280 -0.29143 -292904138702709227924974776576978714624.00000
0.43024 0.11516 -0.31079 -295567807273547198150081345141119909888.00000
0.43892 0.11846 -0.31215 -290240470131871257699868208012837519360.00000
0.43207 0.14968 -0.32479 -292904199549938038879986048418732572672.00000
0.43849 0.15189 -0.32047 -290245682711139396179167162456418025472.00000
0.42856 0.15786 -0.31981 -295567888403185612756763040930125053952.00000
0.43321 0.17038 -0.31552 -299560764687398895203102992607295307776.00000
0.42693 0.17545 -0.30447 -302219261243787934252251454622358568960.00000
0.45025 -0.19251 -0.32645 -300874294098150584683098664495080275968.00000
0.43534 -0.16672 -0.30753 -295552149253333179060514057863127105536.00000
0.44914 -0.16494 -0.31512 -290224812111657238610300920734844715008.00000
0.44147 -0.13688 -0.30973 -292893754108992158269717715584320274432.00000
0.44774 -0.13902 -0.30458 -290230065255744584392940723072927793152.00000
0.44312 -0.12668 -0.31002 -296881438096346905888429136765161308160.00000
0.45377 -0.12037 -0.31091 -299539954935145548589248022727475855360.00000
0.45189 -0.09879 -0.32054 -288900877824778875823377763907150020608.00000
0.45782 -0.11156 -0.31648 -299539954935145548589248022727475855360.00000
0.45829 -0.07971 -0.32971 -298262690472765188295970368524990283776.00000
0.46562 -0.08127 -0.32531 -308907020727219206844480429683399196672.00000
0.45836 -0.06846 -0.32788 -298257477893497049816671414081409777664.00000
0.46558 -0.05847 -0.32163 -298241880720511841682115398645170831360.00000
0.45952 -0.03577 -0.32598 -300874395510198602941450784231336706048.00000
0.46788 -0.04801 -0.32484 -298221152097896909674942124554356523008.00000
0.45104 -0.02326 -0.30717 -302208836085251657293653545735197556736.00000
0.45704 -0.01326 -0.30041 -303543296942714315297526731186309693440.00000
0.44667 0.00752 -0.29672 -307536213791746805047207530757982519296.00000
0.45553 -0.00280 -0.29699 -299545147232004083416876553223805075456.00000
0.44898 0.02765 -0.30193 -300874395510198602941450784231336706048.00000
0.45867 0.01781 -0.30314 -303548489239572850125155261682638913536.00000
0.45082 0.03808 -0.30635 -298210706656951029064673791719944224768.00000
0.45970 0.04946 -0.30678 -300884759821506068945037421276743860224.00000
0.44766 0.06812 -0.30268 -298221050685848891416590004818100092928.00000
0.45616 0.05913 -0.30067 -296886650675615044367728091208741814272.00000
0.44192 0.08633 -0.29358 -299555470978492342117122342374709657600.00000
0.45298 0.07908 -0.29689 -286221530951317282857033484117764734976.00000
0.44844 0.11107 -0.31182 -291569698127656173572772015073117863936.00000
0.45324 0.10060 -0.30103 -296891944384521597453708741441327464448.00000
0.45482 0.13826 -0.33119 -286247553282838767950187408441164693504.00000
0.45998 0.12714 -0.31962 -291554040107442154483204727795125059584.00000
0.45006 0.15855 -0.32723 -288911262418495945478634824899808460800.00000
0.45684 0.16088 -0.32223 -291564586960436053351825180365793787904.00000
0.44183 0.17524 -0.31622 -298226384959574651805911502945188315136.00000
0.45259 0.16949 -0.31674 -294217850655147350270004263990025256960.00000
0.43511 0.18034 -0.30488 -299560825534627706158114264449049165824.00000
0.43648 0.18991 -0.29355 -300864031198891136937864147185929551872.00000
0.46658 -0.20685 -0.34148 -296876164669849956454118910479826944000.00000
0.47304 -0.20942 -0.33414 -300895063285584723993612786480397156352.00000
0.46533 -0.18675 -0.31424 -302219078702101501387217639097096994816.00000
0.46476 -0.17272 -0.30902 -292898865276212278490664550291644350464.00000
0.45690 -0.14364 -0.30489 -299571108716296757555019205705451175936.00000
0.46338 -0.14584 -0.29910 -288900776412730857565025644170893590528.00000
0.45881 -0.13309 -0.30547 -299550319246453014592834659772883009536.00000
0.46544 -0.13522 -0.29986 -290219619814798703782672390238515494912.00000
0.47483 -0.11748 -0.31186 -304872464091270420215419266404836179968.00000
0.47916 -0.10791 -0.31739 -302203562658754707859343319449863192576.00000
0.47608 -0.08430 -0.32647 -304888061264255628349975281841075126272.00000
0.48375 -0.08593 -0.32142 -303548367545115228215132717999131197440.00000
0.47905 -0.06184 -0.32861 -300900336712081673427923012765731520512.00000
0.48696 -0.06314 -0.32379 -304893212996294955874262964442901774336.00000
0.48063 -0.03891 -0.32902 -299539995499964755892588870621978427392.00000
0.48961 -0.05199 -0.32720 -306222542404127890005518891239438548992.00000
0.47938 -0.02708 -0.32573 -306207026360781096477644571592204746752.00000
0.48887 -0.01629 -0.32315 -304877737517767369649729492690170544128.00000
0.46843 0.00731 -0.30369 -292898905841031485794005398186146922496.00000
0.48389 -0.00424 -0.31376 -302229584990276192952497243773263151104.00000
0.47397 0.01830 -0.31426 -302219200396559123297240182780604710912.00000
0.48475 0.01858 -0.31519 -304893233278704559525933388390153060352.00000
0.47329 0.04039 -0.31379 -302219200396559123297240182780604710912.00000
0.48304 0.05271 -0.31369 -300889911553545396469325103878570508288.00000
0.46693 0.07195 -0.30464 -287540374353385129074680230185386639360.00000
0.47717 0.07398 -0.30524 -298205514360092494237045261223615004672.00000
0.46796 0.09470 -0.30979 -290209316350720048734097025034862198784.00000
0.47787 0.08568 -0.30797 -295536673774805592835980586110395875328.00000
0.46773 0.11765 -0.31351 -291543716360953895782958938644220477440.00000
0.47827 0.10928 -0.31233 -294197061185303607307819718057457090560.00000
0.47202 0.14458 -0.32724 -296876266081897974712471030216083374080.00000
0.47941 0.14679 -0.32184 -294202233199752538483777824606535024640.00000
0.46370 0.16323 -0.31694 -296865901770590508708884393170676219904.00000
0.47513 0.15642 -0.31675 -291533352049646429779372301598813323264.00000
0.45921 0.17189 -0.31135 -295531481477947058008352055614066655232.00000
0.46378 0.18522 -0.30519 -284861149174381158018358494079509069824.00000
0.44476 0.19510 -0.29314 -292846942307626930214379245328352149504.00000
0.45589 0.19029 -0.29352 -294191828323625865176850339666625298432.00000
0.44790 0.20730 -0.28576 -292862498915792931045594412870088523776.00000
0.48019 -0.22792 -0.33263 -300879486395009119510727194991409496064.00000
0.49419 -0.22351 -0.33345 -304877595540900144088036525059411542016.00000
0.48254 -0.20051 -0.32776 -303548367545115228215132717999131197440.00000
0.49223 -0.19141 -0.32133 -299545045819956065158524433487548645376.00000
0.47626 -0.15336 -0.30464 -298215756976942338330609354585514442752.00000
0.48302 -0.15564 -0.29803 -299545045819956065158524433487548645376.00000
0.47846 -0.14223 -0.30542 -300884658409458050686685301540487430144.00000
0.48039 -0.13093 -0.30593 -299545025537546461506854009540297359360.00000
0.48661 -0.10984 -0.31176 -306206864101504267264281180014194458624.00000
0.49413 -0.11178 -0.30581 -302213947252471777514600380442521632768.00000
0.49090 -0.09971 -0.31703 -302208714390794035383631002051689840640.00000
0.50287 -0.09083 -0.31611 -300879506677418723162397618938660782080.00000
0.49851 -0.07815 -0.32638 -299555430413673134813781494480207085568.00000
0.50672 -0.07970 -0.32066 -295541744377206505753586572923217379328.00000
0.50020 -0.04151 -0.32513 -308860208925853978789141959427431071744.00000
0.50864 -0.04246 -0.31976 -303532912348997245642269670193651253248.00000
0.50219 -0.02965 -0.32765 -303517254328783226552702382915658448896.00000
0.51242 -0.01811 -0.32438 -300869223495749671765492677682258771968.00000
0.49825 -0.00494 -0.31983 -306227673853757613878136149894013911040.00000
0.51362 -0.00568 -0.32591 -296891863254883182847027045652322320384.00000
0.49579 0.03069 -0.31580 -299555450696082738465451918427458371584.00000
0.51087 0.03171 -0.32162 -291564485548388035093473060629537357824.00000
0.49517 0.04246 -0.31526 -299555450696082738465451918427458371584.00000
0.50903 0.05630 -0.31992 -300884759821506068945037421276743860224.00000
0.49081 0.07703 -0.31071 -298205514360092494237045261223615004672.00000
0.50087 0.06671 -0.30758 -299545167514413687068546977171056361472.00000
0.50291 0.09193 -0.31357 -295536673774805592835980586110395875328.00000
0.50334 0.10468 -0.31596 -291538544346504964607000832095142543360.00000
0.49176 0.12646 -0.31967 -290193698895325236947870585651371966464.00000
0.50338 0.11747 -0.31795 -292878197500826157438502548042583900160.00000
0.49110 0.13885 -0.32097 -294202152070114123877096128817529880576.00000
0.49888 0.14099 -0.31501 -290219741509256325692694933922023211008.00000
0.48552 0.16105 -0.31663 -292883410080094295917801502486164406272.00000
0.49110 0.17544 -0.31038 -290209316350720048734097025034862198784.00000
0.47561 0.17933 -0.30514 -284866361753649296497657448523089575936.00000
0.48003 0.19304 -0.29794 -283526708599328103666155732575648219136.00000
0.46491 0.19557 -0.29262 -294191828323625865176850339666625298432.00000
0.47127 0.21162 -0.29000 -291543696078544292131288514696969191424.00000
0.46811 0.22199 -0.28841 -288874794646028579775212567741996204032.00000
0.51305 -0.25110 -0.32957 -298210625527312614457992095930939080704.00000
0.51694 -0.23863 -0.33126 -298205433230454079630363565434609860608.00000
0.50880 -0.21856 -0.33395 -290198789780135753517146996411444756480.00000
0.51924 -0.20862 -0.32646 -294202111505294916573755280923027308544.00000
0.49054 -0.17207 -0.29562 -296876184952259560105789334427078230016.00000
0.50804 -0.16922 -0.30169 -299545106667184876113535705329302503424.00000
0.49960 -0.15201 -0.30405 -296876184952259560105789334427078230016.00000
0.51314 -0.14490 -0.30361 -298210625527312614457992095930939080704.00000
0.50373 -0.12798 -0.30515 -298210625527312614457992095930939080704.00000
0.51518 -0.13245 -0.30410 -296876184952259560105789334427078230016.00000
0.51467 -0.09420 -0.31583 -300879506677418723162397618938660782080.00000
0.52295 -0.09595 -0.30921 -296876184952259560105789334427078230016.00000
0.51879 -0.08273 -0.32050 -296876184952259560105789334427078230016.00000
0.53124 -0.07226 -0.31823 -300879506677418723162397618938660782080.00000
0.52191 -0.05749 -0.32243 -300889911553545396469325103878570508288.00000
0.53362 -0.04610 -0.31932 -298205453512863683282033989381861146624.00000
0.52493 -0.01908 -0.32448 -296876306646717182015811878110585946112.00000
0.53605 -0.03321 -0.32203 -292878156936006950135161700148081328128.00000
0.52699 0.00675 -0.32707 -290235216987783911917228405674754441216.00000
0.53934 -0.00679 -0.32579 -300889911553545396469325103878570508288.00000
0.52725 0.01977 -0.32753 -292904098137890020621633928682476142592.00000
0.54044 0.02011 -0.32728 -292893652696944140011365595848063844352.00000
0.52251 0.04522 -0.32103 -300905468161711397300540271420306882560.00000
0.53795 0.06029 -0.32523 -295567726143908783543399649352114765824.00000
0.51954 0.07037 -0.31817 -300895124132813534948624058322151014400.00000
0.52975 0.08510 -0.31535 -286211207204829024156787694966860152832.00000
0.51825 0.09595 -0.31884 -295526268898678919529053101170486149120.00000
0.52689 0.09748 -0.31253 -283542346337132519104052595906389737472.00000
0.51111 0.13231 -0.31332 -294202233199752538483777824606535024640.00000
0.51925 0.13436 -0.30672 -286205994625560885677488740523279646720.00000
0.50672 0.14315 -0.30870 -292867792624699484131575063102674173952.00000
0.51323 0.15807 -0.30240 -286226824660223835943014134350350385152.00000
0.50385 0.16826 -0.30948 -287550860359150216988289410914301509632.00000
0.50931 0.18313 -0.30210 -279544216908831890875072841891136405504.00000
0.49347 0.20160 -0.30223 -290209316350720048734097025034862198784.00000
0.50037 0.20419 -0.29471 -284871554050507831325285979019418796032.00000
0.48715 0.20982 -0.29534 -291543736643363499434629362591471763456.00000
0.49373 0.21239 -0.28774 -286205974343151282025818316576028360704.00000
0.49028 0.23806 -0.29002 -282223502935064672886405849838767833088.00000
0.48645 0.24882 -0.28800 -278220201492315113481467989274436567040.00000
0.52480 -0.25938 -0.32773 -296881316401889283978406593081653592064.00000
0.54720 -0.26074 -0.33582 -299550116422356978076130420300370149376.00000
0.53285 -0.23356 -0.33116 -298205352100815665023681869645604716544.00000
0.54943 -0.22784 -0.33060 -295541724094796902101916148975966093312.00000
0.53477 -0.20252 -0.32615 -294202070940475709270414433028524736512.00000
0.54565 -0.19174 -0.31803 -296876164669849956454118910479826944000.00000
0.52663 -0.16558 -0.30749 -298200220651185941151064610991029354496.00000
0.54367 -0.17460 -0.31211 -295541744377206505753586572923217379328.00000
0.53310 -0.12635 -0.30890 -302208673825974828080290154157187268608.00000
0.54391 -0.14451 -0.30692 -300869101801292049855470133998751055872.00000
0.53446 -0.11297 -0.30866 -303543175248256693387504187502801977344.00000
0.54832 -0.10314 -0.30640 -311544626401716484673092226029637861376.00000
0.54008 -0.08751 -0.31290 -298205433230454079630363565434609860608.00000
0.55332 -0.07654 -0.30986 -298200240933595544802735034938280640512.00000
0.54686 -0.04803 -0.31849 -302213967534881381166270804389772918784.00000
0.55724 -0.06348 -0.31380 -295531380065899039749999935877810225152.00000
0.55152 -0.02113 -0.32347 -296902268131009856153954530592232046592.00000
0.56341 -0.03626 -0.32003 -295536572362757574577628466374139445248.00000
0.55387 0.00652 -0.32615 -302208775238022846338642273893443698688.00000
0.56718 -0.00798 -0.32395 -302208775238022846338642273893443698688.00000
0.55384 0.03441 -0.32647 -298215858388990356588961474321770872832.00000
0.56841 0.02083 -0.32546 -296860709473731973881255862674346999808.00000
0.55294 0.04828 -0.32574 -286221490386498075553692636223262162944.00000
0.56709 0.04961 -0.32453 -283552690366030381455968809004545605632.00000
0.54940 0.07557 -0.32255 -287571670111403563602144380794120962048.00000
0.56046 0.09155 -0.31867 -296897177246199339584678119832159256576.00000
0.53957 0.10041 -0.31139 -272898056647497707858883382642483396608.00000
0.54887 0.11624 -0.30625 -295531481477947058008352055614066655232.00000
0.53589 0.12665 -0.30968 -280889062360011618534203088334906982400.00000
0.54873 0.13050 -0.30790 -295531461195537454356681631666815369216.00000
0.53287 0.16778 -0.31231 -286226824660223835943014134350350385152.00000
0.55144 0.16134 -0.31596 -288890452666242598864779855019989008384.00000
0.52461 0.19147 -0.30605 -280889062360011618534203088334906982400.00000
0.54339 0.18673 -0.31025 -282223502935064672886405849838767833088.00000
0.51794 0.20107 -0.29939 -276885740634852455477594803823324430336.00000
0.53493 0.22701 -0.30809 -282223502935064672886405849838767833088.00000
