# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.36337 0.10378 -0.28658 -292878197500826157438502548042583900160.00000
0.37742 -0.10556 -0.30526 -287530050606896870374434441034482057216.00000
0.37082 -0.09274 -0.29727 -292878197500826157438502548042583900160.00000
0.37565 -0.09433 -0.29481 -295541866071664127663609116606725095424.00000
0.37224 -0.07683 -0.29567 -288859298885091389899008672042013687808.00000
0.37902 -0.07124 -0.29713 -294197061185303607307819718057457090560.00000
0.37315 -0.06092 -0.29332 -292867792624699484131575063102674173952.00000
0.37970 -0.05489 -0.29444 -291533311484827222476031453704310751232.00000
0.37597 -0.04651 -0.29912 -295536653492395989184310162163144589312.00000
0.38375 -0.04058 -0.30449 -299550400376091429199516355561888153600.00000
0.38084 -0.03258 -0.31336 -292888622659362434397100456929744912384.00000
0.39019 -0.02623 -0.32364 -292888622659362434397100456929744912384.00000
0.38532 -0.01734 -0.32712 -292888622659362434397100456929744912384.00000
0.39102 -0.01784 -0.32539 -290219741509256325692694933922023211008.00000
0.38936 -0.00088 -0.34029 -292888622659362434397100456929744912384.00000
0.39557 0.00778 -0.33936 -284892384085170781590811372846489534464.00000
0.38973 0.01655 -0.34149 -270224023765352271630190177032935047168.00000
0.39247 0.02514 -0.32924 -270213558041996787368251420251271462912.00000
0.38363 0.03274 -0.32057 -292899047817898711355698365816905924608.00000
0.38323 0.04097 -0.32005 -292899047817898711355698365816905924608.00000
0.38465 0.05850 -0.32808 -287550860359150216988289410914301509632.00000
0.39032 0.05937 -0.32631 -296897096116560924977996424043154112512.00000
0.38264 0.07481 -0.32479 -290230146385382998999622418861932937216.00000
0.38935 0.06772 -0.32477 -292898986970669900400687093975152066560.00000
0.38689 0.08403 -0.32076 -288890452666242598864779855019989008384.00000
0.38403 0.09087 -0.31341 -290224893241295653216982616523849859072.00000
0.37470 0.09481 -0.30339 -290209316350720048734097025034862198784.00000
0.38071 0.10596 -0.30779 -295547038086113058839567223155803029504.00000
0.37024 0.10771 -0.29317 -294212638075879211790705309546444750848.00000
0.36844 0.11440 -0.28998 -287550900923969424291630258808804081664.00000
0.39235 -0.11444 -0.31536 -295547078650932266142908071050305601536.00000
0.38284 -0.08916 -0.29651 -303522446625641761380330913411987668992.00000
0.39012 -0.10222 -0.30424 -291538544346504964607000832095142543360.00000
0.39025 -0.08363 -0.29802 -300863990634071929634523299291426979840.00000
0.39088 -0.07509 -0.29714 -298205494077682890585374837276363718656.00000
0.38628 -0.05687 -0.29695 -299545086384775272461865281382051217408.00000
0.39165 -0.05801 -0.29472 -302213947252471777514600380442521632768.00000
0.38640 -0.04849 -0.29530 -298215858388990356588961474321770872832.00000
0.39472 -0.04238 -0.30046 -302234757004725124128455350322341085184.00000
0.39185 -0.03410 -0.30968 -298231556974023582981869609494266249216.00000
0.40025 -0.02704 -0.31465 -295562655541507870625793662539293261824.00000
0.39598 -0.00943 -0.31992 -294223063234415488749303218433605763072.00000
0.40192 -0.00979 -0.31796 -298226384959574651805911502945188315136.00000
0.39648 -0.00083 -0.32104 -298226384959574651805911502945188315136.00000
0.40791 0.00770 -0.33551 -304903719284469647439542569119067930624.00000
0.39840 0.02542 -0.32744 -295567928968004820060103888824627625984.00000
0.40628 0.01682 -0.33061 -304908891298918578615500675668145864704.00000
0.39502 0.03358 -0.31718 -299571230410754379465041749388958892032.00000
0.40092 0.03401 -0.31527 -308886190692556256578955035856328458240.00000
0.39459 0.05959 -0.31938 -296897096116560924977996424043154112512.00000
0.40135 0.05185 -0.31863 -304903699002060043787872145171816644608.00000
0.39938 0.06901 -0.31573 -295567908685595216408433464877376339968.00000
0.39812 0.07739 -0.31379 -288895705810329944647419657358072086528.00000
0.39095 0.09336 -0.31616 -287561265235276890295216895854211235840.00000
0.39823 0.08663 -0.31643 -288895705810329944647419657358072086528.00000
0.38738 0.10886 -0.31029 -290230166667792602651292842809184223232.00000
0.39479 0.10276 -0.31096 -288895705810329944647419657358072086528.00000
0.38926 0.11661 -0.29968 -302234858416773142386807470058597515264.00000
0.38705 0.12380 -0.29606 -300905610138578622862233239051065884672.00000
0.40378 -0.12935 -0.31420 -295562614976688663322452814644790689792.00000
0.40511 -0.12018 -0.31409 -295567827555956801801751769088371195904.00000
0.39712 -0.10562 -0.30636 -291554161801899776393227271478632775680.00000
0.39320 -0.09234 -0.29100 -291548928940222034262257893087800983552.00000
0.39561 -0.08515 -0.29528 -296881478661166113191769984659663880192.00000
0.40348 -0.07915 -0.29649 -292893754108992158269717715584320274432.00000
0.39838 -0.06890 -0.29825 -298210666092131821761332943825441652736.00000
0.40402 -0.07024 -0.29555 -292878116371187742831820852253578756096.00000
0.40040 -0.04331 -0.29821 -300895103850403931296953634374899728384.00000
0.40620 -0.04426 -0.29580 -300884698974277257990026149434990002176.00000
0.40338 -0.03569 -0.30541 -300895124132813534948624058322151014400.00000
0.40888 -0.02740 -0.30056 -302219240961378330600581030675107282944.00000
0.40554 -0.01860 -0.30944 -299555592672949964027144886058217373696.00000
0.40904 -0.00973 -0.29935 -306222522121718286353848467292187262976.00000
0.40857 -0.00123 -0.31701 -303564086412558058259711277118877859840.00000
0.41169 0.00777 -0.30596 -311570628450828366114575726405786533888.00000
0.40897 0.02578 -0.31836 -307556962696771340706051228796048113664.00000
0.41175 0.02566 -0.30651 -308886190692556256578955035856328458240.00000
0.40646 0.04329 -0.31259 -307551750117503202226752274352467607552.00000
0.41091 0.04347 -0.30562 -308880978113288118099656081412747952128.00000
0.40482 0.06073 -0.31032 -302234817851953935083466622164094943232.00000
0.41016 0.05228 -0.30464 -307556962696771340706051228796048113664.00000
0.40369 0.06928 -0.30868 -299571230410754379465041749388958892032.00000
0.40999 0.07982 -0.30900 -295567868120776009105092616982873767936.00000
0.40410 0.08798 -0.31402 -291564586960436053351825180365793787904.00000
0.41177 0.10017 -0.31863 -291564546395616846048484332471291215872.00000
0.40162 0.11498 -0.31496 -291564566678026449700154756418542501888.00000
0.41149 0.10995 -0.32062 -291564546395616846048484332471291215872.00000
0.39932 0.12280 -0.31134 -287561184105638475688535200065206091776.00000
0.40674 0.12624 -0.31334 -278235737818071510661012732868921655296.00000
0.38982 0.13262 -0.28932 -282228634384694396759023108493343195136.00000
0.39377 0.14305 -0.28642 -288895705810329944647419657358072086528.00000
0.40979 -0.14295 -0.31584 -298221030403439287764919580870848806912.00000
0.41136 -0.13360 -0.31600 -295552169535742782712184481810378391552.00000
0.41278 -0.12418 -0.31597 -290224852676476445913641768629347287040.00000
0.41201 -0.11281 -0.31019 -294228214966454816273590901035432411136.00000
0.41116 -0.10177 -0.30454 -288890432383832995213109431072737722368.00000
0.40663 -0.08827 -0.28926 -282223442087835861931394577997013975040.00000
0.41498 -0.08215 -0.29028 -283552649801211174152627961110043033600.00000
0.41156 -0.07273 -0.29743 -290214447800349772606714283689437560832.00000
0.41376 -0.06455 -0.30108 -294217708678280124708311296359266254848.00000
0.41576 -0.05613 -0.30443 -303548387827524831866803141946382483456.00000
0.42196 -0.05730 -0.30147 -306217248695221336919538241006852898816.00000
0.41323 -0.02759 -0.29353 -307551750117503202226752274352467607552.00000
0.41981 -0.03759 -0.29310 -308891281577366773148231446616401248256.00000
0.41345 -0.00984 -0.29251 -304882848684987489870676327397494620160.00000
0.41964 -0.01021 -0.28999 -303548387827524831866803141946382483456.00000
0.41407 -0.00106 -0.29370 -311554990713023950676678863075045015552.00000
0.42071 0.00774 -0.29204 -308886129845327445623943764014574600192.00000
0.41626 0.02575 -0.29956 -307541345241376528919824789412557881344.00000
0.42268 0.01687 -0.29695 -307541365523786132571495213359809167360.00000
0.41594 0.03472 -0.29929 -308865360657893306313429642029257719808.00000
0.41539 0.04365 -0.29865 -310205034094624102796601781923950362624.00000
0.41360 0.06126 -0.29632 -299560724122579687899762144712792735744.00000
0.42085 0.05330 -0.29507 -310215398405931568800188418969357516800.00000
0.41093 0.07836 -0.29261 -298236749270882117809498139990595469312.00000
0.41848 0.07098 -0.29194 -303548367545115228215132717999131197440.00000
0.41265 0.08865 -0.29922 -295567847838366405453422193035622481920.00000
0.41853 0.09964 -0.29808 -294222941539957866839280674750098046976.00000
0.41212 0.10758 -0.30270 -294238579277762282277177538080839565312.00000
0.41749 0.11886 -0.30076 -294228174401635608970250053140929839104.00000
0.41353 0.13954 -0.31619 -286237188971531301946600771395757539328.00000
0.42251 0.13350 -0.31690 -292904138702709227924974776576978714624.00000
0.40870 0.14534 -0.30653 -288895665245510737344078809463569514496.00000
0.41116 0.15478 -0.29800 -294233427545722954752889855479012917248.00000
0.43416 -0.15743 -0.31990 -303558772421241901522060202939040923648.00000
0.42514 -0.14014 -0.31314 -294217708678280124708311296359266254848.00000
0.43281 -0.13247 -0.30882 -292893733826582554618047291637068988416.00000
0.42593 -0.11855 -0.30780 -287561102976000061081853504276200947712.00000
0.43569 -0.11253 -0.30897 -295562614976688663322452814644790689792.00000
0.42195 -0.09437 -0.29199 -298231536691613979330199185547014963200.00000
0.43451 -0.10077 -0.30333 -296897096116560924977996424043154112512.00000
0.43229 -0.07048 -0.30976 -302219159831739915993899334886102138880.00000
0.43842 -0.08209 -0.30728 -296881458378756509540099560712412594176.00000
0.43463 -0.06143 -0.31339 -306217268977630940571208664954104184832.00000
0.44127 -0.05236 -0.30806 -300879506677418723162397618938660782080.00000
0.42804 -0.03910 -0.29477 -310225762717239034803775056014764670976.00000
0.43407 -0.03022 -0.28949 -304882828402577886219005903450243334144.00000
0.42596 -0.01059 -0.28728 -307551709552683994923411426457965035520.00000
0.43243 -0.01098 -0.28436 -307551729835093598575081850405216321536.00000
0.43317 -0.00170 -0.28561 -303548428392344039170143989840885055488.00000
0.43364 0.00765 -0.28648 -306212117245591613046920982352277536768.00000
0.42720 0.02614 -0.28992 -312873955809549418804348152826174636032.00000
0.43374 0.02644 -0.28703 -308881038960516929054667353254501810176.00000
0.42811 0.04493 -0.29334 -311544626401716484673092226029637861376.00000
0.43533 0.03615 -0.29108 -306217309542450147874549512848606756864.00000
0.43573 0.05551 -0.29370 -304882828402577886219005903450243334144.00000
0.43451 0.06485 -0.29220 -303548367545115228215132717999131197440.00000
0.42310 0.08084 -0.28691 -303558792703651505173730626886292209664.00000
0.43108 0.07323 -0.28595 -304882808120168282567335479502992048128.00000
0.42931 0.09185 -0.28550 -298221030403439287764919580870848806912.00000
0.42710 0.10042 -0.28258 -292893733826582554618047291637068988416.00000
0.42423 0.11095 -0.29621 -294228174401635608970250053140929839104.00000
0.42551 0.12219 -0.30208 -292893733826582554618047291637068988416.00000
0.42984 0.14763 -0.31924 -295562594694279059670782390697539403776.00000
0.43849 0.15189 -0.32047 -298221030403439287764919580870848806912.00000
0.42427 0.15359 -0.30903 -295562614976688663322452814644790689792.00000
0.42872 0.16568 -0.30472 -298221050685848891416590004818100092928.00000
0.41705 0.16841 -0.29868 -295557422679830128494824284148461469696.00000
0.46367 -0.20848 -0.35642 -295562554129459852367441542803036831744.00000
0.45920 -0.18903 -0.34158 -294228133836816401666909205246427267072.00000
0.45825 -0.17437 -0.33499 -291554040107442154483204727795125059584.00000
0.44224 -0.14955 -0.31520 -286211065227961798595094727336101150720.00000
0.45328 -0.14394 -0.31640 -290209235221081634127415329245857054720.00000
0.44714 -0.11836 -0.31577 -294228214966454816273590901035432411136.00000
0.45223 -0.13097 -0.31078 -295557402397420524843153860201210183680.00000
0.44928 -0.09714 -0.31486 -290219721226846722041024509974771924992.00000
0.45782 -0.11156 -0.31648 -295541906636483334966949964501227667456.00000
0.45256 -0.08792 -0.31955 -299550359811272221896175507667385581568.00000
0.46562 -0.08127 -0.32531 -307557043826409755312732924585053257728.00000
0.45571 -0.06729 -0.32220 -304882868967397093522346751344745906176.00000
0.46558 -0.05847 -0.32163 -298215919236219167543972746163524730880.00000
0.45020 -0.04377 -0.30743 -304882828402577886219005903450243334144.00000
0.45920 -0.03465 -0.30626 -298210726939360632716344215667195510784.00000
0.44209 -0.02152 -0.28828 -300879547242237930465738466833163354112.00000
0.45010 -0.01234 -0.28653 -302214048664519795772952500178778062848.00000
0.44188 -0.00207 -0.28683 -300874395510198602941450784231336706048.00000
0.44238 0.00758 -0.28771 -304877717235357765998059068742919258112.00000
0.44459 0.02719 -0.29270 -300879608089466741420749738674917212160.00000
0.45170 0.01751 -0.28922 -300884780103915672596707845223995146240.00000
0.44781 0.04770 -0.30077 -302219139549330312342228910938850852864.00000
0.45340 0.03786 -0.29341 -298221070968258495068260428765351378944.00000
0.44677 0.05759 -0.29956 -300884698974277257990026149434990002176.00000
0.45472 0.06919 -0.29898 -288885118392516838475458356892900786176.00000
0.43757 0.07438 -0.28263 -300879486395009119510727194991409496064.00000
0.45094 0.08875 -0.29441 -292888480682495208835407489298985910272.00000
0.43735 0.10442 -0.28776 -290224852676476445913641768629347287040.00000
0.44423 0.09589 -0.28258 -296881498943575716843440408606915166208.00000
0.44722 0.13269 -0.31445 -290219599532389100131001966291264208896.00000
0.45484 0.12379 -0.30895 -291533352049646429779372301598813323264.00000
0.45126 0.14748 -0.32648 -291548807245764412352235349404293267456.00000
0.45684 0.16088 -0.32223 -292883288385636674007778958802656690176.00000
0.44109 0.16243 -0.31069 -295562554129459852367441542803036831744.00000
0.44816 0.17766 -0.31100 -298215858388990356588961474321770872832.00000
0.43058 0.17536 -0.29440 -298226303829936237199229807156183171072.00000
0.42974 0.18216 -0.27859 -302219261243787934252251454622358568960.00000
0.47026 -0.21112 -0.34926 -290230004408515773437929451231173935104.00000
0.46572 -0.19156 -0.33492 -292904138702709227924974776576978714624.00000
0.47224 -0.19408 -0.32795 -292914563861245504883572685464139726848.00000
0.46283 -0.14879 -0.31691 -300879567524647534117408890780414640128.00000
0.46726 -0.16198 -0.31009 -295562655541507870625793662539293261824.00000
0.46336 -0.12451 -0.31151 -294212597511060004487364461651942178816.00000
0.47156 -0.14001 -0.31152 -294197000338074796352808446215703232512.00000
0.46770 -0.11548 -0.31726 -298205514360092494237045261223615004672.00000
0.47483 -0.11748 -0.31186 -303538023516217365863216504900975329280.00000
0.47564 -0.09610 -0.32778 -299539954935145548589248022727475855360.00000
0.48322 -0.09789 -0.32256 -302208754955613242686971849946192412672.00000
0.48714 -0.07528 -0.32575 -304882828402577886219005903450243334144.00000
0.48696 -0.06314 -0.32379 -306217268977630940571208664954104184832.00000
0.47270 -0.04821 -0.31504 -298195129766375424581788200230956564480.00000
0.48259 -0.03836 -0.31333 -306206904666323474567622027908697030656.00000
0.46822 -0.02500 -0.30450 -303543296942714315297526731186309693440.00000
0.48000 -0.01517 -0.30714 -304882868967397093522346751344745906176.00000
0.45862 0.00745 -0.28507 -295552230382971593667195753652132249600.00000
0.47085 0.00734 -0.29009 -300884739539096465293366997329492574208.00000
0.46107 0.02809 -0.29006 -300889911553545396469325103878570508288.00000
0.47367 0.01811 -0.29523 -300879506677418723162397618938660782080.00000
0.46715 0.05020 -0.30286 -296897014986922510371314728254148968448.00000
0.48114 0.04096 -0.30950 -300889911553545396469325103878570508288.00000
0.46594 0.06073 -0.30153 -291559252686710292962503682238705565696.00000
0.47717 0.07398 -0.30524 -292888622659362434397100456929744912384.00000
0.46534 0.09352 -0.30472 -286211207204829024156787694966860152832.00000
0.47787 0.08568 -0.30797 -291554242931538190999908967267637919744.00000
0.46505 0.11611 -0.30826 -291543696078544292131288514696969191424.00000
0.47827 0.10928 -0.31233 -291538584911324171910341679989645115392.00000
0.48032 0.13481 -0.32082 -288869521219531630340902341456661839872.00000
0.47941 0.14679 -0.32184 -292872842944690793397510625968244391936.00000
0.46656 0.16562 -0.32272 -291543675796134688479618090749717905408.00000
0.47359 0.16802 -0.31703 -288864470899540321074966778591091621888.00000
0.46878 0.17687 -0.31124 -287524878592447939198476334485404123136.00000
0.46378 0.18522 -0.30519 -284856017724751434145741235424933707776.00000
0.44476 0.19510 -0.29314 -290198891192183771775499116147701186560.00000
0.45589 0.19029 -0.29352 -292862600327840949303946532606344953856.00000
0.44535 0.20430 -0.28060 -294181362600270380914911582884961714176.00000
0.48751 -0.22089 -0.34176 -292909310717158159100932883126056648704.00000
0.49419 -0.22351 -0.33345 -299555470978492342117122342374709657600.00000
0.48645 -0.20458 -0.33513 -295567746426318387195070073299366051840.00000
0.49223 -0.19141 -0.32133 -295552149253333179060514057863127105536.00000
0.47626 -0.15336 -0.30464 -295552128970923575408843633915875819520.00000
0.48302 -0.15564 -0.29803 -298210625527312614457992095930939080704.00000
0.47846 -0.14223 -0.30542 -298205433230454079630363565434609860608.00000
0.49091 -0.13543 -0.30552 -300874294098150584683098664495080275968.00000
0.48530 -0.12160 -0.31196 -300869101801292049855470133998751055872.00000
0.49759 -0.11375 -0.31161 -302208673825974828080290154157187268608.00000
0.49090 -0.09971 -0.31703 -302208714390794035383631002051689840640.00000
0.50287 -0.09083 -0.31611 -299555410131263531162111070532955799552.00000
0.50672 -0.07970 -0.32066 -296876103822621145499107638638073085952.00000
0.50660 -0.06696 -0.31887 -304861937520686124998469237781418737664.00000
0.49366 -0.03998 -0.31389 -304861978085505332301810085675921309696.00000
0.50268 -0.05330 -0.31111 -304872423526451212912078418510333607936.00000
0.49246 -0.02791 -0.31096 -300874273815740981031428240547828989952.00000
0.50225 -0.01688 -0.30785 -298210625527312614457992095930939080704.00000
0.48899 -0.00430 -0.30398 -304882828402577886219005903450243334144.00000
0.50672 -0.00522 -0.31471 -300889911553545396469325103878570508288.00000
0.48972 0.03010 -0.30540 -296886589828386233412716819366987956224.00000
0.50418 0.03108 -0.31075 -288895584115872322737397113674564370432.00000
0.49211 0.04200 -0.31001 -302224352128598450821527865382431358976.00000
0.50352 0.04307 -0.31020 -300895083567994327645283210427648442368.00000
0.49267 0.06568 -0.31271 -296897014986922510371314728254148968448.00000
0.50087 0.06671 -0.30758 -298200281498414752106075882832783212544.00000
0.49160 0.08930 -0.31353 -292888642941772038048770880876996198400.00000
0.50004 0.10328 -0.31050 -291538483499276153651989560253388685312.00000
0.48894 0.11251 -0.31252 -294207486343839884266417626944618102784.00000
0.49636 0.12668 -0.30839 -284887110658673832156501146561155170304.00000
0.48790 0.13690 -0.31529 -290204042924223099299786798749527834624.00000
0.49441 0.15127 -0.31008 -291543675796134688479618090749717905408.00000
0.48068 0.17044 -0.31103 -288864430334721113771625930696589049856.00000
0.49292 0.16342 -0.31040 -291543675796134688479618090749717905408.00000
0.47561 0.17933 -0.30514 -284866321188830089194316600628587003904.00000
0.48003 0.19304 -0.29794 -282202652617992118969210032064445808640.00000
0.46491 0.19557 -0.29262 -287540435200613940029691502027140497408.00000
0.47422 0.20102 -0.29137 -287540435200613940029691502027140497408.00000
0.50644 -0.24851 -0.33920 -300884658409458050686685301540487430144.00000
0.51305 -0.25110 -0.32957 -296876164669849956454118910479826944000.00000
0.50430 -0.21406 -0.32633 -291538463216866550000319136306137399296.00000
0.52404 -0.21300 -0.33408 -291538422652047342696978288411634827264.00000
0.50623 -0.18564 -0.32164 -295531380065899039749999935877810225152.00000
0.50408 -0.16611 -0.29553 -298200261216005148454405458885531926528.00000
0.50182 -0.14008 -0.30476 -299529448646970857023968418051309699072.00000
0.50682 -0.15431 -0.29673 -302187965485769499724787304013624246272.00000
0.50899 -0.11780 -0.31111 -298205392665634872327022717540107288576.00000
0.51518 -0.13245 -0.30410 -303522365496003346773649217622982524928.00000
0.51467 -0.09420 -0.31583 -299555450696082738465451918427458371584.00000
0.52295 -0.09595 -0.30921 -296886569545976629761046395419736670208.00000
0.51501 -0.08126 -0.31458 -291538402369637739045307864464383541248.00000
0.52727 -0.07096 -0.31235 -308865299810664495358418370187503861760.00000
0.51815 -0.05644 -0.31659 -300869122083701653507140557946002341888.00000
0.52969 -0.04523 -0.31354 -299534742355877410109949068283895349248.00000
0.51407 -0.01779 -0.30771 -294207324084563055053054235366607814656.00000
0.52824 -0.03190 -0.31057 -295536612927576781880969314268642017280.00000
0.52324 0.00680 -0.32128 -288879966660477510951170674291074138112.00000
0.53533 -0.00653 -0.31993 -300884780103915672596707845223995146240.00000
0.51987 0.01948 -0.31614 -292893693261763347314706443742566416384.00000
0.53616 0.03322 -0.32131 -299545045819956065158524433487548645376.00000
0.51768 0.05717 -0.31431 -302203501811525896904332047608109334528.00000
0.53017 0.05877 -0.31379 -302208734673203639035301425998941126656.00000
0.52465 0.07057 -0.30663 -299534701791058202806608220389392777216.00000
0.52235 0.08287 -0.30441 -287545647779882078508990456470721003520.00000
0.51158 0.10635 -0.31006 -291543716360953895782958938644220477440.00000
0.52318 0.09617 -0.30703 -283547538633991053931681126402718957568.00000
0.50760 0.13045 -0.30775 -287550819794331009684948563019798937600.00000
0.51925 0.13436 -0.30672 -287530030324487266722764017087230771200.00000
0.50200 0.15353 -0.30369 -288874814928438183426882991689247490048.00000
0.51462 0.14532 -0.30202 -291533352049646429779372301598813323264.00000
0.50036 0.16580 -0.30381 -288874814928438183426882991689247490048.00000
0.50784 0.16818 -0.29687 -286205994625560885677488740523279646720.00000
0.49004 0.19853 -0.29652 -286200822611111954501530633974201712640.00000
0.50319 0.19240 -0.29574 -282197500885952791444922349462619160576.00000
0.48743 0.22443 -0.29975 -288885300934203271340492172418162360320.00000
0.51271 0.23036 -0.31805 -286211268052057835111798966808614010880.00000
0.48767 0.25481 -0.30897 -280878657483884945227275603394997256192.00000
0.49783 0.26198 -0.30683 -282202672900401722620880456011697094656.00000
0.53596 -0.27165 -0.34511 -295541724094796902101916148975966093312.00000
0.55327 -0.26690 -0.34468 -299550197551995392682812116089375293440.00000
0.53824 -0.23876 -0.33936 -296870952090581817974819956036246437888.00000
0.54943 -0.22784 -0.33060 -292872842944690793397510625968244391936.00000
0.53477 -0.20252 -0.32615 -292867630365422654918211671524663885824.00000
0.53578 -0.18425 -0.30423 -294207283519743847749713387472105242624.00000
0.51809 -0.15950 -0.29499 -296870952090581817974819956036246437888.00000
0.52975 -0.16485 -0.29280 -294207283519743847749713387472105242624.00000
0.52888 -0.12408 -0.30286 -303543073836208675129152067766545547264.00000
0.54131 -0.12847 -0.30102 -300874233250921773728087392653326417920.00000
0.53965 -0.10131 -0.31405 -300879506677418723162397618938660782080.00000
0.54832 -0.10314 -0.30640 -307541304676557321616483941518055309312.00000
0.54008 -0.08751 -0.31290 -296871012937810628929831227878000295936.00000
0.55332 -0.07654 -0.30986 -295531400348308643401670359825061511168.00000
0.54266 -0.04712 -0.31263 -300863990634071929634523299291426979840.00000
0.55613 -0.04907 -0.31125 -292857367466163207172977154215513161728.00000
0.54725 -0.02065 -0.31755 -303543276660304711645856307239058407424.00000
0.55888 -0.03552 -0.31406 -292862498915792931045594412870088523776.00000
0.54958 0.00657 -0.32021 -300884820668734879900048693118497718272.00000
0.56353 0.00645 -0.31899 -296876164669849956454118910479826944000.00000
0.54957 0.03403 -0.32054 -295547038086113058839567223155803029504.00000
0.55908 0.03447 -0.31347 -296881519225985320495110832554166452224.00000
0.54456 0.04711 -0.31410 -283552629518801570500957537162791747584.00000
0.55660 0.06215 -0.31143 -282228735796742415017375228229599625216.00000
0.53722 0.07260 -0.30554 -291554202366718983696568119373135347712.00000
0.54760 0.08781 -0.30162 -291569799539704191831124134809374294016.00000
0.53561 0.09903 -0.30583 -264870603444926035131811843739498840064.00000
0.54471 0.11460 -0.30069 -290214528929988187213395979478442704896.00000
0.53133 0.13840 -0.30526 -290193739460144444251211433545874538496.00000
0.54452 0.12861 -0.30223 -291538564628914568258671256042393829376.00000
0.52636 0.14965 -0.30040 -292862600327840949303946532606344953856.00000
0.54267 0.15645 -0.30402 -288854045741004044116368869703930609664.00000
0.52061 0.18851 -0.30017 -283526708599328103666155732575648219136.00000
0.53066 0.17819 -0.29266 -284861149174381158018358494079509069824.00000
0.52747 0.22425 -0.31709 -275525298010687519683908541943314907136.00000
0.54272 0.21746 -0.31560 -282207905762079464751849834402528886784.00000
0.52060 0.24982 -0.31457 -282207885479669861100179410455277600768.00000
0.54085 0.24859 -0.32030 -280889082642421222185873512282158268416.00000
0.51675 0.26221 -0.31294 -283537113475454776973083217515557945344.00000
