# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.38496 -0.11451 -0.33303 -287530050606896870374434441034482057216.00000
0.38050 -0.10370 -0.33468 -291543756925773103086299786538723049472.00000
0.38821 -0.09802 -0.33659 -291549030352270052520610012824057413632.00000
0.38329 -0.08724 -0.33752 -284881999491453711935554311853831094272.00000
0.39088 -0.08097 -0.33910 -287550860359150216988289410914301509632.00000
0.38248 -0.06802 -0.32807 -287550860359150216988289410914301509632.00000
0.38954 -0.07048 -0.33140 -288885300934203271340492172418162360320.00000
0.38248 -0.04175 -0.32106 -290230166667792602651292842809184223232.00000
0.38800 -0.04265 -0.31918 -294233468110542162056230703373515489280.00000
0.38313 -0.02512 -0.32031 -290230105820563791696281570967430365184.00000
0.38918 -0.03451 -0.32156 -291564586960436053351825180365793787904.00000
0.38048 -0.00802 -0.30881 -291564546395616846048484332471291215872.00000
0.38666 -0.01674 -0.31052 -290235257552603119220569253569257013248.00000
0.37864 0.00804 -0.30148 -286226844942633439594684558297601671168.00000
0.38502 -0.00009 -0.30368 -290230146385382998999622418861932937216.00000
0.37868 0.02375 -0.30205 -279549490335328840309383068176470769664.00000
0.38409 0.01600 -0.30039 -267534312580583212660259260198142607360.00000
0.37724 0.03134 -0.29750 -291564607242845657003495604313045073920.00000
0.38340 0.03995 -0.29985 -294228275813683627228602172877186269184.00000
0.37565 0.05433 -0.29525 -287561265235276890295216895854211235840.00000
0.38283 0.04786 -0.29905 -296897136681380132281337271937656684544.00000
0.37384 0.06925 -0.29234 -291564586960436053351825180365793787904.00000
0.37996 0.06276 -0.29228 -291564566678026449700154756418542501888.00000
0.37146 0.08368 -0.28835 -287550860359150216988289410914301509632.00000
0.37773 0.07769 -0.28870 -286226784095404628639673286455847813120.00000
0.36899 0.08970 -0.28188 -288874875775666994381894263531001348096.00000
0.36750 0.09645 -0.27931 -294212638075879211790705309546444750848.00000
0.36419 0.10939 -0.27349 -287561265235276890295216895854211235840.00000
0.37053 0.10453 -0.27447 -292898966688260296749016670027900780544.00000
0.39208 -0.11837 -0.33601 -290193739460144444251211433545874538496.00000
0.39555 -0.10142 -0.33979 -298205514360092494237045261223615004672.00000
0.40132 -0.10319 -0.33680 -295541825506844920360268268712222523392.00000
0.39839 -0.08387 -0.34249 -295546997521293851536226375261300457472.00000
0.40435 -0.08543 -0.33975 -298215878671399960240631898269022158848.00000
0.39878 -0.06473 -0.33819 -292893713544172950966376867689817702400.00000
0.40479 -0.06602 -0.33571 -296897014986922510371314728254148968448.00000
0.39539 -0.05343 -0.32476 -295567807273547198150081345141119909888.00000
0.40279 -0.04606 -0.32534 -299565896137028619075720251261870669824.00000
0.39913 -0.03549 -0.31249 -302234817851953935083466622164094943232.00000
0.39866 -0.02655 -0.30976 -294228174401635608970250053140929839104.00000
0.39007 -0.00844 -0.30089 -291564546395616846048484332471291215872.00000
0.39801 -0.01772 -0.30679 -292893774391401761921388139531571560448.00000
0.39055 -0.00028 -0.30198 -296902349260648270760636226381237190656.00000
0.39085 0.00794 -0.30275 -298236810118110928764509411832349327360.00000
0.38952 0.02426 -0.29886 -299545268926461705326899096907312791552.00000
0.39817 0.01638 -0.30594 -302224453540646469079879985118687789056.00000
0.39022 0.04088 -0.30259 -302214109511748606727963772020531920896.00000
0.39783 0.03339 -0.30582 -302229645837505003907508515615017009152.00000
0.38961 0.04903 -0.30175 -303553722101250592256124640073470705664.00000
0.38747 0.05650 -0.29619 -298221172380306513326612548501607809024.00000
0.38541 0.07211 -0.29303 -283552730930849588759309656899048177664.00000
0.39080 0.07321 -0.29102 -287550860359150216988289410914301509632.00000
0.38271 0.08717 -0.28872 -286216419784097162636086649410440658944.00000
0.38945 0.08094 -0.28894 -290224933806114860520323464418352431104.00000
0.37823 0.10043 -0.27926 -290219741509256325692694933922023211008.00000
0.38499 0.09484 -0.27984 -290219721226846722041024509974771924992.00000
0.37448 0.11384 -0.27303 -287550860359150216988289410914301509632.00000
0.38129 0.10883 -0.27391 -302219281526197537903921878569609854976.00000
0.40330 -0.12227 -0.32930 -298215858388990356588961474321770872832.00000
0.40773 -0.13381 -0.32595 -298215838106580752937291050374519586816.00000
0.40631 -0.11470 -0.33462 -292872903791919604352521897809998249984.00000
0.41223 -0.11663 -0.33108 -295541724094796902101916148975966093312.00000
0.41243 -0.08851 -0.34284 -294212577228650400835694037704690892800.00000
0.41816 -0.10035 -0.34119 -291559333816348707569185378027710709760.00000
0.41288 -0.06848 -0.33882 -298221030403439287764919580870848806912.00000
0.41908 -0.07998 -0.33793 -292878116371187742831820852253578756096.00000
0.41070 -0.04786 -0.32831 -300889952118364603772665951773073080320.00000
0.41921 -0.05976 -0.33368 -300879506677418723162397618938660782080.00000
0.40675 -0.03694 -0.31521 -300895164697632742251964906216653586432.00000
0.40623 -0.02771 -0.31245 -295557402397420524843153860201210183680.00000
0.40148 -0.00912 -0.29702 -302229645837505003907508515615017009152.00000
0.40823 -0.01838 -0.29783 -300884759821506068945037421276743860224.00000
0.40203 -0.00066 -0.29816 -302234858416773142386807470058597515264.00000
0.40834 0.00782 -0.29682 -310230995578916776934744434405596463104.00000
0.40562 0.02537 -0.30870 -307557003261590548009392076690550685696.00000
0.41014 0.01662 -0.30179 -308886190692556256578955035856328458240.00000
0.40533 0.03414 -0.30845 -306222562686537493657189315186689835008.00000
0.40483 0.04286 -0.30785 -304888122111484439304986553682828984320.00000
0.40164 0.05944 -0.30104 -302219220678968726948910606727855996928.00000
0.41016 0.05228 -0.30464 -310220631267609310931157797360189308928.00000
0.39630 0.07434 -0.28886 -295552230382971593667195753652132249600.00000
0.40480 0.06808 -0.29273 -298215898953809563892302322216273444864.00000
0.39328 0.08986 -0.28428 -296881478661166113191769984659663880192.00000
0.40043 0.08346 -0.28432 -298215878671399960240631898269022158848.00000
0.38962 0.10463 -0.27861 -296881478661166113191769984659663880192.00000
0.39688 0.09884 -0.27904 -295546997521293851536226375261300457472.00000
0.38757 0.11169 -0.27539 -295526268898678919529053101170486149120.00000
0.39176 0.12163 -0.27316 -276854505724062831905141925056343965696.00000
0.38929 0.12835 -0.26935 -287550860359150216988289410914301509632.00000
0.41759 -0.14761 -0.31739 -287540394635794732726350654132637925376.00000
0.41346 -0.13590 -0.32191 -298205514360092494237045261223615004672.00000
0.42302 -0.13053 -0.32362 -291533311484827222476031453704310751232.00000
0.42044 -0.12064 -0.33340 -298200301780824355757746306780034498560.00000
0.43009 -0.11441 -0.33486 -290204124053861513906468494538532978688.00000
0.42739 -0.09342 -0.34241 -284887130941083435808171570508406456320.00000
0.43402 -0.09514 -0.33877 -280878677766294548878946027342248542208.00000
0.42794 -0.07246 -0.33870 -295541744377206505753586572923217379328.00000
0.43686 -0.08598 -0.34329 -290224913523705256868653040471101145088.00000
0.42573 -0.06099 -0.33072 -304882828402577886219005903450243334144.00000
0.43442 -0.05282 -0.33084 -304898425575563094353561918886482280448.00000
0.42508 -0.04073 -0.32567 -308886190692556256578955035856328458240.00000
0.42902 -0.03093 -0.31473 -306217248695221336919538241006852898816.00000
0.41607 -0.01928 -0.30000 -303548408109934435518473565893633769472.00000
0.42329 -0.01074 -0.29897 -304882808120168282567335479502992048128.00000
0.41446 0.00778 -0.29452 -312889451570486608680552048526157152256.00000
0.42210 -0.00141 -0.29564 -307551689270274391271741002510713749504.00000
0.41803 0.02595 -0.30414 -302213947252471777514600380442521632768.00000
0.42454 0.01696 -0.30151 -307541324958966925268154365465306595328.00000
0.41770 0.03505 -0.30386 -307551709552683994923411426457965035520.00000
0.42411 0.03552 -0.30130 -308875745251610375968686703021916160000.00000
0.41635 0.05306 -0.30220 -312889471852896212332222472473408438272.00000
0.41978 0.06221 -0.29368 -304877595540900144088036525059411542016.00000
0.41071 0.06913 -0.29025 -299545106667184876113535705329302503424.00000
0.41524 0.07872 -0.28555 -304882808120168282567335479502992048128.00000
0.40609 0.08476 -0.28176 -300879547242237930465738466833163354112.00000
0.40430 0.09267 -0.27919 -298210666092131821761332943825441652736.00000
0.40170 0.10905 -0.27727 -296876225517078767409130182321580802048.00000
0.40949 0.10306 -0.27751 -302203542376345104207672895502611906560.00000
0.39989 0.12631 -0.27840 -291543777208182706737970210485974335488.00000
0.40794 0.12087 -0.27900 -291554182084309380044897695425884061696.00000
0.39721 0.13326 -0.27438 -291554202366718983696568119373135347712.00000
0.40563 0.13845 -0.27949 -294223063234415488749303218433605763072.00000
0.40778 0.16177 -0.29299 -292888622659362434397100456929744912384.00000
0.42571 -0.15243 -0.31875 -299555572390540360375474462110966087680.00000
0.43161 -0.15467 -0.31374 -302219240961378330600581030675107282944.00000
0.42749 -0.14258 -0.31909 -294228214966454816273590901035432411136.00000
0.43777 -0.13709 -0.32058 -290230105820563791696281570967430365184.00000
0.43291 -0.12471 -0.32510 -291554141519490172741556847531381489664.00000
0.44314 -0.11838 -0.32631 -292899007253079504052357517922403352576.00000
0.44004 -0.10768 -0.33604 -296891964666931201105379165388578750464.00000
0.45028 -0.10041 -0.33688 -292888622659362434397100456929744912384.00000
0.44400 -0.07666 -0.33770 -298231516409204375678528761599763677184.00000
0.45080 -0.08929 -0.33550 -291554182084309380044897695425884061696.00000
0.45111 -0.06709 -0.33186 -295562655541507870625793662539293261824.00000
0.45087 -0.05607 -0.32960 -296897055551741717674655576148651540480.00000
0.45038 -0.04512 -0.32702 -307551689270274391271741002510713749504.00000
0.44963 -0.03429 -0.32413 -303548387827524831866803141946382483456.00000
0.43281 -0.02119 -0.30392 -306217248695221336919538241006852898816.00000
0.44061 -0.01210 -0.30250 -306217289260040544222879088901355470848.00000
0.43094 0.00764 -0.29830 -306217289260040544222879088901355470848.00000
0.43973 0.00756 -0.29995 -306217329824859751526219936795858042880.00000
0.43102 0.02656 -0.29884 -310220631267609310931157797360189308928.00000
0.43991 0.01732 -0.30042 -306217370389678958829560784690360614912.00000
0.43467 0.03669 -0.30790 -310220610985199707279487373412938022912.00000
0.43609 0.04681 -0.31203 -310220590702790103627816949465686736896.00000
0.43515 0.05648 -0.31088 -307551689270274391271741002510713749504.00000
0.43860 0.06630 -0.30136 -300884698974277257990026149434990002176.00000
0.42472 0.07209 -0.28905 -304882787837758678915665055555740762112.00000
0.43129 0.08305 -0.28808 -302213947252471777514600380442521632768.00000
0.42098 0.09887 -0.28592 -295541744377206505753586572923217379328.00000
0.43125 0.09292 -0.28991 -298210645809722218109662519878190366720.00000
0.42049 0.10833 -0.28713 -296876225517078767409130182321580802048.00000
0.43045 0.11268 -0.29264 -291564505830797638745143484576788643840.00000
0.42352 0.14183 -0.30353 -292888602376952830745430032982493626368.00000
0.43507 0.13756 -0.30907 -292893774391401761921388139531571560448.00000
0.42639 0.15569 -0.31434 -295562675823917474277464086486544547840.00000
0.43479 0.16014 -0.31538 -294228214966454816273590901035432411136.00000
0.42111 0.17311 -0.30913 -294228214966454816273590901035432411136.00000
0.44423 -0.18535 -0.31302 -298215838106580752937291050374519586816.00000
0.43799 -0.16974 -0.31370 -296865820640952094102202697381671075840.00000
0.44392 -0.17206 -0.30788 -299545106667184876113535705329302503424.00000
0.44224 -0.14955 -0.31520 -284887130941083435808171570508406456320.00000
0.44848 -0.15179 -0.30977 -280883809215924272751563285996823904256.00000
0.45255 -0.12252 -0.32772 -291574971554153123007082241358452228096.00000
0.45940 -0.12459 -0.32272 -298215959801038374847313594058027302912.00000
0.45735 -0.10225 -0.33243 -287556012091189544512577093516128157696.00000
0.46453 -0.10411 -0.32771 -296871073785039439884842499719754153984.00000
0.46815 -0.09433 -0.33270 -306217350107269355177890360743109328896.00000
0.46852 -0.08269 -0.33122 -308891423554233998709924414247160250368.00000
0.46085 -0.05828 -0.33147 -295562655541507870625793662539293261824.00000
0.46860 -0.07108 -0.32943 -306238139577113098140074906675677495296.00000
0.46032 -0.04697 -0.32889 -306217268977630940571208664954104184832.00000
0.46984 -0.03730 -0.32762 -298210686374541425413003367772692938752.00000
0.45707 -0.01380 -0.31920 -303548428392344039170143989840885055488.00000
0.46597 -0.02535 -0.31892 -306206924948733078219292451855948316672.00000
0.45302 -0.00290 -0.31026 -300874395510198602941450784231336706048.00000
0.45846 0.00740 -0.30267 -299550359811272221896175507667385581568.00000
0.45126 0.02789 -0.30674 -299550359811272221896175507667385581568.00000
0.45867 0.01781 -0.30314 -299560784969808498854773416554546593792.00000
0.45803 0.03927 -0.32153 -296881478661166113191769984659663880192.00000
0.47008 0.05174 -0.32760 -295567847838366405453422193035622481920.00000
0.46886 0.06267 -0.32620 -291564546395616846048484332471291215872.00000
0.46730 0.07345 -0.32436 -290209255503491237779085753193108340736.00000
0.44601 0.07783 -0.30065 -300869101801292049855470133998751055872.00000
0.46541 0.08404 -0.32208 -287535161774116990595381275741806133248.00000
0.44844 0.11107 -0.31182 -291564546395616846048484332471291215872.00000
0.45814 0.10316 -0.31105 -296881478661166113191769984659663880192.00000
0.44968 0.13449 -0.31987 -288900857542369272171707339959898734592.00000
0.45998 0.12714 -0.31962 -288874855493257390730223839583750062080.00000
0.44749 0.15631 -0.32148 -291559293251529500265844530133208137728.00000
0.45815 0.14970 -0.32166 -287556012091189544512577093516128157696.00000
0.44603 0.16711 -0.32186 -292893733826582554618047291637068988416.00000
0.45259 0.16949 -0.31674 -292872964639148415307533169651752108032.00000
0.43300 0.19021 -0.30429 -298210706656951029064673791719944224768.00000
0.44358 0.18539 -0.30502 -298189896904697682450818821840124772352.00000
0.45916 -0.19364 -0.30626 -298231435279565961071847065810758533120.00000
0.45536 -0.16727 -0.30912 -294228174401635608970250053140929839104.00000
0.46161 -0.16960 -0.30283 -292904138702709227924974776576978714624.00000
0.46726 -0.16198 -0.31009 -291564546395616846048484332471291215872.00000
0.47276 -0.15382 -0.31714 -292893774391401761921388139531571560448.00000
0.46940 -0.12894 -0.32353 -299539995499964755892588870621978427392.00000
0.47476 -0.14252 -0.31763 -290193698895325236947870585651371966464.00000
0.47073 -0.11751 -0.32326 -300863990634071929634523299291426979840.00000
0.47180 -0.10600 -0.32270 -300863990634071929634523299291426979840.00000
0.47564 -0.09610 -0.32778 -300879567524647534117408890780414640128.00000
0.48698 -0.08746 -0.32736 -302213967534881381166270804389772918784.00000
0.47905 -0.06184 -0.32861 -300884759821506068945037421276743860224.00000
0.48714 -0.07528 -0.32575 -306217268977630940571208664954104184832.00000
0.47851 -0.04996 -0.32615 -294223022669596281445962370539103191040.00000
0.48869 -0.03981 -0.32438 -306206904666323474567622027908697030656.00000
0.47364 -0.02601 -0.31481 -303532871784178038338928822299148681216.00000
0.48287 -0.01553 -0.31233 -306206904666323474567622027908697030656.00000
0.47317 -0.00378 -0.31285 -295547038086113058839567223155803029504.00000
0.48686 -0.00445 -0.31911 -303548428392344039170143989840885055488.00000
0.46596 0.02858 -0.29935 -299550319246453014592834659772883009536.00000
0.48170 0.02973 -0.30998 -300884739539096465293366997329492574208.00000
0.48401 0.04140 -0.31467 -295562614976688663322452814644790689792.00000
0.48598 0.05333 -0.31900 -295567847838366405453422193035622481920.00000
0.47666 0.06366 -0.32201 -287561244952867286643546471906959949824.00000
0.48581 0.07678 -0.32096 -290219761791665929344365357869274497024.00000
0.47924 0.09978 -0.33159 -283547558916400657583351550349970243584.00000
0.48976 0.09023 -0.32970 -292888683506591245352111728771498770432.00000
0.47645 0.11049 -0.32825 -290219761791665929344365357869274497024.00000
0.47335 0.12087 -0.32450 -288885341499022478643833020312664932352.00000
0.46911 0.14254 -0.32147 -292878197500826157438502548042583900160.00000
0.47639 0.14472 -0.31616 -292867792624699484131575063102674173952.00000
0.46797 0.15412 -0.32225 -294202192634933331180436976712032452608.00000
0.47513 0.15642 -0.31675 -290198911474593375427169540094952472576.00000
0.46200 0.17441 -0.31703 -298184704607839147623190291343795552256.00000
0.46669 0.18799 -0.31086 -286185184873307539063633770643460194304.00000
0.45235 0.19060 -0.30490 -294170998288962914911324945839554560000.00000
0.45605 0.20344 -0.29787 -291517754876661221644816286162574376960.00000
0.45054 0.21041 -0.29110 -292857387748572810824647578162764447744.00000
0.47244 -0.21871 -0.31769 -296891782125244768240345349863317176320.00000
0.48997 -0.21891 -0.32582 -302208714390794035383631002051689840640.00000
0.47877 -0.19659 -0.32066 -295562574411869456019111966750288117760.00000
0.49223 -0.19141 -0.32133 -296881438096346905888429136765161308160.00000
0.47961 -0.15614 -0.31075 -299534661226238995503267372494890205184.00000
0.49377 -0.16441 -0.31664 -298200220651185941151064610991029354496.00000
0.49607 -0.15248 -0.31733 -302198329797076965728373941059031400448.00000
0.49808 -0.14038 -0.31774 -303522365496003346773649217622982524928.00000
0.48867 -0.12376 -0.31797 -304862038932734143256821357517675167744.00000
0.49759 -0.11375 -0.31161 -303548326980296020911791870104628625408.00000
0.49090 -0.09971 -0.31703 -302203542376345104207672895502611906560.00000
0.50287 -0.09083 -0.31611 -298210625527312614457992095930939080704.00000
0.49833 -0.06561 -0.32443 -300879486395009119510727194991409496064.00000
0.50660 -0.06696 -0.31887 -299545066102365668810194857434799931392.00000
0.49688 -0.04073 -0.31943 -303522365496003346773649217622982524928.00000
0.50609 -0.05427 -0.31670 -303532912348997245642269670193651253248.00000
0.49398 -0.01639 -0.31292 -306191246646109455478054740630704226304.00000
0.50554 -0.01728 -0.31320 -299534782920696617413289916178397921280.00000
0.49574 0.00705 -0.31537 -302213947252471777514600380442521632768.00000
0.51012 -0.00545 -0.32023 -298210747221770236368014639614446796800.00000
0.49916 0.01900 -0.32127 -295552149253333179060514057863127105536.00000
0.51109 0.01930 -0.32169 -283557902945298519935267763448126111744.00000
0.49727 0.05479 -0.31962 -295573019852815336629380299584700416000.00000
0.50680 0.04356 -0.31554 -302224352128598450821527865382431358976.00000
0.49706 0.07902 -0.32151 -295547078650932266142908071050305601536.00000
0.50742 0.06840 -0.31830 -300879526959828326814068042885912068096.00000
0.50128 0.09293 -0.33033 -296871114349858647188183347614256726016.00000
0.50971 0.09443 -0.32477 -299519104618072994672052204953153830912.00000
0.49530 0.11563 -0.32366 -295531461195537454356681631666815369216.00000
0.49176 0.12646 -0.31967 -287524817745219128243465062643650265088.00000
0.48790 0.13690 -0.31529 -294191808041216261525179915719374012416.00000
0.49441 0.15127 -0.31008 -292872903791919604352521897809998249984.00000
0.48552 0.16105 -0.31663 -292873005203967622610874017546254680064.00000
0.49110 0.17544 -0.31038 -288864430334721113771625930696589049856.00000
0.47645 0.19341 -0.31031 -287530030324487266722764017087230771200.00000
0.48897 0.18731 -0.31004 -282192268024275049313952971071787368448.00000
0.47083 0.20152 -0.30371 -287524858310038335546805910538152837120.00000
0.47760 0.21829 -0.30137 -288864470899540321074966778591091621888.00000
0.48121 0.23675 -0.31222 -287530030324487266722764017087230771200.00000
0.50644 -0.24851 -0.33920 -299550197551995392682812116089375293440.00000
0.51305 -0.25110 -0.32957 -295552128970923575408843633915875819520.00000
0.51201 -0.20597 -0.33515 -294196980055665192701138022268451946496.00000
0.52903 -0.21756 -0.34201 -292862519198202534697264836817339809792.00000
0.51496 -0.19319 -0.33612 -296871073785039439884842499719754153984.00000
0.53004 -0.18651 -0.33598 -300874395510198602941450784231336706048.00000
0.52000 -0.16706 -0.33727 -296871033220220232581501651825251581952.00000
0.52566 -0.15322 -0.32279 -298205514360092494237045261223615004672.00000
0.52331 -0.13737 -0.31646 -296876225517078767409130182321580802048.00000
0.52491 -0.12424 -0.31639 -298210625527312614457992095930939080704.00000
0.51016 -0.10521 -0.31072 -302213947252471777514600380442521632768.00000
0.52295 -0.09595 -0.30921 -298210666092131821761332943825441652736.00000
0.51501 -0.08126 -0.31458 -295541784942025713056927420817719951360.00000
0.52727 -0.07096 -0.31235 -302208836085251657293653545735197556736.00000
0.52191 -0.05749 -0.32243 -300864031198891136937864147185929551872.00000
0.53069 -0.05870 -0.31609 -302198471773944191290066908689790402560.00000
0.51758 -0.01821 -0.31313 -295536673774805592835980586110395875328.00000
0.53209 -0.03254 -0.31621 -295536673774805592835980586110395875328.00000
0.52324 0.00680 -0.32128 -292878177218416553786832124095332614144.00000
0.53533 -0.00653 -0.31993 -299550400376091429199516355561888153600.00000
0.52326 0.03245 -0.32166 -302219139549330312342228910938850852864.00000
0.53643 0.01996 -0.32142 -300869122083701653507140557946002341888.00000
0.52497 0.05861 -0.32559 -300874273815740981031428240547828989952.00000
0.53795 0.06029 -0.32523 -299545086384775272461865281382051217408.00000
0.52096 0.08376 -0.32160 -299529550059018875282320537787566129152.00000
0.52975 0.08510 -0.31535 -286211207204829024156787694966860152832.00000
0.51875 0.10933 -0.32131 -291533311484827222476031453704310751232.00000
0.53072 0.09884 -0.31820 -282213098058937999579478364898858106880.00000
0.51111 0.13231 -0.31332 -290204083489042306603127646644030406656.00000
0.52350 0.12293 -0.31100 -284871554050507831325285979019418796032.00000
0.50547 0.15577 -0.30927 -291538463216866550000319136306137399296.00000
0.51829 0.14744 -0.30758 -290198870909774168123828692200449900544.00000
0.50746 0.17081 -0.31533 -290198870909774168123828692200449900544.00000
0.50552 0.18341 -0.31528 -286195549184615005067220407688867348480.00000
0.49701 0.20478 -0.30814 -287530030324487266722764017087230771200.00000
0.51853 0.20494 -0.31975 -284861149174381158018358494079509069824.00000
0.49466 0.23191 -0.31208 -291533352049646429779372301598813323264.00000
0.51271 0.23036 -0.31805 -290198931757002979078839964042203758592.00000
0.49149 0.25932 -0.31564 -284861149174381158018358494079509069824.00000
0.50191 0.26671 -0.31359 -282192268024275049313952971071787368448.00000
0.55762 -0.30992 -0.36110 -292893672979353743663036019795315130368.00000
0.53596 -0.27165 -0.34511 -294217688395870521056640872412014968832.00000
0.55963 -0.27334 -0.35394 -296876164669849956454118910479826944000.00000
0.54744 -0.23010 -0.34903 -291538422652047342696978288411634827264.00000
0.55517 -0.23291 -0.33879 -290214386953120961651703011847683702784.00000
0.55071 -0.21582 -0.34992 -292872863227100397049181049915495677952.00000
0.56194 -0.20411 -0.34081 -294212516381421589880682765862937034752.00000
0.55085 -0.18282 -0.34295 -295541744377206505753586572923217379328.00000
0.55920 -0.18547 -0.33365 -290209194656262426824074481351354482688.00000
0.53574 -0.14223 -0.31514 -302208714390794035383631002051689840640.00000
0.55049 -0.13333 -0.31346 -298210584962493407154651248036436508672.00000
0.53878 -0.11505 -0.31480 -302208734673203639035301425998941126656.00000
0.55286 -0.10506 -0.31249 -307551709552683994923411426457965035520.00000
0.53590 -0.08594 -0.30701 -298200322063233959409416730727285784576.00000
0.54893 -0.07515 -0.30403 -294202212917342934832107400659283738624.00000
0.54266 -0.04712 -0.31263 -300864031198891136937864147185929551872.00000
0.55280 -0.06230 -0.30790 -292872903791919604352521897809998249984.00000
0.54523 -0.03400 -0.31536 -300874436075017810244791632125839278080.00000
0.55663 -0.02121 -0.31048 -296860648626503162926244590832593141760.00000
0.55817 -0.00741 -0.31211 -303522365496003346773649217622982524928.00000
0.55909 0.00651 -0.31315 -302187924920950292421446456119121674240.00000
0.54957 0.03403 -0.32054 -298215898953809563892302322216273444864.00000
0.55939 0.02049 -0.31361 -290204103771451910254798070591281692672.00000
0.54723 0.06121 -0.31855 -287561285517686493946887319801462521856.00000
0.55814 0.04838 -0.31274 -279554642067368167833670750778297417728.00000
0.54265 0.08763 -0.31431 -282223543499883880189746697733270405120.00000
0.55446 0.07571 -0.30956 -291543716360953895782958938644220477440.00000
0.53957 0.10041 -0.31139 -268873925170085198188420128251081392128.00000
0.54849 0.10200 -0.30416 -292883410080094295917801502486164406272.00000
0.53533 0.14044 -0.31097 -286216358936868351681075377568686800896.00000
0.54873 0.13050 -0.30790 -291548908657812430610587469140549697536.00000
0.53709 0.17041 -0.31841 -288869561784350837644243189351164411904.00000
0.55144 0.16134 -0.31596 -288869602349170044947584037245666983936.00000
0.54206 0.20442 -0.33171 -282202672900401722620880456011697094656.00000
0.55751 0.19620 -0.32975 -283537113475454776973083217515557945344.00000
0.53196 0.22814 -0.32381 -275540895183672727818464557379553853440.00000
0.54749 0.22122 -0.32231 -279544257473651098178413689785638977536.00000
0.52060 0.24982 -0.31457 -284861149174381158018358494079509069824.00000
