# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.35786 0.10116 -0.28425 -287556012091189544512577093516128157696.00000
0.37742 -0.10556 -0.30526 -287561184105638475688535200065206091776.00000
0.37159 -0.08479 -0.29656 -291538605193733775562012103936896401408.00000
0.37565 -0.09433 -0.29481 -290230146385382998999622418861932937216.00000
0.37224 -0.07683 -0.29567 -290204144336271117558138918485784264704.00000
0.37902 -0.07124 -0.29713 -294207466061430280614747202997366816768.00000
0.37463 -0.05380 -0.29635 -292878197500826157438502548042583900160.00000
0.37970 -0.05489 -0.29444 -294212597511060004487364461651942178816.00000
0.37597 -0.04651 -0.29912 -294212638075879211790705309546444750848.00000
0.38240 -0.03992 -0.29985 -299560784969808498854773416554546593792.00000
0.37823 -0.03147 -0.30386 -292899027535489107704027941869654638592.00000
0.38043 -0.02420 -0.31051 -291564546395616846048484332471291215872.00000
0.38119 -0.01627 -0.31218 -294238579277762282277177538080839565312.00000
0.38730 -0.00859 -0.31192 -292899007253079504052357517922403352576.00000
0.37962 0.00009 -0.30524 -290230146385382998999622418861932937216.00000
0.38637 -0.00022 -0.30828 -291564607242845657003495604313045073920.00000
0.37752 0.01582 -0.29751 -270203173448279717712994359258613022720.00000
0.38409 0.01600 -0.30039 -267534312580583212660259260198142607360.00000
0.37454 0.03836 -0.28861 -290230146385382998999622418861932937216.00000
0.38212 0.03958 -0.29550 -296902349260648270760636226381237190656.00000
0.37684 0.05488 -0.29959 -284907960975746386073696964335477194752.00000
0.38209 0.05568 -0.29796 -295583445011351613587978208471861428224.00000
0.37500 0.06998 -0.29663 -288911323265724756433646096741562318848.00000
0.38120 0.06342 -0.29657 -291580204415830865138051619749284020224.00000
0.37387 0.07736 -0.29473 -290230126102973395347951994914681651200.00000
0.37882 0.08682 -0.29503 -288900816977550064868366492065396162560.00000
0.36966 0.09858 -0.28751 -294228174401635608970250053140929839104.00000
0.37611 0.09304 -0.28823 -294228174401635608970250053140929839104.00000
0.36626 0.11184 -0.28153 -287550860359150216988289410914301509632.00000
0.37276 0.10685 -0.28254 -294223022669596281445962370539103191040.00000
0.39069 -0.11260 -0.30990 -296897014986922510371314728254148968448.00000
0.38490 -0.10051 -0.30712 -292893733826582554618047291637068988416.00000
0.39263 -0.09508 -0.30882 -294228214966454816273590901035432411136.00000
0.38646 -0.08342 -0.30554 -296881478661166113191769984659663880192.00000
0.39500 -0.08766 -0.31316 -300884780103915672596707845223995146240.00000
0.38628 -0.05687 -0.29695 -299545126949594479765206129276553789440.00000
0.39467 -0.05986 -0.30415 -304882848684987489870676327397494620160.00000
0.38776 -0.04080 -0.29793 -303558853550880316128741898728046067712.00000
0.39478 -0.05109 -0.30242 -303543195530666297039174611450053263360.00000
0.39038 -0.03352 -0.30492 -299565956984257430030731523103624527872.00000
0.39866 -0.02655 -0.30976 -296886569545976629761046395419736670208.00000
0.39295 -0.00892 -0.31016 -294233468110542162056230703373515489280.00000
0.39958 -0.01809 -0.31156 -295557382115010921191483436253958897664.00000
0.39344 -0.00055 -0.31126 -300905691268217037468914934840071028736.00000
0.39958 0.00785 -0.31017 -306243392721200443922714709013760573440.00000
0.39379 0.02482 -0.31259 -300895326956909571465328297794663874560.00000
0.39971 0.01647 -0.31062 -306238139577113098140074906675677495296.00000
0.39163 0.04128 -0.30715 -303574531853503938869979609953290158080.00000
0.39783 0.03339 -0.30582 -306248544453239771447002391615587221504.00000
0.39821 0.05077 -0.30900 -300921207311563830996789254487304830976.00000
0.39735 0.05918 -0.30776 -298252326161457722292383731479583129600.00000
0.38809 0.07369 -0.30184 -283573520400693331721494202831616344064.00000
0.39507 0.07566 -0.30433 -286247614130067578905198680282918551552.00000
0.38678 0.08149 -0.29976 -288900857542369272171707339959898734592.00000
0.39356 0.09259 -0.30427 -292904138702709227924974776576978714624.00000
0.38370 0.09659 -0.29477 -290235216987783911917228405674754441216.00000
0.38990 0.10790 -0.29842 -295567786991137594498410921193868623872.00000
0.38006 0.11092 -0.28874 -291559293251529500265844530133208137728.00000
0.38300 0.11949 -0.28284 -300905630420988226513903662998317170688.00000
0.38336 0.12917 -0.28776 -291564586960436053351825180365793787904.00000
0.39474 -0.12322 -0.30675 -303569258427006989435669383667955793920.00000
0.40323 -0.11822 -0.30856 -298231496126794772026858337652512391168.00000
0.39808 -0.09675 -0.30586 -292893733826582554618047291637068988416.00000
0.40260 -0.10741 -0.30307 -292898865276212278490664550291644350464.00000
0.40235 -0.09069 -0.31560 -300884759821506068945037421276743860224.00000
0.40879 -0.08299 -0.31155 -296886589828386233412716819366987956224.00000
0.41113 -0.07484 -0.31555 -294212496099011986229012341915685748736.00000
0.40958 -0.06430 -0.30889 -298210605244903010806321671983687794688.00000
0.40200 -0.04402 -0.30290 -304877615823309747739706949006662828032.00000
0.40794 -0.05411 -0.30232 -303548367545115228215132717999131197440.00000
0.40176 -0.03509 -0.30070 -307551689270274391271741002510713749504.00000
0.40765 -0.03591 -0.29834 -306222522121718286353848467292187262976.00000
0.40466 -0.00962 -0.30619 -304898486422791905308573190728236138496.00000
0.40991 -0.01875 -0.30243 -304882828402577886219005903450243334144.00000
0.40360 -0.00080 -0.30269 -304898486422791905308573190728236138496.00000
0.40999 0.00780 -0.30133 -315558353003002321036627995481130139648.00000
0.40570 0.01659 -0.30860 -308907000444809603192810005736147910656.00000
0.41006 0.02546 -0.30189 -308896555003863722582541672901735612416.00000
0.40372 0.03383 -0.30381 -306238119294703494488404482728426209280.00000
0.40976 0.03427 -0.30164 -304903658437240836484531297277314072576.00000
0.40321 0.06007 -0.30562 -300915974449886088865819876096473038848.00000
0.40850 0.05174 -0.30007 -307582944463473618495864305224945500160.00000
0.40079 0.07682 -0.30208 -292914563861245504883572685464139726848.00000
0.40503 0.07715 -0.29517 -298241880720511841682115398645170831360.00000
0.40086 0.08595 -0.30444 -292904138702709227924974776576978714624.00000
0.40656 0.09660 -0.30391 -295562614976688663322452814644790689792.00000
0.39997 0.11357 -0.30998 -298226283547526633547559383208931885056.00000
0.40623 0.10595 -0.30564 -296886691240434251671068939103244386304.00000
0.39932 0.12280 -0.31134 -287556012091189544512577093516128157696.00000
0.40412 0.13397 -0.30930 -274227244078463416428446341808261169152.00000
0.40306 0.14326 -0.31004 -284908001540565593377037812229979766784.00000
0.40384 -0.13594 -0.29891 -303548387827524831866803141946382483456.00000
0.40544 -0.12712 -0.29933 -299545086384775272461865281382051217408.00000
0.41089 -0.12911 -0.29531 -291548827528174016003905773351544553472.00000
0.40928 -0.10017 -0.29939 -296876245799488371060800606268832088064.00000
0.41381 -0.11106 -0.29589 -298215838106580752937291050374519586816.00000
0.41209 -0.09251 -0.30404 -288874774363618976123542143794744918016.00000
0.42079 -0.08612 -0.30508 -290198870909774168123828692200449900544.00000
0.41376 -0.06455 -0.30108 -295541724094796902101916148975966093312.00000
0.41983 -0.06585 -0.29805 -304877636105719351391377372953914114048.00000
0.41393 -0.05524 -0.29959 -306222400427260664443825923608679546880.00000
0.42004 -0.05639 -0.29667 -307541304676557321616483941518055309312.00000
0.41323 -0.02759 -0.29353 -307551750117503202226752274352467607552.00000
0.41938 -0.02828 -0.29090 -308896534721454118930871248954484326400.00000
0.41431 -0.01890 -0.29543 -304882848684987489870676327397494620160.00000
0.42053 -0.01944 -0.29284 -306212076680772405743580134457774964736.00000
0.41407 -0.00106 -0.29370 -314208274690144851246528370646527770624.00000
0.42071 0.00774 -0.29204 -312868662100642865718367502593588985856.00000
0.41453 0.02555 -0.29509 -306227653571348010226465725946762625024.00000
0.42088 0.01679 -0.29250 -310215378123521965148517995022106230784.00000
0.42046 0.03487 -0.29232 -308886129845327445623943764014574600192.00000
0.42168 0.04428 -0.29609 -308896534721454118930871248954484326400.00000
0.41192 0.06062 -0.29191 -300905508726530604603881119314809454592.00000
0.42085 0.05330 -0.29507 -311560203292292089155977817518625521664.00000
0.40929 0.07750 -0.28827 -302234777287134727780125774269592371200.00000
0.41674 0.07021 -0.28760 -300910741588208346734850497705641246720.00000
0.41095 0.08764 -0.29468 -298231496126794772026858337652512391168.00000
0.41673 0.09848 -0.29351 -295562635259098266974123238592041975808.00000
0.41212 0.10758 -0.30270 -299550359811272221896175507667385581568.00000
0.42131 0.12188 -0.31060 -298231536691613979330199185547014963200.00000
0.41166 0.13772 -0.31099 -287571670111403563602144380794120962048.00000
0.42051 0.13176 -0.31169 -296902349260648270760636226381237190656.00000
0.41634 0.14939 -0.30787 -298236769553291721461168563937846755328.00000
0.41494 0.15895 -0.30814 -295567868120776009105092616982873767936.00000
0.41337 0.16842 -0.30817 -294233407263313351101219431531761631232.00000
0.42235 -0.15607 -0.29538 -300905508726530604603881119314809454592.00000
0.42014 -0.12406 -0.29683 -294217688395870521056640872412014968832.00000
0.43044 -0.13026 -0.30321 -296897055551741717674655576148651540480.00000
0.42161 -0.11475 -0.29710 -295552128970923575408843633915875819520.00000
0.43109 -0.10890 -0.29825 -295557382115010921191483436253958897664.00000
0.42695 -0.08772 -0.30153 -303543276660304711645856307239058407424.00000
0.43451 -0.10077 -0.30333 -302219240961378330600581030675107282944.00000
0.42973 -0.07925 -0.30580 -300879547242237930465738466833163354112.00000
0.44075 -0.08344 -0.31260 -294212556946240797184023613757439606784.00000
0.43033 -0.05944 -0.30320 -306217268977630940571208664954104184832.00000
0.44127 -0.05236 -0.30806 -303553580124383366694431672442711703552.00000
0.43003 -0.03976 -0.29946 -308901767583131861061840627345316118528.00000
0.43822 -0.03131 -0.29873 -306217309542450147874549512848606756864.00000
0.42978 -0.01113 -0.29619 -310205013812214499144931357976699076608.00000
0.43744 -0.02135 -0.29611 -302213987817290984817941228337024204800.00000
0.42855 -0.00163 -0.29292 -312863490086193934542409396044511051776.00000
0.43562 0.00762 -0.29085 -311534241807999415017835165036979421184.00000
0.42720 0.02614 -0.28992 -315553120141324578905658617090298347520.00000
0.43374 0.02644 -0.28703 -310220590702790103627816949465686736896.00000
0.42685 0.03534 -0.28963 -312884259273628073852923518029827932160.00000
0.43468 0.04558 -0.29037 -306227673853757613878136149894013911040.00000
0.43374 0.05493 -0.28927 -302229564707866589300826819826011865088.00000
0.43254 0.06415 -0.28779 -302229564707866589300826819826011865088.00000
0.42472 0.07209 -0.28905 -302234777287134727780125774269592371200.00000
0.43108 0.07323 -0.28595 -306227673853757613878136149894013911040.00000
0.42469 0.10121 -0.29486 -295562635259098266974123238592041975808.00000
0.43097 0.10280 -0.29143 -295567868120776009105092616982873767936.00000
0.43024 0.11516 -0.31079 -296902308695829063457295378486734618624.00000
0.43601 0.12728 -0.30821 -292909371564386970055944154967810506752.00000
0.42557 0.14370 -0.30862 -294238579277762282277177538080839565312.00000
0.43507 0.13756 -0.30907 -292904098137890020621633928682476142592.00000
0.42427 0.15359 -0.30903 -294238579277762282277177538080839565312.00000
0.42872 0.16568 -0.30472 -295572959005586525674369027742946557952.00000
0.42479 0.17304 -0.29924 -298241840155692634378774550750668259328.00000
0.44137 -0.18195 -0.30664 -298231394714746753768506217916255961088.00000
0.43277 -0.16380 -0.30156 -294217688395870521056640872412014968832.00000
0.44355 -0.15916 -0.30294 -294222900975138659535939826855595474944.00000
0.43706 -0.14445 -0.30340 -286221510668907679205363060170513448960.00000
0.44774 -0.13902 -0.30458 -283563034394928243807885022102701473792.00000
0.44312 -0.12668 -0.31002 -294233386980903747449549007584510345216.00000
0.45223 -0.13097 -0.31078 -291569698127656173572772015073117863936.00000
0.44928 -0.09714 -0.31486 -290219680662027514737683662080269352960.00000
0.45612 -0.09892 -0.31035 -298210666092131821761332943825441652736.00000
0.45256 -0.08792 -0.31955 -300889972400774207424336375720324366336.00000
0.45960 -0.08959 -0.31514 -306217268977630940571208664954104184832.00000
0.45571 -0.06729 -0.32220 -306227673853757613878136149894013911040.00000
0.46838 -0.05951 -0.32730 -304888040981846024698304857893823840256.00000
0.46032 -0.04697 -0.32889 -308875866946067997878709246705423876096.00000
0.46984 -0.03730 -0.32762 -299534782920696617413289916178397921280.00000
0.45590 -0.02421 -0.31741 -307546598385463874702464591750640959488.00000
0.46457 -0.01424 -0.31546 -308881038960516929054667353254501810176.00000
0.44450 0.00755 -0.29216 -308886190692556256578955035856328458240.00000
0.45149 0.00750 -0.28874 -302224392693417658124868713276933931008.00000
0.44469 0.01737 -0.29264 -306217309542450147874549512848606756864.00000
0.45170 0.01751 -0.28922 -302219180114149519645569758833353424896.00000
0.44347 0.04672 -0.29159 -299565936701847826379061099156373241856.00000
0.45040 0.04742 -0.28813 -296897075834151321326326000095902826496.00000
0.44246 0.05636 -0.29044 -296897055551741717674655576148651540480.00000
0.45155 0.05785 -0.29139 -294228194684045212621920477088181125120.00000
0.44192 0.08633 -0.29358 -299555470978492342117122342374709657600.00000
0.45774 0.08098 -0.30655 -288890452666242598864779855019989008384.00000
0.44382 0.10830 -0.30179 -291564546395616846048484332471291215872.00000
0.45090 0.09937 -0.29623 -294223063234415488749303218433605763072.00000
0.44252 0.12923 -0.30410 -290245642146320188875826314561915453440.00000
0.45237 0.12219 -0.30384 -291543756925773103086299786538723049472.00000
0.44257 0.15201 -0.31047 -290235196705374308265557981727503155200.00000
0.45292 0.14559 -0.31064 -288900776412730857565025644170893590528.00000
0.43873 0.16020 -0.30535 -292904098137890020621633928682476142592.00000
0.44317 0.17268 -0.30017 -299550258399224203637823387931129151488.00000
0.43058 0.17536 -0.29440 -302234777287134727780125774269592371200.00000
0.42630 0.18232 -0.28862 -302224352128598450821527865382431358976.00000
0.46304 -0.20274 -0.33399 -294233265286446125539526463901002629120.00000
0.45889 -0.17991 -0.30145 -294254054756289868501711009833570795520.00000
0.46161 -0.16960 -0.30283 -295578110737625853198656710344773206016.00000
0.45407 -0.14118 -0.29916 -296902207283781045198943258750478188544.00000
0.46338 -0.14584 -0.29910 -295567746426318387195070073299366051840.00000
0.45881 -0.13309 -0.30547 -298231475844385168375187913705261105152.00000
0.47025 -0.12659 -0.30601 -298221030403439287764919580870848806912.00000
0.46589 -0.10243 -0.31110 -304882868967397093522346751344745906176.00000
0.47605 -0.10606 -0.31158 -302213987817290984817941228337024204800.00000
0.47608 -0.08430 -0.32647 -306217268977630940571208664954104184832.00000
0.48322 -0.09789 -0.32256 -303548387827524831866803141946382483456.00000
0.47905 -0.06184 -0.32861 -304882808120168282567335479502992048128.00000
0.48714 -0.07528 -0.32575 -306217248695221336919538241006852898816.00000
0.48155 -0.05088 -0.33197 -299550359811272221896175507667385581568.00000
0.49188 -0.04057 -0.33016 -307530920082840251961226880525396869120.00000
0.47938 -0.02708 -0.32573 -307536213791746805047207530757982519296.00000
0.49055 -0.02834 -0.32684 -310194608936087825838003873036789350400.00000
0.46282 -0.00304 -0.29321 -292888602376952830745430032982493626368.00000
0.47883 0.00722 -0.30446 -302224352128598450821527865382431358976.00000
0.46120 0.01775 -0.29002 -303548387827524831866803141946382483456.00000
0.47095 0.02868 -0.29060 -304882828402577886219005903450243334144.00000
0.45979 0.04862 -0.28884 -295562635259098266974123238592041975808.00000
0.47300 0.03971 -0.29481 -299550278681633807289493811878380437504.00000
0.46955 0.07282 -0.30965 -284881958926634504632213463959328522240.00000
0.48460 0.06466 -0.31752 -298221091250668098719930852712602664960.00000
0.47300 0.08539 -0.31777 -283547538633991053931681126402718957568.00000
0.48410 0.10004 -0.32109 -294212638075879211790705309546444750848.00000
0.46773 0.11765 -0.31351 -290219741509256325692694933922023211008.00000
0.47796 0.12112 -0.31395 -283557943510117727238608611342628683776.00000
0.46355 0.13864 -0.31044 -295552230382971593667195753652132249600.00000
0.47443 0.13113 -0.30980 -284902788961297454897738857786399260672.00000
0.46370 0.16323 -0.31694 -296871033220220232581501651825251581952.00000
0.47513 0.15642 -0.31675 -292867752059880276828234215208171601920.00000
0.45921 0.17189 -0.31135 -296865820640952094102202697381671075840.00000
0.46378 0.18522 -0.30519 -290198870909774168123828692200449900544.00000
0.44476 0.19510 -0.29314 -294186554897128915742540113381290934272.00000
0.45589 0.19029 -0.29352 -298195109483965820930117776283705278464.00000
0.48019 -0.22792 -0.33263 -304882726990529867960653783713986904064.00000
0.48342 -0.21634 -0.33397 -304882706708120264308983359766735618048.00000
0.47877 -0.19659 -0.32066 -303543114401027882432492915661048119296.00000
0.48461 -0.18417 -0.30786 -303548347262705624563462294051879911424.00000
0.47381 -0.16431 -0.30360 -302208673825974828080290154157187268608.00000
0.48038 -0.16664 -0.29679 -300879466112599515859056771044158210048.00000
0.47846 -0.14223 -0.30542 -303543114401027882432492915661048119296.00000
0.48039 -0.13093 -0.30593 -303543154965847089735833763555550691328.00000
0.48661 -0.10984 -0.31176 -306217309542450147874549512848606756864.00000
0.49413 -0.11178 -0.30581 -303553519277154555739420400600957845504.00000
0.49090 -0.09971 -0.31703 -300879506677418723162397618938660782080.00000
0.50287 -0.09083 -0.31611 -300879486395009119510727194991409496064.00000
0.49851 -0.07815 -0.32638 -302213947252471777514600380442521632768.00000
0.51018 -0.06817 -0.32476 -302213947252471777514600380442521632768.00000
0.50117 -0.05410 -0.32796 -307546476691006252792442048067133243392.00000
0.50020 -0.04151 -0.32513 -308865299810664495358418370187503861760.00000
0.50040 -0.01718 -0.32393 -308870512389932633837717324631084367872.00000
0.51076 -0.03039 -0.32232 -307546476691006252792442048067133243392.00000
0.49507 -0.00472 -0.31439 -306217248695221336919538241006852898816.00000
0.50672 -0.00522 -0.31471 -302213926970062173862929956495270346752.00000
0.48414 0.01838 -0.29557 -303543134683437486084163339608299405312.00000
0.50418 0.03108 -0.31075 -294228093271997194363568357351924695040.00000
0.49108 0.05351 -0.30900 -302213947252471777514600380442521632768.00000
0.50680 0.04356 -0.31554 -304887959852207610091623162104818696192.00000
0.49578 0.06649 -0.31807 -304893233278704559525933388390153060352.00000
0.50538 0.08029 -0.31617 -299534701791058202806608220389392777216.00000
0.49796 0.09168 -0.32456 -298205554924911701540386109118117576704.00000
0.50626 0.09316 -0.31908 -296876225517078767409130182321580802048.00000
0.49207 0.11405 -0.31801 -294223063234415488749303218433605763072.00000
0.49964 0.12845 -0.31389 -288890412101423391561439007125486436352.00000
0.48374 0.14691 -0.31053 -290230105820563791696281570967430365184.00000
0.49116 0.14913 -0.30458 -294212556946240797184023613757439606784.00000
0.48236 0.15873 -0.31095 -294217810090328142966663416095522684928.00000
0.48781 0.17287 -0.30471 -291533311484827222476031453704310751232.00000
0.47335 0.19051 -0.30456 -291522947173519756472444816658903597056.00000
0.48567 0.18451 -0.30429 -280857827449221994961750209567926517760.00000
0.47422 0.20102 -0.29137 -290193739460144444251211433545874538496.00000
0.46826 0.20844 -0.28459 -290209296068310445082426601087610912768.00000
0.45365 0.20974 -0.27929 -291533311484827222476031453704310751232.00000
0.49715 -0.23791 -0.32310 -295567746426318387195070073299366051840.00000
0.51208 -0.23353 -0.32337 -296881417813937302236758712817910022144.00000
0.49996 -0.20973 -0.31898 -290209174373852823172404057404103196672.00000
0.50588 -0.19641 -0.30524 -292888460400085605183737065351734624256.00000
0.49054 -0.17207 -0.29562 -296876164669849956454118910479826944000.00000
0.50106 -0.17768 -0.29406 -295552149253333179060514057863127105536.00000
0.50560 -0.14263 -0.31085 -299545045819956065158524433487548645376.00000
0.51717 -0.14758 -0.30979 -299555470978492342117122342374709657600.00000
0.50747 -0.13029 -0.31115 -296881356966708491281747440976156164096.00000
0.52083 -0.12200 -0.31022 -298210605244903010806321671983687794688.00000
0.51818 -0.10710 -0.30404 -300879506677418723162397618938660782080.00000
0.52295 -0.09595 -0.30921 -300879506677418723162397618938660782080.00000
0.51868 -0.06956 -0.31875 -300879506677418723162397618938660782080.00000
0.52727 -0.07096 -0.31235 -299545106667184876113535705329302503424.00000
0.52191 -0.05749 -0.32243 -306191266928519059129725164577955512320.00000
0.53069 -0.05870 -0.31609 -306206945231142681870962875803199602688.00000
0.52120 -0.01864 -0.31872 -298205433230454079630363565434609860608.00000
0.53605 -0.03321 -0.32203 -295541805224435316708597844764971237376.00000
0.51960 0.00684 -0.31567 -296886610110795837064387243314239242240.00000
0.53934 -0.00679 -0.32579 -302219220678968726948910606727855996928.00000
0.52350 0.01962 -0.32175 -295562574411869456019111966750288117760.00000
0.54044 0.02011 -0.32728 -299555470978492342117122342374709657600.00000
0.51890 0.04470 -0.31546 -307562053581581857275327639556120903680.00000
0.53400 0.05952 -0.31942 -299545045819956065158524433487548645376.00000
0.51954 0.07037 -0.31817 -306206884383913870915951603961445744640.00000
0.52975 0.08510 -0.31535 -288874774363618976123542143794744918016.00000
0.51875 0.10933 -0.32131 -296870992655401025278160803930749009920.00000
0.52733 0.11108 -0.31484 -290204022641813495648116374802276548608.00000
0.51111 0.13231 -0.31332 -294196898926026778094456326479446802432.00000
0.52350 0.12293 -0.31100 -288869582066760441295913613298415697920.00000
0.50672 0.14315 -0.30870 -294207303802153451401383811419356528640.00000
0.51323 0.15807 -0.30240 -291538483499276153651989560253388685312.00000
0.50036 0.16580 -0.30381 -291538503781685757303659984200639971328.00000
0.50568 0.18039 -0.29647 -282202632335582515317539608117194522624.00000
0.49266 0.18702 -0.29743 -284871554050507831325285979019418796032.00000
0.49684 0.20108 -0.28912 -282223502935064672886405849838767833088.00000
0.48383 0.20662 -0.28975 -291554202366718983696568119373135347712.00000
0.49373 0.21239 -0.28774 -282223523217474276538076273786019119104.00000
0.47729 0.22803 -0.28652 -286221591798546093812044755959518593024.00000
0.47951 0.24080 -0.27653 -282213118341347603231148788846109392896.00000
0.54440 -0.29468 -0.34136 -299550116422356978076130420300370149376.00000
0.51957 -0.25363 -0.31958 -296891680713196749981993230127060746240.00000
0.53580 -0.24919 -0.31921 -299550197551995392682812116089375293440.00000
0.52768 -0.22858 -0.32328 -299550258399224203637823387931129151488.00000
0.54392 -0.22297 -0.32274 -295536511515528763622617194532385587200.00000
0.52512 -0.19448 -0.31177 -292878055523958931876809580411824898048.00000
0.53578 -0.18425 -0.30423 -298205392665634872327022717540107288576.00000
0.53579 -0.17210 -0.32090 -292883247820817466704438110908154118144.00000
0.54367 -0.17460 -0.31211 -298205392665634872327022717540107288576.00000
0.54031 -0.14495 -0.32173 -307536031250060372182173715232720945152.00000
0.55531 -0.13589 -0.32001 -303532709524901209125565430721138393088.00000
0.53446 -0.11297 -0.30866 -307541243829328510661472669676301451264.00000
0.54832 -0.10314 -0.30640 -311555031277843157980019710969547587584.00000
0.54005 -0.07370 -0.31134 -299550359811272221896175507667385581568.00000
0.54886 -0.08916 -0.30543 -300884759821506068945037421276743860224.00000
0.54686 -0.04803 -0.31849 -304877757800176973301399916637421830144.00000
0.56184 -0.06470 -0.31988 -295541784942025713056927420817719951360.00000
0.55152 -0.02113 -0.32347 -303553722101250592256124640073470705664.00000
0.56809 -0.03702 -0.32620 -294202233199752538483777824606535024640.00000
0.55387 0.00652 -0.32615 -300895225544861553206976178058407444480.00000
0.56811 0.00639 -0.32501 -296881377249118094933417864923407450112.00000
0.55858 0.02063 -0.33275 -300879506677418723162397618938660782080.00000
0.56807 0.03526 -0.32530 -296907419863049183678242213194058694656.00000
0.55294 0.04828 -0.32574 -286211004380732987640083455494347292672.00000
0.56549 0.06382 -0.32316 -286231895262624748860620121163171889152.00000
0.54265 0.08763 -0.31431 -286237229536350509249941619290260111360.00000
0.55175 0.08902 -0.30713 -296897116398970528629666847990405398528.00000
0.53957 0.10041 -0.31139 -270213537759587183716580996304020176896.00000
0.54849 0.10200 -0.30416 -292893794673811365573058563478822846464.00000
0.53589 0.12665 -0.30968 -284871554050507831325285979019418796032.00000
0.55308 0.13245 -0.31375 -294212597511060004487364461651942178816.00000
0.52484 0.16277 -0.30069 -292867792624699484131575063102674173952.00000
0.55144 0.16134 -0.31596 -290204063206632702951457222696779120640.00000
0.51674 0.18564 -0.29448 -282202672900401722620880456011697094656.00000
0.53066 0.17819 -0.29266 -286205994625560885677488740523279646720.00000
0.51103 0.21002 -0.29247 -278209776333778836522870080387275554816.00000
0.53368 0.21032 -0.30290 -286205994625560885677488740523279646720.00000
0.51205 0.24129 -0.30149 -280883870063153083706574557838577762304.00000
