# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.37780 -0.08762 -0.29902 -299524459174208358713044127027493339136.00000
0.37224 -0.07683 -0.29567 -290193739460144444251211433545874538496.00000
0.37902 -0.07124 -0.29713 -292862620610250552955616956553596239872.00000
0.37195 -0.06001 -0.28886 -291543756925773103086299786538723049472.00000
0.37842 -0.05405 -0.28996 -290209275785900841430756177140359626752.00000
0.37354 -0.04508 -0.29019 -291554161801899776393227271478632775680.00000
0.37981 -0.03866 -0.29090 -298221111533077702371601276659853950976.00000
0.37575 -0.03043 -0.29483 -294228214966454816273590901035432411136.00000
0.38185 -0.02349 -0.29510 -295552169535742782712184481810378391552.00000
0.37737 -0.01528 -0.29836 -294228154119226005318579629193678553088.00000
0.38325 -0.00788 -0.29813 -296881478661166113191769984659663880192.00000
0.37741 0.00806 -0.29708 -284881979209044108283883887906579808256.00000
0.38269 0.00803 -0.29556 -287540455483023543681361925974391783424.00000
0.37627 0.02342 -0.29337 -278199351175242559564272171500114542592.00000
0.38281 0.01593 -0.29601 -262196489433142184296436942340945346560.00000
0.37454 0.03836 -0.28861 -295547078650932266142908071050305601536.00000
0.38088 0.03922 -0.29125 -299560825534627706158114264449049165824.00000
0.37403 0.04585 -0.28789 -295547078650932266142908071050305601536.00000
0.37336 0.05327 -0.28689 -292878197500826157438502548042583900160.00000
0.37756 0.06150 -0.28400 -291554182084309380044897695425884061696.00000
0.37656 0.06885 -0.28240 -291543756925773103086299786538723049472.00000
0.37272 0.07653 -0.29047 -292878197500826157438502548042583900160.00000
0.37641 0.08494 -0.28651 -294202233199752538483777824606535024640.00000
0.36966 0.09858 -0.28751 -294202233199752538483777824606535024640.00000
0.37450 0.10005 -0.28551 -295536673774805592835980586110395875328.00000
0.36626 0.11184 -0.28153 -294212638075879211790705309546444750848.00000
0.37276 0.10685 -0.28254 -298200362628053166712757578621788356608.00000
0.38242 -0.10731 -0.30243 -292862539480612138348935260764591095808.00000
0.38284 -0.08916 -0.29651 -303532871784178038338928822299148681216.00000
0.39012 -0.10222 -0.30424 -294202172352523727528766552764781166592.00000
0.39025 -0.08363 -0.29802 -300863990634071929634523299291426979840.00000
0.39088 -0.07509 -0.29714 -300863950069252722331182451396924407808.00000
0.38324 -0.06332 -0.28920 -300869142366111257158810981893253627904.00000
0.39020 -0.05713 -0.29019 -302203542376345104207672895502611906560.00000
0.38503 -0.03951 -0.28903 -302224412975827261776539137224185217024.00000
0.39037 -0.04039 -0.28702 -304877696952948162346388644795667972096.00000
0.38620 -0.03187 -0.29133 -302219220678968726948910606727855996928.00000
0.39267 -0.02471 -0.29142 -295552250665381197318866177599383535616.00000
0.38803 -0.01620 -0.29504 -292883288385636674007778958802656690176.00000
0.39425 -0.00854 -0.29460 -299555572390540360375474462110966087680.00000
0.38916 -0.00015 -0.29752 -304882990661854715432369295028253622272.00000
0.39508 0.00793 -0.29648 -306232967562664166964116800126599561216.00000
0.38952 0.02426 -0.29886 -299560825534627706158114264449049165824.00000
0.39521 0.01622 -0.29693 -306222582968947097308859739133941121024.00000
0.38793 0.03212 -0.29432 -302229706684733814862519787456770867200.00000
0.39444 0.04106 -0.29632 -306222582968947097308859739133941121024.00000
0.38692 0.04807 -0.29301 -302229706684733814862519787456770867200.00000
0.39024 0.05620 -0.28585 -304888122111484439304986553682828984320.00000
0.38286 0.07061 -0.28465 -290209296068310445082426601087610912768.00000
0.38812 0.07169 -0.28269 -294212597511060004487364461651942178816.00000
0.38146 0.08623 -0.28454 -292867792624699484131575063102674173952.00000
0.38811 0.08007 -0.28475 -295541825506844920360268268712222523392.00000
0.37823 0.10043 -0.27926 -292862620610250552955616956553596239872.00000
0.38499 0.09484 -0.27984 -294207425496611073311406355102864244736.00000
0.37564 0.11512 -0.27704 -290209275785900841430756177140359626752.00000
0.38047 0.11680 -0.27457 -296897096116560924977996424043154112512.00000
0.37829 0.12332 -0.27100 -294217850655147350270004263990025256960.00000
0.39266 -0.11087 -0.29628 -299545066102365668810194857434799931392.00000
0.39654 -0.12121 -0.29270 -302203542376345104207672895502611906560.00000
0.39478 -0.09377 -0.29582 -294202192634933331180436976712032452608.00000
0.40083 -0.10572 -0.29794 -294207303802153451401383811419356528640.00000
0.39629 -0.07650 -0.29453 -298205494077682890585374837276363718656.00000
0.40108 -0.08670 -0.29236 -295541825506844920360268268712222523392.00000
0.39838 -0.06890 -0.29825 -296876225517078767409130182321580802048.00000
0.40402 -0.07024 -0.29555 -294207344366972658704724659313859100672.00000
0.39731 -0.05055 -0.29089 -300879506677418723162397618938660782080.00000
0.40457 -0.04355 -0.29127 -299545086384775272461865281382051217408.00000
0.39827 -0.02534 -0.28937 -296881458378756509540099560712412594176.00000
0.40401 -0.02598 -0.28715 -304882868967397093522346751344745906176.00000
0.39921 -0.01716 -0.29115 -299550339528862618244505083720134295552.00000
0.40579 -0.00923 -0.29047 -308886190692556256578955035856328458240.00000
0.40050 -0.00053 -0.29374 -306222562686537493657189315186689835008.00000
0.40673 0.00785 -0.29243 -311555031277843157980019710969547587584.00000
0.40091 0.02479 -0.29511 -308886150127737049275614187961825886208.00000
0.40688 0.01646 -0.29289 -310220570420380499976146525518435450880.00000
0.40063 0.03323 -0.29489 -307551709552683994923411426457965035520.00000
0.40016 0.04163 -0.29433 -307551709552683994923411426457965035520.00000
0.39861 0.05821 -0.29223 -306217248695221336919538241006852898816.00000
0.40530 0.05070 -0.29127 -311555010995433554328349287022296301568.00000
0.39488 0.07355 -0.28467 -298210686374541425413003367772692938752.00000
0.40044 0.07469 -0.28237 -302208795520432449990312697840694984704.00000
0.39348 0.08131 -0.28256 -299539954935145548589248022727475855360.00000
0.39190 0.08889 -0.28016 -298215919236219167543972746163524730880.00000
0.39017 0.09629 -0.27750 -294217830372737746618333840042773970944.00000
0.39486 0.10622 -0.27599 -294228214966454816273590901035432411136.00000
0.38757 0.11169 -0.27539 -286226784095404628639673286455847813120.00000
0.39269 0.11336 -0.27269 -282223462370245465583065001944265261056.00000
0.38436 0.12652 -0.27227 -287550860359150216988289410914301509632.00000
0.38929 0.12835 -0.26935 -290224954088524464171993888365603717120.00000
0.40724 -0.13574 -0.28946 -272871953186337808159047762530078294016.00000
0.40322 -0.11452 -0.28938 -298195028354327406323436080494700134400.00000
0.40862 -0.11638 -0.28563 -291533311484827222476031453704310751232.00000
0.40453 -0.10584 -0.28956 -299524276632521925848010311502231764992.00000
0.41310 -0.10033 -0.29090 -294202192634933331180436976712032452608.00000
0.40918 -0.08064 -0.29348 -290209275785900841430756177140359626752.00000
0.41498 -0.08215 -0.29028 -290198870909774168123828692200449900544.00000
0.41195 -0.06354 -0.29628 -294217708678280124708311296359266254848.00000
0.41750 -0.07414 -0.29431 -294207344366972658704724659313859100672.00000
0.41393 -0.05524 -0.29959 -302224352128598450821527865382431358976.00000
0.42004 -0.05639 -0.29667 -304882828402577886219005903450243334144.00000
0.41193 -0.03613 -0.29129 -308886150127737049275614187961825886208.00000
0.41153 -0.02711 -0.28909 -307551709552683994923411426457965035520.00000
0.41177 -0.00959 -0.28816 -304882828402577886219005903450243334144.00000
0.41874 -0.01906 -0.28842 -304877615823309747739706949006662828032.00000
0.42030 -0.00127 -0.29120 -310215378123521965148517995022106230784.00000
0.42071 0.00774 -0.29204 -308880957830878514447985657465496666112.00000
0.41453 0.02555 -0.29509 -308875745251610375968686703021916160000.00000
0.42088 0.01679 -0.29250 -307546557820644667399123743856138387456.00000
0.41368 0.04323 -0.29421 -311544626401716484673092226029637861376.00000
0.41989 0.04385 -0.29168 -315537543250748974422773025601310687232.00000
0.41126 0.05145 -0.28892 -314213507551822593377497749037359562752.00000
0.41028 0.05999 -0.28762 -307541304676557321616483941518055309312.00000
0.40769 0.07667 -0.28403 -308875745251610375968686703021916160000.00000
0.41504 0.06946 -0.28337 -307541284394147717964813517570804023296.00000
0.40430 0.09267 -0.27919 -294212556946240797184023613757439606784.00000
0.41187 0.08609 -0.27901 -298210625527312614457992095930939080704.00000
0.40020 0.10783 -0.27320 -292893774391401761921388139531571560448.00000
0.40790 0.10191 -0.27343 -296881438096346905888429136765161308160.00000
0.39989 0.12631 -0.27840 -288890432383832995213109431072737722368.00000
0.40794 0.12087 -0.27900 -294228174401635608970250053140929839104.00000
0.39721 0.13326 -0.27438 -294217789807918539314992992148271398912.00000
0.40422 0.14711 -0.27938 -299539954935145548589248022727475855360.00000
0.40959 0.16393 -0.29790 -298205514360092494237045261223615004672.00000
0.42235 -0.15607 -0.29538 -300884698974277257990026149434990002176.00000
0.42445 -0.14688 -0.29637 -306217248695221336919538241006852898816.00000
0.41438 -0.12901 -0.28595 -292888602376952830745430032982493626368.00000
0.42591 -0.12604 -0.29247 -298205473795273286933704413329112432640.00000
0.41884 -0.10208 -0.28720 -296871094067449043536512923667005440000.00000
0.42466 -0.10384 -0.28329 -299539975217555152240918446674727141376.00000
0.42285 -0.08499 -0.29162 -303543276660304711645856307239058407424.00000
0.43683 -0.10243 -0.30868 -303543276660304711645856307239058407424.00000
0.43014 -0.06934 -0.30464 -303548408109934435518473565893633769472.00000
0.44315 -0.08484 -0.31807 -296876225517078767409130182321580802048.00000
0.43033 -0.05944 -0.30320 -303548387827524831866803141946382483456.00000
0.44594 -0.05416 -0.31852 -304882828402577886219005903450243334144.00000
0.42804 -0.03910 -0.29477 -310220590702790103627816949465686736896.00000
0.43822 -0.03131 -0.29873 -304882868967397093522346751344745906176.00000
0.42596 -0.01059 -0.28728 -306217268977630940571208664954104184832.00000
0.43538 -0.02094 -0.29153 -302213987817290984817941228337024204800.00000
0.42900 0.00767 -0.29377 -304882848684987489870676327397494620160.00000
0.43925 -0.00216 -0.29907 -306217309542450147874549512848606756864.00000
0.42908 0.02635 -0.29432 -312868702665462073021708350488091557888.00000
0.43773 0.02687 -0.29588 -307546557820644667399123743856138387456.00000
0.42873 0.03566 -0.29402 -316861578949675355468048302165261811712.00000
0.43668 0.04604 -0.29482 -307541324958966925268154365465306595328.00000
0.42537 0.05355 -0.28792 -307551709552683994923411426457965035520.00000
0.43451 0.06485 -0.29220 -303548387827524831866803141946382483456.00000
0.42290 0.07131 -0.28475 -306217248695221336919538241006852898816.00000
0.42937 0.08212 -0.28374 -304893233278704559525933388390153060352.00000
0.41777 0.08744 -0.27607 -295546956956474644232885527366797885440.00000
0.42710 0.10042 -0.28258 -292893733826582554618047291637068988416.00000
0.41448 0.11369 -0.27513 -294228174401635608970250053140929839104.00000
0.42388 0.11816 -0.28008 -294233366698494143797878583637259059200.00000
0.41412 0.13319 -0.28014 -295546997521293851536226375261300457472.00000
0.42164 0.13681 -0.28072 -296881438096346905888429136765161308160.00000
0.41128 0.15104 -0.27996 -298231536691613979330199185547014963200.00000
0.42409 0.14976 -0.28987 -295562655541507870625793662539293261824.00000
0.42270 0.17069 -0.29416 -296902328978238667108965802433985904640.00000
0.45671 -0.20020 -0.34088 -300879466112599515859056771044158210048.00000
0.43277 -0.16380 -0.30156 -294217688395870521056640872412014968832.00000
0.44117 -0.16900 -0.30180 -299555450696082738465451918427458371584.00000
0.43706 -0.14445 -0.30340 -282228614102284793107352684546091909120.00000
0.44309 -0.14662 -0.29815 -279559732952178684402947161538370207744.00000
0.44205 -0.11445 -0.30452 -303538043798626969514886928848226615296.00000
0.45109 -0.11836 -0.30528 -300874436075017810244791632125839278080.00000
0.44928 -0.09714 -0.31486 -295536633209986385532639738215893303296.00000
0.45507 -0.10968 -0.31077 -299539995499964755892588870621978427392.00000
0.46236 -0.09112 -0.32081 -304882828402577886219005903450243334144.00000
0.46562 -0.08127 -0.32531 -311555031277843157980019710969547587584.00000
0.45836 -0.06846 -0.32788 -304882828402577886219005903450243334144.00000
0.46838 -0.05951 -0.32730 -300874375227788999289780360284085420032.00000
0.45768 -0.04613 -0.32329 -304877717235357765998059068742919258112.00000
0.45693 -0.03511 -0.32051 -302208836085251657293653545735197556736.00000
0.45344 -0.02373 -0.31222 -300874395510198602941450784231336706048.00000
0.45704 -0.01326 -0.30041 -302208836085251657293653545735197556736.00000
0.45553 -0.00280 -0.29699 -298205514360092494237045261223615004672.00000
0.45607 0.00743 -0.29790 -300879608089466741420749738674917212160.00000
0.44898 0.02765 -0.30193 -296881478661166113191769984659663880192.00000
0.45628 0.01771 -0.29838 -304882950097035508129028447133751050240.00000
0.45240 0.04873 -0.31044 -302219200396559123297240182780604710912.00000
0.46051 0.03900 -0.30764 -295562655541507870625793662539293261824.00000
0.45229 0.06972 -0.31251 -298210625527312614457992095930939080704.00000
0.46357 0.06120 -0.31556 -295552210100561990015525329704880963584.00000
0.44382 0.07694 -0.29596 -299555450696082738465451918427458371584.00000
0.46061 0.09320 -0.31410 -295541784942025713056927420817719951360.00000
0.44610 0.10967 -0.30674 -291569698127656173572772015073117863936.00000
0.45566 0.10186 -0.30597 -296876225517078767409130182321580802048.00000
0.44722 0.13269 -0.31445 -291559293251529500265844530133208137728.00000
0.45737 0.12544 -0.31420 -292872924074329208004192321757249536000.00000
0.44149 0.13963 -0.30480 -292878116371187742831820852253578756096.00000
0.44906 0.15424 -0.30569 -292878116371187742831820852253578756096.00000
0.43702 0.17033 -0.30524 -298221091250668098719930852712602664960.00000
0.44998 0.16708 -0.31115 -292872903791919604352521897809998249984.00000
0.42630 0.18232 -0.28862 -299550319246453014592834659772883009536.00000
0.43648 0.18991 -0.29355 -299534722073467806458278644336644063232.00000
0.46658 -0.20685 -0.34148 -295546896109245833277874255525044027392.00000
0.47684 -0.21374 -0.34178 -302229483578228174694145124037006721024.00000
0.45905 -0.18432 -0.32096 -295552128970923575408843633915875819520.00000
0.46476 -0.17272 -0.30902 -295562574411869456019111966750288117760.00000
0.45690 -0.14364 -0.30489 -295573040135224940281050723531951702016.00000
0.46640 -0.14842 -0.30492 -294238579277762282277177538080839565312.00000
0.46048 -0.12240 -0.30578 -296871114349858647188183347614256726016.00000
0.46544 -0.13522 -0.29986 -292883389797684692266131078538913120256.00000
0.46880 -0.10419 -0.31681 -298210666092131821761332943825441652736.00000
0.47483 -0.11748 -0.31186 -302208836085251657293653545735197556736.00000
0.47608 -0.08430 -0.32647 -304882808120168282567335479502992048128.00000
0.48322 -0.09789 -0.32256 -299545045819956065158524433487548645376.00000
0.48215 -0.06296 -0.33456 -302213987817290984817941228337024204800.00000
0.49042 -0.07663 -0.33175 -304882808120168282567335479502992048128.00000
0.47851 -0.04996 -0.32615 -300864031198891136937864147185929551872.00000
0.48869 -0.03981 -0.32438 -307530980930069062916238152367150727168.00000
0.47364 -0.02601 -0.31481 -304872545220908834822100962193841324032.00000
0.48583 -0.01590 -0.31766 -306201773216693750695004769254121668608.00000
0.46588 0.00735 -0.29885 -296881458378756509540099560712412594176.00000
0.48163 0.00719 -0.30952 -303543276660304711645856307239058407424.00000
0.46851 0.02883 -0.30418 -302219200396559123297240182780604710912.00000
0.47906 0.01834 -0.30493 -300884759821506068945037421276743860224.00000
0.47514 0.05192 -0.31808 -298215878671399960240631898269022158848.00000
0.48401 0.04140 -0.31467 -299550319246453014592834659772883009536.00000
0.47785 0.07557 -0.32557 -286195549184615005067220407688867348480.00000
0.48759 0.06546 -0.32295 -295541784942025713056927420817719951360.00000
0.47581 0.08649 -0.32319 -286195589749434212370561255583369920512.00000
0.48410 0.10004 -0.32109 -296865942335409716012225241065178791936.00000
0.47074 0.10756 -0.31714 -295536673774805592835980586110395875328.00000
0.47796 0.12112 -0.31395 -287524838027628731895135486590901551104.00000
0.46716 0.12913 -0.31486 -292862600327840949303946532606344953856.00000
0.47346 0.14271 -0.31064 -296871073785039439884842499719754153984.00000
0.46513 0.15194 -0.31656 -294212597511060004487364461651942178816.00000
0.46370 0.16323 -0.31694 -292872944356738811655862745704500822016.00000
0.46200 0.17441 -0.31703 -295531420630718247053340783772312797184.00000
0.46669 0.18799 -0.31086 -291507329718124944686218377275413364736.00000
0.44972 0.18784 -0.29942 -283516263158382223055887399741235920896.00000
0.45332 0.20045 -0.29242 -295505418581606365611857283396164124672.00000
0.44790 0.20730 -0.28576 -298174279449302870664592382456634540032.00000
0.48430 -0.23280 -0.34056 -298236587011605288596134748412585181184.00000
0.49858 -0.22830 -0.34138 -299560622710531669641410024976536305664.00000
0.49474 -0.21320 -0.35074 -294228133836816401666909205246427267072.00000
0.50476 -0.20330 -0.34347 -296886589828386233412716819366987956224.00000
0.47381 -0.16431 -0.30360 -299555470978492342117122342374709657600.00000
0.49006 -0.16139 -0.31023 -298210625527312614457992095930939080704.00000
0.47846 -0.14223 -0.30542 -298210645809722218109662519878190366720.00000
0.49091 -0.13543 -0.30552 -300869101801292049855470133998751055872.00000
0.48661 -0.10984 -0.31176 -303548387827524831866803141946382483456.00000
0.50116 -0.11578 -0.31761 -303543154965847089735833763555550691328.00000
0.50219 -0.10334 -0.31704 -302208714390794035383631002051689840640.00000
0.50646 -0.09246 -0.32207 -300874273815740981031428240547828989952.00000
0.50203 -0.07957 -0.33249 -299545025537546461506854009540297359360.00000
0.51387 -0.06943 -0.33083 -300874273815740981031428240547828989952.00000
0.50020 -0.04151 -0.32513 -307530859235611441006215608683643011072.00000
0.51323 -0.05630 -0.32839 -308865299810664495358418370187503861760.00000
0.49561 -0.02848 -0.31636 -303527537510452277949607324172060459008.00000
0.50554 -0.01728 -0.31320 -300874314380560188334769088442331561984.00000
0.49574 0.00705 -0.31537 -303543175248256693387504187502801977344.00000
0.51012 -0.00545 -0.32023 -298210666092131821761332943825441652736.00000
0.49271 0.03039 -0.31053 -300879547242237930465738466833163354112.00000
0.51087 0.03171 -0.32162 -287561184105638475688535200065206091776.00000
0.49727 0.05479 -0.31962 -299545106667184876113535705329302503424.00000
0.51018 0.04406 -0.32103 -302224352128598450821527865382431358976.00000
0.51085 0.06928 -0.32390 -302203603223573915162684167344365764608.00000
0.51227 0.08244 -0.32747 -300853524910716445372584542509763395584.00000
0.50128 0.09293 -0.33033 -298205514360092494237045261223615004672.00000
0.49848 0.10444 -0.32722 -298205494077682890585374837276363718656.00000
0.49207 0.11405 -0.31801 -295536612927576781880969314268642017280.00000
0.49636 0.12668 -0.30839 -290209174373852823172404057404103196672.00000
0.48480 0.13500 -0.30978 -290204042924223099299786798749527834624.00000
0.48374 0.14691 -0.31053 -294202233199752538483777824606535024640.00000
0.48236 0.15873 -0.31095 -298205534642502097888715685170866290688.00000
0.49110 0.17544 -0.31038 -292857347183753603521306730268261875712.00000
0.47870 0.18200 -0.31082 -287519584883541386112495684252818472960.00000
0.48897 0.18731 -0.31004 -282181822583329168703684638237375070208.00000
0.47083 0.20152 -0.30371 -294191787758806657873509491772122726400.00000
0.48093 0.22179 -0.30735 -291522906608700549169103968764401025024.00000
0.50644 -0.24851 -0.33920 -296896933857284095764633032465143824384.00000
0.51305 -0.25110 -0.32957 -296881316401889283978406593081653592064.00000
0.51349 -0.22324 -0.34189 -287550718382282991426596443283542507520.00000
0.53422 -0.22231 -0.35026 -290209194656262426824074481351354482688.00000
0.51958 -0.19718 -0.34378 -294217708678280124708311296359266254848.00000
0.53495 -0.19037 -0.34363 -298210625527312614457992095930939080704.00000
0.52453 -0.17041 -0.34465 -295541744377206505753586572923217379328.00000
0.53476 -0.15927 -0.33675 -299539853523097530330895902991219425280.00000
0.51532 -0.13513 -0.32375 -299539833240687926679225479043968139264.00000
0.53350 -0.12895 -0.32937 -299539833240687926679225479043968139264.00000
0.51851 -0.09590 -0.32187 -303543154965847089735833763555550691328.00000
0.53103 -0.09948 -0.32129 -299539833240687926679225479043968139264.00000
0.52270 -0.08424 -0.32662 -298205392665634872327022717540107288576.00000
0.53534 -0.07361 -0.32430 -303543154965847089735833763555550691328.00000
0.52579 -0.05858 -0.32846 -304856785788646797474181555179592089600.00000
0.53471 -0.05981 -0.32202 -306191287210928662781395588525206798336.00000
0.51944 -0.03114 -0.31663 -302203542376345104207672895502611906560.00000
0.53397 -0.01962 -0.31835 -299534742355877410109949068283895349248.00000
0.52699 0.00675 -0.32707 -294212577228650400835694037704690892800.00000
0.53934 -0.00679 -0.32579 -302208836085251657293653545735197556736.00000
0.52725 0.01977 -0.32753 -286231935827443956163960969057674461184.00000
0.54044 0.02011 -0.32728 -294212516381421589880682765862937034752.00000
0.52497 0.05861 -0.32559 -302213906687652570211259532548019060736.00000
0.53795 0.06029 -0.32523 -302213906687652570211259532548019060736.00000
0.52470 0.08490 -0.32742 -298205473795273286933704413329112432640.00000
0.53605 0.07339 -0.32342 -298210605244903010806321671983687794688.00000
0.51875 0.10933 -0.32131 -294207344366972658704724659313859100672.00000
0.53072 0.09884 -0.31820 -283547477786762242976669854560965099520.00000
0.51155 0.11934 -0.31189 -292872903791919604352521897809998249984.00000
0.51925 0.13436 -0.30672 -287535141491707386943710851794554847232.00000
0.50200 0.15353 -0.30369 -292857347183753603521306730268261875712.00000
0.51462 0.14532 -0.30202 -291538463216866550000319136306137399296.00000
0.50036 0.16580 -0.30381 -291522906608700549169103968764401025024.00000
0.50189 0.18062 -0.30935 -288854025458594440464698445756679323648.00000
0.50703 0.19897 -0.32115 -283516263158382223055887399741235920896.00000
0.52270 0.20835 -0.32629 -283516263158382223055887399741235920896.00000
0.50964 0.23152 -0.33323 -292857347183753603521306730268261875712.00000
0.52585 0.24280 -0.33903 -286185164590897935411963346696208908288.00000
0.50318 0.25663 -0.33114 -286195549184615005067220407688867348480.00000
0.51057 0.27673 -0.32792 -280852655434773063785792103018848583680.00000
0.56472 -0.31810 -0.37172 -299550156987176185379471268194872721408.00000
0.53596 -0.27165 -0.34511 -295546835262017022322862983683290169344.00000
0.56628 -0.28008 -0.36364 -296881235272250869371724897292648448000.00000
0.54744 -0.23010 -0.34903 -291538422652047342696978288411634827264.00000
0.55517 -0.23291 -0.33879 -294207283519743847749713387472105242624.00000
0.56465 -0.22349 -0.34830 -292872842944690793397510625968244391936.00000
0.56781 -0.20857 -0.34902 -291543594666496273872936394960712761344.00000
0.55626 -0.18667 -0.35088 -295546835262017022322862983683290169344.00000
0.57297 -0.17814 -0.34955 -298215756976942338330609354585514442752.00000
0.56031 -0.15686 -0.35057 -304882706708120264308983359766735618048.00000
0.56928 -0.15936 -0.34158 -299544964690317650551842737698543501312.00000
0.54784 -0.11943 -0.32771 -304877534693671333133025253217657683968.00000
0.55755 -0.10704 -0.31879 -307546436126187045489101200172630671360.00000
0.54868 -0.07648 -0.32345 -299539833240687926679225479043968139264.00000
0.55795 -0.09251 -0.31756 -302208714390794035383631002051689840640.00000
0.55121 -0.04898 -0.32454 -303522406060822554076990065517485096960.00000
0.56184 -0.06470 -0.31988 -296850203185557282315976257998180843520.00000
0.54725 -0.02065 -0.31755 -303538084363446176818227776742729187328.00000
0.56105 -0.02170 -0.31629 -302187965485769499724787304013624246272.00000
0.54958 0.00657 -0.32021 -300869223495749671765492677682258771968.00000
0.56260 -0.00769 -0.31794 -304856846635875608429192827021345947648.00000
0.55384 0.03441 -0.32647 -299534701791058202806608220389392777216.00000
0.56383 0.02066 -0.31944 -292878116371187742831820852253578756096.00000
0.54869 0.04769 -0.31983 -284866219776782070935964480892330573824.00000
0.56097 0.06297 -0.31720 -288869642913989252250924885140169555968.00000
0.54521 0.07455 -0.31670 -298205494077682890585374837276363718656.00000
0.55604 0.09026 -0.31281 -294217830372737746618333840042773970944.00000
0.54365 0.10183 -0.31714 -271542786037781703241155227311551807488.00000
0.55272 0.10344 -0.30979 -292878177218416553786832124095332614144.00000
0.53589 0.12665 -0.30968 -286200782046292747198189786079699140608.00000
0.54383 0.14257 -0.30333 -290198870909774168123828692200449900544.00000
0.52636 0.14965 -0.30040 -292862580045431345652276108659093667840.00000
0.54267 0.15645 -0.30402 -288854005176184836813028021809428037632.00000
0.52875 0.19454 -0.31213 -283521516302469568838527202079318999040.00000
0.53900 0.18378 -0.30419 -286195589749434212370561255583369920512.00000
0.53952 0.21840 -0.33141 -283526708599328103666155732575648219136.00000
0.53661 0.23217 -0.33079 -280857827449221994961750209567926517760.00000
0.54586 0.25316 -0.32748 -282197460321133584141581501568116588544.00000
