# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
0.37565 -0.09433 -0.29481 -292878177218416553786832124095332614144.00000
0.37647 -0.08629 -0.29423 -291559475793215933130878345658469711872.00000
0.37224 -0.07683 -0.29567 -287535303750984216157074243372565135360.00000
0.37716 -0.07824 -0.29346 -291543838055411517692981482327728193536.00000
0.37341 -0.05298 -0.29185 -291543756925773103086299786538723049472.00000
0.37814 -0.06210 -0.29133 -292862620610250552955616956553596239872.00000
0.37845 -0.03971 -0.30630 -292888622659362434397100456929744912384.00000
0.38246 -0.04825 -0.30190 -292893814956220969224728987426074132480.00000
0.39056 -0.02765 -0.34724 -292888622659362434397100456929744912384.00000
0.39384 -0.03641 -0.33757 -295557503809468543101505979937466613760.00000
0.39534 -0.01069 -0.36243 -292899027535489107704027941869654638592.00000
0.40088 -0.02031 -0.35907 -288895705810329944647419657358072086528.00000
0.39755 -0.00170 -0.36981 -287576882690671702081443335237701468160.00000
0.39784 0.00766 -0.37059 -282239120390459484672632289222258065408.00000
0.39793 0.01704 -0.37101 -270208406309957459843963737649444814848.00000
0.40240 0.02648 -0.36302 -270208406309957459843963737649444814848.00000
0.39251 0.03469 -0.35261 -290230166667792602651292842809184223232.00000
0.39813 0.04422 -0.35021 -295567928968004820060103888824627625984.00000
0.38685 0.05074 -0.33448 -290230146385382998999622418861932937216.00000
0.38191 0.05723 -0.31808 -290230146385382998999622418861932937216.00000
0.37996 0.07311 -0.31491 -288895705810329944647419657358072086528.00000
0.38649 0.06621 -0.31487 -292893794673811365573058563478822846464.00000
0.37749 0.07996 -0.30817 -290219741509256325692694933922023211008.00000
0.37494 0.08648 -0.30135 -288885300934203271340492172418162360320.00000
0.37233 0.09269 -0.29446 -290219741509256325692694933922023211008.00000
0.37568 0.10117 -0.28974 -291564546395616846048484332471291215872.00000
0.36802 0.10530 -0.28463 -292888622659362434397100456929744912384.00000
0.36626 0.11184 -0.28153 -288890513513471409819791126861742866432.00000
0.39235 -0.11444 -0.31536 -298215919236219167543972746163524730880.00000
0.38643 -0.10212 -0.31238 -292872903791919604352521897809998249984.00000
0.39263 -0.09508 -0.30882 -295547017803703455187896799208551743488.00000
0.38499 -0.08213 -0.30060 -295547017803703455187896799208551743488.00000
0.39240 -0.07626 -0.30196 -299550359811272221896175507667385581568.00000
0.38915 -0.05868 -0.30643 -298210787786589443671355487508949368832.00000
0.39440 -0.06865 -0.30565 -304888162676303646608327401577331556352.00000
0.39365 -0.04358 -0.31716 -298231597538842790285210457388768821248.00000
0.40124 -0.05453 -0.32246 -294212658358288815442375733493696036864.00000
0.39980 -0.03724 -0.33553 -296897156963789735933007695884907970560.00000
0.41080 -0.03029 -0.34695 -294233468110542162056230703373515489280.00000
0.40724 -0.02086 -0.35704 -288895705810329944647419657358072086528.00000
0.41454 -0.01184 -0.35643 -298231536691613979330199185547014963200.00000
0.41045 -0.00213 -0.36596 -295583526140990028194659904260866572288.00000
0.41748 0.00753 -0.36463 -307557003261590548009392076690550685696.00000
0.40885 0.02678 -0.36107 -295562777235965492535816206222800977920.00000
0.41547 0.02709 -0.35895 -304903699002060043787872145171816644608.00000
0.40615 0.04535 -0.35407 -300905691268217037468914934840071028736.00000
0.41318 0.03644 -0.35264 -304903699002060043787872145171816644608.00000
0.40365 0.05402 -0.34725 -304908992710966596873852795404402294784.00000
0.40546 0.06258 -0.33272 -296912673007136529460882015532141772800.00000
0.39666 0.06954 -0.32793 -291554141519490172741556847531381489664.00000
0.40472 0.08116 -0.33432 -286242401550799440425899725839338045440.00000
0.39101 0.08432 -0.31376 -287561224670457682991876047959708663808.00000
0.39659 0.09479 -0.31384 -292888582094543227093759609035242340352.00000
0.38640 0.09884 -0.30382 -292878156936006950135161700148081328128.00000
0.39134 0.10919 -0.30305 -296871073785039439884842499719754153984.00000
0.38006 0.11092 -0.28874 -292878156936006950135161700148081328128.00000
0.38300 0.11949 -0.28284 -300900417841720088034604708554736664576.00000
0.38076 0.12617 -0.27916 -288895705810329944647419657358072086528.00000
0.39954 -0.11824 -0.31763 -296891903819702390150367893546824892416.00000
0.40572 -0.13154 -0.31998 -296881519225985320495110832554166452224.00000
0.39885 -0.10733 -0.31168 -288890452666242598864779855019989008384.00000
0.40729 -0.10165 -0.31326 -294212597511060004487364461651942178816.00000
0.40296 -0.08146 -0.31449 -296881478661166113191769984659663880192.00000
0.40813 -0.09233 -0.31252 -292878156936006950135161700148081328128.00000
0.40719 -0.06512 -0.32201 -299550359811272221896175507667385581568.00000
0.41303 -0.07607 -0.32090 -292878116371187742831820852253578756096.00000
0.41070 -0.04786 -0.32831 -296891944384521597453708741441327464448.00000
0.41720 -0.05875 -0.32808 -298221050685848891416590004818100092928.00000
0.42055 -0.04055 -0.33392 -299565977266667033682401947050875813888.00000
0.42189 -0.03117 -0.33630 -299560764687398895203102992607295307776.00000
0.41837 -0.02153 -0.34655 -296897116398970528629666847990405398528.00000
0.42300 -0.02164 -0.33831 -300884780103915672596707845223995146240.00000
0.41980 -0.00221 -0.34938 -304888081546665232001645705788326412288.00000
0.42490 0.00754 -0.34202 -311555031277843157980019710969547587584.00000
0.42018 0.02715 -0.35071 -307556962696771340706051228796048113664.00000
0.42493 0.02722 -0.34252 -308886190692556256578955035856328458240.00000
0.41984 0.03693 -0.35036 -307556962696771340706051228796048113664.00000
0.42819 0.04788 -0.35302 -306222522121718286353848467292187262976.00000
0.41545 0.06505 -0.34134 -299571149281115964858360053599953747968.00000
0.42312 0.05649 -0.34030 -310225843846877449410456751803769815040.00000
0.41234 0.07343 -0.33401 -296912713571955736764222863426644344832.00000
0.41091 0.08242 -0.33187 -295567868120776009105092616982873767936.00000
0.40236 0.09626 -0.31135 -298215919236219167543972746163524730880.00000
0.41366 0.09154 -0.32146 -300884800386325276248378269171246432256.00000
0.40045 0.10434 -0.30839 -294212597511060004487364461651942178816.00000
0.40920 0.11822 -0.31712 -296881478661166113191769984659663880192.00000
0.39932 0.12280 -0.31134 -288880047790115925557852370080079282176.00000
0.40243 0.13228 -0.30435 -274211626623068604642219902424770936832.00000
0.40306 0.14326 -0.31004 -286232037239491974422313088793930891264.00000
0.40979 -0.14295 -0.31584 -298215878671399960240631898269022158848.00000
0.41136 -0.13360 -0.31600 -296881438096346905888429136765161308160.00000
0.42077 -0.12832 -0.31769 -286221571516136490160374332012267307008.00000
0.42210 -0.11856 -0.31753 -290224893241295653216982616523849859072.00000
0.42324 -0.10874 -0.31715 -290230105820563791696281570967430365184.00000
0.41871 -0.08733 -0.31909 -288874835210847787078553415636498776064.00000
0.42419 -0.09886 -0.31653 -284892343520351574287470524951986962432.00000
0.42574 -0.07123 -0.33285 -296886589828386233412716819366987956224.00000
0.42984 -0.08168 -0.32553 -292893733826582554618047291637068988416.00000
0.42790 -0.06205 -0.33645 -302224352128598450821527865382431358976.00000
0.43465 -0.06332 -0.33323 -303558792703651505173730626886292209664.00000
0.42718 -0.04146 -0.33114 -304888122111484439304986553682828984320.00000
0.43546 -0.03269 -0.33065 -302224372411008054473198289329682644992.00000
0.42650 -0.01178 -0.32638 -306217289260040544222879088901355470848.00000
0.43450 -0.02236 -0.32727 -303558792703651505173730626886292209664.00000
0.42514 -0.00197 -0.32238 -311549838980984623152391180473218367488.00000
0.42824 0.00762 -0.31053 -308870552954751841141058172525586939904.00000
0.42772 0.01731 -0.32893 -311529049511140880190206634540650201088.00000
0.43448 0.02738 -0.32626 -311529049511140880190206634540650201088.00000
0.42932 0.03716 -0.33402 -306206904666323474567622027908697030656.00000
0.44010 0.04874 -0.34156 -312868682383052469370037926540840271872.00000
0.42669 0.06628 -0.33060 -304882868967397093522346751344745906176.00000
0.43687 0.05822 -0.33472 -312868682383052469370037926540840271872.00000
0.41982 0.08300 -0.31610 -304877717235357765998059068742919258112.00000
0.43202 0.07694 -0.32573 -304877696952948162346388644795667972096.00000
0.41620 0.09076 -0.30865 -298205514360092494237045261223615004672.00000
0.42423 0.10333 -0.31256 -296876164669849956454118910479826944000.00000
0.41906 0.12318 -0.32447 -296881478661166113191769984659663880192.00000
0.42590 0.11485 -0.31947 -299545106667184876113535705329302503424.00000
0.41745 0.14335 -0.32704 -290214468082759376258384707636688846848.00000
0.42360 0.14547 -0.32326 -292878156936006950135161700148081328128.00000
0.41436 0.15128 -0.32236 -295547038086113058839567223155803029504.00000
0.42242 0.15561 -0.32400 -295547038086113058839567223155803029504.00000
0.43473 -0.17051 -0.32574 -300879506677418723162397618938660782080.00000
0.43161 -0.15467 -0.31374 -300889911553545396469325103878570508288.00000
0.42514 -0.14014 -0.31314 -295546997521293851536226375261300457472.00000
0.43107 -0.14229 -0.30840 -299550319246453014592834659772883009536.00000
0.43051 -0.12259 -0.31916 -290224893241295653216982616523849859072.00000
0.43678 -0.12463 -0.31471 -292893774391401761921388139531571560448.00000
0.43588 -0.09366 -0.32311 -294233427545722954752889855479012917248.00000
0.44503 -0.09701 -0.32485 -294233427545722954752889855479012917248.00000
0.43881 -0.08466 -0.32761 -292893733826582554618047291637068988416.00000
0.44849 -0.07684 -0.32797 -298226263265117029895888959261680599040.00000
0.44372 -0.05490 -0.33319 -303558792703651505173730626886292209664.00000
0.45111 -0.06709 -0.33186 -302224352128598450821527865382431358976.00000
0.44087 -0.04335 -0.32496 -307562114428810668230338911397874761728.00000
0.44963 -0.03429 -0.32413 -302213987817290984817941228337024204800.00000
0.43380 -0.01170 -0.30558 -306217268977630940571208664954104184832.00000
0.44396 -0.02265 -0.31060 -298215878671399960240631898269022158848.00000
0.43248 -0.00194 -0.30208 -306212076680772405743580134457774964736.00000
0.43973 0.00756 -0.29995 -304882868967397093522346751344745906176.00000
0.43515 0.01728 -0.30818 -307541345241376528919824789412557881344.00000
0.44194 0.02732 -0.30520 -306217350107269355177890360743109328896.00000
0.44336 0.03819 -0.32824 -311544666966535691976433073924140433408.00000
0.45062 0.03872 -0.32500 -304882929814625904477358023186499764224.00000
0.43819 0.06757 -0.31936 -303538023516217365863216504900975329280.00000
0.44649 0.05865 -0.31770 -303548489239572850125155261682638913536.00000
0.43076 0.08464 -0.30513 -304882828402577886219005903450243334144.00000
0.44134 0.07752 -0.30901 -303548428392344039170143989840885055488.00000
0.43740 0.09628 -0.30386 -296876164669849956454118910479826944000.00000
0.43936 0.10796 -0.31061 -298210625527312614457992095930939080704.00000
0.43394 0.12869 -0.32268 -295536633209986385532639738215893303296.00000
0.44353 0.12161 -0.32276 -296876225517078767409130182321580802048.00000
0.43540 0.14113 -0.32951 -294212597511060004487364461651942178816.00000
0.44088 0.15403 -0.32613 -295547038086113058839567223155803029504.00000
0.43081 0.16009 -0.32545 -295547038086113058839567223155803029504.00000
0.43556 0.17283 -0.32117 -300884739539096465293366997329492574208.00000
0.43143 0.18051 -0.31542 -298221030403439287764919580870848806912.00000
0.45671 -0.20020 -0.34088 -298215858388990356588961474321770872832.00000
0.44358 -0.17610 -0.32669 -291559252686710292962503682238705565696.00000
0.45511 -0.17112 -0.32814 -288900796695140461216696068118144876544.00000
0.44147 -0.13688 -0.30973 -286237188971531301946600771395757539328.00000
0.44774 -0.13902 -0.30458 -283563095242157054762896293944455331840.00000
0.44572 -0.12886 -0.31582 -294228214966454816273590901035432411136.00000
0.45654 -0.12245 -0.31672 -295562655541507870625793662539293261824.00000
0.45368 -0.11153 -0.32720 -291564546395616846048484332471291215872.00000
0.46453 -0.10411 -0.32771 -298215939518628771195643170110776016896.00000
0.45795 -0.09098 -0.33122 -299565936701847826379061099156373241856.00000
0.46521 -0.09270 -0.32666 -303553681536431384952783792178968133632.00000
0.46110 -0.06967 -0.33374 -303558792703651505173730626886292209664.00000
0.46085 -0.05828 -0.33147 -300889911553545396469325103878570508288.00000
0.45693 -0.03511 -0.32051 -299539954935145548589248022727475855360.00000
0.46437 -0.03594 -0.31663 -298205534642502097888715685170866290688.00000
0.44872 -0.02281 -0.30226 -298205514360092494237045261223615004672.00000
0.44757 -0.01252 -0.29920 -300884800386325276248378269171246432256.00000
0.44399 -0.00223 -0.29127 -299555572390540360375474462110966087680.00000
0.45375 0.00747 -0.29326 -296897096116560924977996424043154112512.00000
0.44675 0.02742 -0.29725 -296897116398970528629666847990405398528.00000
0.45384 0.02775 -0.29379 -298231556974023582981869609494266249216.00000
0.45082 0.03808 -0.30635 -295562675823917474277464086486544547840.00000
0.45728 0.04893 -0.30193 -294238640124991093232188809922593423360.00000
0.45132 0.05889 -0.30919 -294223042952005885097632794486354477056.00000
0.44994 0.06891 -0.30753 -295547058368522662491237647103054315520.00000
0.44827 0.07876 -0.30546 -298210666092131821761332943825441652736.00000
0.46278 0.08299 -0.31675 -288859156908224164337315704411254685696.00000
0.45086 0.11252 -0.31705 -298210625527312614457992095930939080704.00000
0.46069 0.10449 -0.31628 -302208856367661260945323969682448842752.00000
0.45221 0.13635 -0.32544 -294207384931791866008065507208361672704.00000
0.45998 0.12714 -0.31962 -290209255503491237779085753193108340736.00000
0.45006 0.15855 -0.32723 -295547017803703455187896799208551743488.00000
0.45684 0.16088 -0.32223 -290224832394066842261971344682096001024.00000
0.44603 0.16711 -0.32186 -294217708678280124708311296359266254848.00000
0.45078 0.18027 -0.31667 -304872443808860816563748842457584893952.00000
0.43748 0.18294 -0.31036 -300863990634071929634523299291426979840.00000
0.43070 0.18750 -0.29890 -304862120062372557863503053306680311808.00000
0.47026 -0.21112 -0.34926 -292878055523958931876809580411824898048.00000
0.47684 -0.21374 -0.34178 -296891782125244768240345349863317176320.00000
0.47289 -0.19935 -0.34993 -295547038086113058839567223155803029504.00000
0.47853 -0.18633 -0.33604 -294217789807918539314992992148271398912.00000
0.45982 -0.14617 -0.31081 -294233386980903747449549007584510345216.00000
0.46412 -0.15909 -0.30399 -291559293251529500265844530133208137728.00000
0.46633 -0.12669 -0.31742 -298215878671399960240631898269022158848.00000
0.47333 -0.12881 -0.31183 -294212496099011986229012341915685748736.00000
0.47073 -0.11751 -0.32326 -294212597511060004487364461651942178816.00000
0.47798 -0.11955 -0.31777 -298231496126794772026858337652512391168.00000
0.47564 -0.09610 -0.32778 -298215898953809563892302322216273444864.00000
0.48698 -0.08746 -0.32736 -300879547242237930465738466833163354112.00000
0.47928 -0.07380 -0.33072 -306222522121718286353848467292187262976.00000
0.47905 -0.06184 -0.32861 -298221091250668098719930852712602664960.00000
0.47270 -0.04821 -0.31504 -299534762638287013761619492231146635264.00000
0.48559 -0.03907 -0.31878 -304872464091270420215419266404836179968.00000
0.47089 -0.02550 -0.30958 -303543296942714315297526731186309693440.00000
0.48287 -0.01553 -0.31233 -306217309542450147874549512848606756864.00000
0.46097 0.00742 -0.28954 -294223002387186677794291946591851905024.00000
0.47821 -0.00384 -0.30351 -304882868967397093522346751344745906176.00000
0.46107 0.02809 -0.29006 -300884759821506068945037421276743860224.00000
0.47095 0.02868 -0.29060 -300884759821506068945037421276743860224.00000
0.46300 0.03877 -0.29424 -296897055551741717674655576148651540480.00000
0.47300 0.03971 -0.29481 -295562614976688663322452814644790689792.00000
0.46955 0.07282 -0.30965 -284871472920869416718604283230413651968.00000
0.47345 0.06168 -0.29729 -292904138702709227924974776576978714624.00000
0.47344 0.09717 -0.32037 -288859278602681786247338248094762401792.00000
0.48410 0.10004 -0.32109 -292873066051196433565885289388008538112.00000
0.47074 0.10756 -0.31714 -291538584911324171910341679989645115392.00000
0.48119 0.11075 -0.31773 -286216480631325973591097921252194516992.00000
0.46911 0.14254 -0.32147 -288895665245510737344078809463569514496.00000
0.47639 0.14472 -0.31616 -286231956109853559815631393004925747200.00000
0.46797 0.15412 -0.32225 -290224893241295653216982616523849859072.00000
0.47359 0.16802 -0.31703 -284876766629775969804584933462999302144.00000
0.46006 0.18547 -0.31684 -284850683451025673756419737297845485568.00000
0.47177 0.17950 -0.31701 -287524838027628731895135486590901551104.00000
0.45235 0.19060 -0.30490 -283516263158382223055887399741235920896.00000
0.45605 0.20344 -0.29787 -294196898926026778094456326479446802432.00000
0.45327 0.21361 -0.29661 -292862458350973723742253564975585951744.00000
0.48751 -0.22089 -0.34176 -298210625527312614457992095930939080704.00000
0.49075 -0.23538 -0.33200 -306211975268724387485228014721518534656.00000
0.49052 -0.20881 -0.34279 -299545045819956065158524433487548645376.00000
0.50476 -0.20330 -0.34347 -296876184952259560105789334427078230016.00000
0.47381 -0.16431 -0.30360 -299545045819956065158524433487548645376.00000
0.48648 -0.15847 -0.30403 -298210625527312614457992095930939080704.00000
0.48178 -0.14478 -0.31144 -298215817824171149285620626427268300800.00000
0.49444 -0.13786 -0.31153 -299545066102365668810194857434799931392.00000
0.48995 -0.11177 -0.31766 -302229605272685796604167667720514437120.00000
0.49759 -0.11375 -0.31161 -298231455561975564723517489758009819136.00000
0.49090 -0.09971 -0.31703 -298210625527312614457992095930939080704.00000
0.50287 -0.09083 -0.31611 -299545066102365668810194857434799931392.00000
0.49833 -0.06561 -0.32443 -307520454359484767699288123743733284864.00000
0.50672 -0.07970 -0.32066 -295536552080347970925958042426888159232.00000
0.49450 -0.05217 -0.31645 -308865299810664495358418370187503861760.00000
0.50520 -0.04167 -0.31414 -303543154965847089735833763555550691328.00000
0.49561 -0.02848 -0.31636 -303543154965847089735833763555550691328.00000
0.50554 -0.01728 -0.31320 -298210666092131821761332943825441652736.00000
0.49265 0.00709 -0.31008 -302213947252471777514600380442521632768.00000
0.50342 -0.00500 -0.30934 -300874375227788999289780360284085420032.00000
0.48698 0.01850 -0.30042 -295546997521293851536226375261300457472.00000
0.49787 0.03048 -0.30050 -283568267256605985938854400493533265920.00000
0.48623 0.04111 -0.29993 -294228174401635608970250053140929839104.00000
0.49724 0.04214 -0.29997 -299571088433887153903348781758199889920.00000
0.50087 0.06671 -0.30758 -298221050685848891416590004818100092928.00000
0.50209 0.07926 -0.31077 -295536633209986385532639738215893303296.00000
0.49796 0.09168 -0.32456 -294207466061430280614747202997366816768.00000
0.50674 0.10612 -0.32159 -292878116371187742831820852253578756096.00000
0.49530 0.11563 -0.32366 -291554141519490172741556847531381489664.00000
0.50338 0.11747 -0.31795 -287555971526370337209236245621625585664.00000
0.48687 0.14902 -0.31613 -288900796695140461216696068118144876544.00000
0.49441 0.15127 -0.31008 -292883247820817466704438110908154118144.00000
0.49292 0.16342 -0.31040 -292878096088778139180150428306327470080.00000
0.49110 0.17544 -0.31038 -290198911474593375427169540094952472576.00000
0.47870 0.18200 -0.31082 -287535242903755405202062971530811277312.00000
0.48567 0.18451 -0.30429 -283526708599328103666155732575648219136.00000
0.47083 0.20152 -0.30371 -290209235221081634127415329245857054720.00000
0.48055 0.20724 -0.30260 -291533270920008015172690605809808179200.00000
0.48478 0.24077 -0.31872 -287535161774116990595381275741806133248.00000
0.50536 -0.23094 -0.33256 -296870911525762610671479108141743865856.00000
0.50817 -0.24564 -0.32155 -298215716412123131027268506691011870720.00000
0.51201 -0.20597 -0.33515 -294207344366972658704724659313859100672.00000
0.51578 -0.22119 -0.32502 -294207344366972658704724659313859100672.00000
0.49707 -0.16375 -0.30305 -294207344366972658704724659313859100672.00000
0.51341 -0.18816 -0.31349 -294207344366972658704724659313859100672.00000
0.50560 -0.14263 -0.31085 -298210625527312614457992095930939080704.00000
0.51075 -0.15716 -0.30280 -294207344366972658704724659313859100672.00000
0.50899 -0.11780 -0.31111 -298205412948044475978693141487358574592.00000
0.51518 -0.13245 -0.30410 -300853484345897238069243694615260823552.00000
0.51095 -0.09255 -0.30997 -303548387827524831866803141946382483456.00000
0.51818 -0.10710 -0.30404 -302198329797076965728373941059031400448.00000
0.51501 -0.08126 -0.31458 -298210625527312614457992095930939080704.00000
0.52727 -0.07096 -0.31235 -300879506677418723162397618938660782080.00000
0.51815 -0.05644 -0.31659 -303538064081036573166557352795477901312.00000
0.52969 -0.04523 -0.31354 -296876306646717182015811878110585946112.00000
0.51944 -0.03114 -0.31663 -300874415792608206593121208178587992064.00000
0.53010 -0.01917 -0.31268 -296886711522843855322739363050495672320.00000
0.51960 0.00684 -0.31567 -292883410080094295917801502486164406272.00000
0.52768 -0.00603 -0.30874 -298226344394755444502570655050685743104.00000
0.51634 0.01934 -0.31070 -294223002387186677794291946591851905024.00000
0.53254 0.01981 -0.31573 -295541784942025713056927420817719951360.00000
0.51420 0.05648 -0.30892 -299545066102365668810194857434799931392.00000
0.53017 0.05877 -0.31379 -299545106667184876113535705329302503424.00000
0.51598 0.06948 -0.31265 -302208795520432449990312697840694984704.00000
0.52600 0.08397 -0.30980 -286216419784097162636086649410440658944.00000
0.51468 0.09466 -0.31325 -290204083489042306603127646644030406656.00000
0.52356 0.10954 -0.30923 -288874875775666994381894263531001348096.00000
0.51111 0.13231 -0.31332 -290219640097208307434342814185766780928.00000
0.52350 0.12293 -0.31100 -283537072910635569669742369621055373312.00000
0.50672 0.14315 -0.30870 -291554060389851758134875151742376345600.00000
0.51323 0.15807 -0.30240 -290198769497726149865476572464193470464.00000
0.50036 0.16580 -0.30381 -288864410052311510119955506749337763840.00000
0.49838 0.17792 -0.30360 -287530030324487266722764017087230771200.00000
0.49347 0.20160 -0.30223 -287524797462809524591794638696398979072.00000
0.50683 0.19538 -0.30144 -283516303723201430359228247635738492928.00000
0.49848 0.23585 -0.31857 -292857347183753603521306730268261875712.00000
0.50472 0.22279 -0.30529 -287524756897990317288453790801896407040.00000
0.49906 0.25208 -0.32405 -287530010042077663071093593139979485184.00000
0.50191 0.26671 -0.31359 -278209796616188440174540504334526840832.00000
0.53236 -0.28081 -0.32337 -298215716412123131027268506691011870720.00000
0.51456 -0.24811 -0.31177 -295546835262017022322862983683290169344.00000
0.53580 -0.24919 -0.31921 -295541724094796902101916148975966093312.00000
0.52642 -0.21123 -0.31739 -294181342317860777263241158937710428160.00000
0.53354 -0.21381 -0.30793 -294202070940475709270414433028524736512.00000
0.52985 -0.19842 -0.31883 -292867691212651465873222943366417743872.00000
0.54063 -0.18793 -0.31100 -295536531797938367274287618479636873216.00000
0.52229 -0.16248 -0.30113 -294217708678280124708311296359266254848.00000
0.52975 -0.16485 -0.29280 -292872863227100397049181049915495677952.00000
0.53133 -0.13960 -0.30878 -304867150099954263477768192224999243776.00000
0.53935 -0.14184 -0.30070 -302198289232257758425033093164528828416.00000
0.53029 -0.11095 -0.30272 -307536071814879579485514563127223517184.00000
0.54393 -0.10129 -0.30051 -307551709552683994923411426457965035520.00000
0.53594 -0.07238 -0.30557 -298215838106580752937291050374519586816.00000
0.54467 -0.07380 -0.29837 -291559272969119896614174106185956851712.00000
0.53955 -0.05993 -0.30935 -299539954935145548589248022727475855360.00000
0.55177 -0.04814 -0.30550 -291538564628914568258671256042393829376.00000
0.54523 -0.03400 -0.31536 -300884759821506068945037421276743860224.00000
0.55449 -0.03480 -0.30827 -292862600327840949303946532606344953856.00000
0.54542 0.00662 -0.31444 -299565896137028619075720251261870669824.00000
0.55817 -0.00741 -0.31211 -300874294098150584683098664495080275968.00000
0.54957 0.03403 -0.32054 -296897014986922510371314728254148968448.00000
0.55939 0.02049 -0.31361 -295531380065899039749999935877810225152.00000
0.55814 0.04838 -0.31274 -280889021795192411230862240440404410368.00000
0.55660 0.06215 -0.31143 -282223502935064672886405849838767833088.00000
0.54116 0.07356 -0.31104 -286237270101169716553282467184762683392.00000
0.55175 0.08902 -0.30713 -291569758974884984527783286914871721984.00000
0.53599 0.11283 -0.30797 -278209756051369232871199656440024268800.00000
0.54471 0.11460 -0.30069 -287556012091189544512577093516128157696.00000
0.53194 0.12485 -0.30407 -287545627497472474857320032523469717504.00000
0.54452 0.12861 -0.30223 -291543716360953895782958938644220477440.00000
0.52484 0.16277 -0.30069 -292852033192437446783655656088424939520.00000
0.54267 0.15645 -0.30402 -287540354070975525423009806238135353344.00000
0.52461 0.19147 -0.30605 -286185205155717142715304194590711480320.00000
0.53476 0.18094 -0.29833 -286195589749434212370561255583369920512.00000
0.52747 0.22425 -0.31709 -278194219725612835691654912845539180544.00000
0.54749 0.22122 -0.32231 -286190458299804488497943996928794558464.00000
0.52060 0.24982 -0.31457 -283531982025825053100465958860982583296.00000
