0.359689861536026, -0.08299309015274048, -0.3126789331436157, -2.394957472852183e+38
0.35807645320892334, -0.06806236505508423, -0.3214802145957947, -2.368528884666337e+38
0.36287742853164673, -0.06932273507118225, -0.3197973370552063, -2.4218543818757777e+38
0.3605477213859558, -0.06203616410493851, -0.3299439549446106, -2.381976933529942e+38
0.36807066202163696, -0.056755296885967255, -0.3368173837661743, -2.3552366047084877e+38
0.3653450906276703, -0.048942431807518005, -0.34680211544036865, -2.395216884871014e+38
0.37169742584228516, -0.04199722409248352, -0.3478187322616577, -2.3950093958207685e+38
0.36858388781547546, -0.03381175547838211, -0.3573961853981018, -2.4483350958543053e+38
0.3748655915260315, -0.026250990107655525, -0.3579555153846741, -2.4750239073553664e+38
0.3713594973087311, -0.01776186376810074, -0.3670992851257324, -2.5017127188564275e+38
0.3775200843811035, -0.009619336575269699, -0.36712610721588135, -2.4750239073553664e+38
0.37504714727401733, -0.0010646861046552658, -0.3823493719100952, -2.461679501604836e+38
0.3811265826225281, 0.0077442871406674385, -0.3817563056945801, -2.4350947388650415e+38
0.37524765729904175, 0.025533527135849, -0.3835573196411133, -2.3818732904168674e+38
0.3811996877193451, 0.01677354983985424, -0.3821638822555542, -2.368528884666337e+38
0.37460845708847046, 0.04322339594364166, -0.38273370265960693, -2.39506152161345e+38
0.376472532749176, 0.03374698758125305, -0.3630513548851013, -2.3951655703747166e+38
0.374793142080307, 0.061473287642002106, -0.3872796893119812, -2.4216982073218296e+38
0.37692922353744507, 0.051477156579494476, -0.367720365524292, -2.43504261307236e+38
0.35561540722846985, 0.06601211428642273, -0.3023478388786316, -2.39506152161345e+38
0.36215025186538696, 0.06045158952474594, -0.30703532695770264, -2.4216984101459256e+38
0.35368314385414124, 0.07975849509239197, -0.2987697720527649, -2.4216462843532442e+38
0.3593261241912842, 0.07400798797607422, -0.2993583083152771, -2.4216462843532442e+38
0.3496094346046448, 0.09099619090557098, -0.28589457273483276, -2.4482304386207505e+38
0.35519924759864807, 0.08583541214466095, -0.2867774963378906, -2.408353801571299e+38
0.3680025339126587, -0.08461051434278488, -0.30360299348831177, -2.421490109799296e+38
0.3710736334323883, -0.07903718203306198, -0.31244176626205444, -2.4081457040487656e+38
0.37280285358428955, -0.07192570716142654, -0.31606483459472656, -2.4615233270508877e+38
0.3705621361732483, -0.06442566961050034, -0.326574444770813, -2.43504261307236e+38
0.3786279559135437, -0.059016041457653046, -0.3333081603050232, -2.4216462843532442e+38
0.37736213207244873, -0.05184507369995117, -0.3494594097137451, -2.3951655703747166e+38
0.3842056393623352, -0.0445900559425354, -0.35036659240722656, -2.421750333114511e+38
0.38107842206954956, -0.036009348928928375, -0.3604843020439148, -2.4350947388650415e+38
0.38783854246139526, -0.028089025989174843, -0.3608984351158142, -2.4350947388650415e+38
0.3827284276485443, -0.0187427569180727, -0.3642757534980774, -2.475127956116633e+38
0.38925042748451233, -0.010321687906980515, -0.36412400007247925, -2.421750333114511e+38
0.38528215885162354, -0.0012875013053417206, -0.3730682134628296, -2.4483870188228907e+38
0.3916066884994507, 0.0076979985460639, -0.37227368354797363, -2.421750333114511e+38
0.3824634253978729, 0.025389019399881363, -0.36190301179885864, -2.4349906901037748e+38
0.38845211267471313, 0.01671222783625126, -0.3603195548057556, -2.4216982073218296e+38
0.3789342939853668, 0.04198634624481201, -0.3494277596473694, -2.4349906901037748e+38
0.3794596791267395, 0.03263460099697113, -0.32707250118255615, -2.4216982073218296e+38
0.37247467041015625, 0.05620798468589783, -0.3261089324951172, -2.4483350958543053e+38
0.37851279973983765, 0.048959724605083466, -0.32574450969696045, -2.4483350958543053e+38
0.3650760352611542, 0.06795055419206619, -0.29971134662628174, -2.39506152161345e+38
0.37206363677978516, 0.062225908041000366, -0.3042440414428711, -2.4084059273639804e+38
0.3629198372364044, 0.08211950212717056, -0.29590219259262085, -2.39506152161345e+38
0.3689059317111969, 0.07621461898088455, -0.2963915467262268, -2.3817171158629193e+38
0.3593146800994873, 0.09468194097280502, -0.2869294285774231, -2.4084059273639804e+38
0.3638920783996582, 0.09607495367527008, -0.2852056622505188, -2.3951136474061313e+38
0.37604203820228577, -0.10392457991838455, -0.3001658320426941, -2.3550285071859543e+38
0.37081754207611084, -0.092740997672081, -0.2972702383995056, -2.381664990070238e+38
0.3791622221469879, -0.08898252248764038, -0.30394917726516724, -2.3550283043618582e+38
0.3774562478065491, -0.0817481204867363, -0.3154313564300537, -2.394957472852183e+38
