1.675941199064254761e-01;-7.062894850969314575e-02;9.709685325622558594e+00
1.675941199064254761e-01;-7.062894850969314575e-02;9.709685325622558594e+00
1.771709322929382324e-01;-5.027823522686958313e-02;9.738415718078613281e+00
1.771709322929382324e-01;-5.027823522686958313e-02;9.738415718078613281e+00
1.843535304069519043e-01;-4.908113554120063782e-02;9.758766174316406250e+00
1.699883192777633667e-01;-4.189852997660636902e-02;9.742006301879882812e+00
1.699883192777633667e-01;-4.189852997660636902e-02;9.742006301879882812e+00
1.364694982767105103e-01;-3.950432687997817993e-02;9.702502250671386719e+00
1.364694982767105103e-01;-3.950432687997817993e-02;9.702502250671386719e+00
1.783680319786071777e-01;-6.464344263076782227e-02;9.742006301879882812e+00
1.783680319786071777e-01;-6.464344263076782227e-02;9.742006301879882812e+00
1.711854189634323120e-01;-5.985504388809204102e-02;9.785101890563964844e+00
1.711854189634323120e-01;-5.985504388809204102e-02;9.785101890563964844e+00
1.759738177061080933e-01;-4.668693244457244873e-02;9.734824180603027344e+00
1.759738177061080933e-01;-4.668693244457244873e-02;9.734824180603027344e+00
1.687912195920944214e-01;-6.823474913835525513e-02;9.739612579345703125e+00
1.532289087772369385e-01;-7.422025501728057861e-02;9.720458984375000000e+00
1.532289087772369385e-01;-7.422025501728057861e-02;9.720458984375000000e+00
1.783680319786071777e-01;-6.344634294509887695e-02;9.689333915710449219e+00
1.783680319786071777e-01;-6.344634294509887695e-02;9.689333915710449219e+00
1.460463106632232666e-01;-3.711012750864028931e-02;9.647436141967773438e+00
1.460463106632232666e-01;-3.711012750864028931e-02;9.647436141967773438e+00
1.735796183347702026e-01;1.197100803256034851e-02;9.726444244384765625e+00
1.735796183347702026e-01;1.197100803256034851e-02;9.726444244384765625e+00
1.544260084629058838e-01;-4.788403213024139404e-02;9.696516990661621094e+00
1.544260084629058838e-01;-4.788403213024139404e-02;9.696516990661621094e+00
1.544260084629058838e-01;-2.394201606512069702e-02;9.703699111938476562e+00
1.544260084629058838e-01;-2.394201606512069702e-02;9.703699111938476562e+00
1.783680319786071777e-01;-3.471592441201210022e-02;9.708487510681152344e+00
1.544260084629058838e-01;-9.097966551780700684e-02;9.697713851928710938e+00
1.544260084629058838e-01;-9.097966551780700684e-02;9.697713851928710938e+00
1.735796183347702026e-01;-1.915361359715461731e-02;9.686940193176269531e+00
1.735796183347702026e-01;-1.915361359715461731e-02;9.686940193176269531e+00
1.185129806399345398e-01;-3.591302549466490746e-03;9.734824180603027344e+00
1.185129806399345398e-01;-3.591302549466490746e-03;9.734824180603027344e+00
1.412578970193862915e-01;1.556231081485748291e-02;9.720458984375000000e+00
1.412578970193862915e-01;1.556231081485748291e-02;9.720458984375000000e+00
1.173158809542655945e-01;-7.182605098932981491e-03;9.731232643127441406e+00
1.173158809542655945e-01;-7.182605098932981491e-03;9.731232643127441406e+00
1.472434103488922119e-01;-1.556231081485748291e-02;9.767146110534667969e+00
1.472434103488922119e-01;-1.556231081485748291e-02;9.767146110534667969e+00
1.879448294639587402e-01;-8.499415963888168335e-02;9.787496566772460938e+00
1.687912195920944214e-01;-4.548983275890350342e-02;9.780313491821289062e+00
1.687912195920944214e-01;-4.548983275890350342e-02;9.780313491821289062e+00
2.035071402788162231e-01;-7.302315533161163330e-02;9.746794700622558594e+00
2.035071402788162231e-01;-7.302315533161163330e-02;9.746794700622558594e+00
1.412578970193862915e-01;-2.992752194404602051e-02;9.724050521850585938e+00
1.412578970193862915e-01;-2.992752194404602051e-02;9.724050521850585938e+00
1.915361285209655762e-01;-6.584054976701736450e-02;9.703699111938476562e+00
1.915361285209655762e-01;-6.584054976701736450e-02;9.703699111938476562e+00
